env_access,invariant_protection,regime
0.4056224899598393,0.004016064257028112,0.0
0.40963855421686746,0.004016064257028112,0.0
0.41365461847389556,0.004016064257028112,0.0
0.41767068273092367,0.004016064257028112,0.0
0.4216867469879518,0.004016064257028112,0.0
0.4257028112449799,0.004016064257028112,0.0
0.429718875502008,0.004016064257028112,0.0
0.4337349397590361,0.004016064257028112,0.0
0.4377510040160642,0.004016064257028112,0.0
0.4417670682730923,0.004016064257028112,0.0
0.4457831325301204,0.004016064257028112,0.0
0.4497991967871485,0.004016064257028112,0.0
0.4538152610441767,0.004016064257028112,2.0
0.4578313253012048,0.004016064257028112,2.0
0.4618473895582329,0.004016064257028112,2.0
0.465863453815261,0.004016064257028112,2.0
0.4698795180722891,0.004016064257028112,2.0
0.4738955823293172,0.004016064257028112,2.0
0.47791164658634533,0.004016064257028112,2.0
0.48192771084337344,0.004016064257028112,2.0
0.48594377510040154,0.004016064257028112,2.0
0.48995983935742965,0.004016064257028112,2.0
0.4939759036144578,0.004016064257028112,2.0
0.4979919678714859,0.004016064257028112,2.0
0.502008032128514,0.004016064257028112,2.0
0.5060240963855421,0.004016064257028112,2.0
0.5100401606425702,0.004016064257028112,2.0
0.5140562248995983,0.004016064257028112,2.0
0.5180722891566265,0.004016064257028112,2.0
0.5220883534136546,0.004016064257028112,2.0
0.5261044176706827,0.004016064257028112,2.0
0.5301204819277108,0.004016064257028112,2.0
0.5341365461847389,0.004016064257028112,2.0
0.538152610441767,0.004016064257028112,2.0
0.5421686746987951,0.004016064257028112,2.0
0.5461847389558232,0.004016064257028112,2.0
0.5502008032128514,0.004016064257028112,2.0
0.5542168674698794,0.004016064257028112,2.0
0.5582329317269076,0.004016064257028112,2.0
0.5622489959839357,0.004016064257028112,2.0
0.5662650602409638,0.004016064257028112,2.0
0.570281124497992,0.004016064257028112,2.0
0.57429718875502,0.004016064257028112,2.0
0.5783132530120482,0.004016064257028112,2.0
0.5823293172690762,0.004016064257028112,2.0
0.5863453815261044,0.004016064257028112,2.0
0.5903614457831324,0.004016064257028112,2.0
0.5943775100401606,0.004016064257028112,2.0
0.5983935742971886,0.004016064257028112,2.0
0.6024096385542168,0.004016064257028112,2.0
0.606425702811245,0.004016064257028112,2.0
0.610441767068273,0.004016064257028112,2.0
0.6144578313253012,0.004016064257028112,2.0
0.6184738955823292,0.004016064257028112,2.0
0.6224899598393574,0.004016064257028112,2.0
0.6265060240963854,0.004016064257028112,2.0
0.6305220883534136,0.004016064257028112,2.0
0.6345381526104417,0.004016064257028112,2.0
0.6385542168674698,0.004016064257028112,2.0
0.642570281124498,0.004016064257028112,2.0
0.646586345381526,0.004016064257028112,2.0
