lag,K_tau6,tail_tau6,K_tau18,tail_tau18,K_tau40,tail_tau40
10.420841683366733,-0.12034189105274058,0.5800968851597537,-0.2962678020992633,5.442417224116043,0.05592561027094444,10.158180078073304
10.581162324649299,-0.10933183068837905,0.5616861659821089,-0.30522167198429273,5.394201635011148,0.04456064517093505,10.150125067617042
10.741482965931864,-0.09842373889858985,0.5450324129090052,-0.3136171634051941,5.344595315541049,0.033263347141861195,10.143886671439663
10.901803607214429,-0.0876592980383997,0.5301159370022324,-0.3214531244061004,5.293687877640345,0.02203902495839274,10.139453615559884
11.062124248496994,-0.07707740262029028,0.5169105902560448,-0.3287291571820274,5.241569057472959,0.010892907227711981,10.136813781316508
11.222444889779558,-0.0667141368412495,0.5053842143473042,-0.3354456052855371,5.188328595551712,-0.00016985967747178786,10.135926986374209
11.382765531062123,-0.05660276538518708,0.4954990919243434,-0.341603540087001,5.1340561189687435,-0.011144213626831262,10.135020046630377
11.543086172344688,-0.04677373684951952,0.4872123983584351,-0.3472047465193996,5.078841025854001,-0.022025178680681427,10.13236117750753
11.703406813627254,-0.03725469912423424,0.4804766519877935,-0.35225170813898443,5.0227723721739705,-0.032807866978062,10.127965742985786
11.863727454909819,-0.028070526035209896,0.47524016099304844,-0.3567475915334754,4.965938760977782,-0.04348748056414424,10.121849883463366
12.024048096192384,-0.019243354550859803,0.4714474651544857,-0.3606962301097603,4.908428234192753,-0.05405931315649923,10.114030501201189
12.18436873747495,-0.010792631842134913,0.4690397708544461,-0.3641021072933138,4.8503281670662535,-0.064518751849802,10.104525245489262
12.344689378757515,-0.0027351714804264003,0.4679553778025373,-0.3669703391717579,4.791725165345606,-0.07486127875858183,10.0933524975447
12.50501002004008,0.004914781944228808,0.46734215508312615,-0.3693066566151381,4.7327049652825295,-0.08508247259765964,10.080531355151416
12.665330661322646,0.012145480501163755,0.46597459897527904,-0.3711173869056037,4.673352336543391,-0.09517801019995564,10.066081617051406
12.825651302605209,0.01894759360574209,0.4634821681851463,-0.37240943490924877,4.613750988101319,-0.10514366797137763,10.050023767097795
12.985971943887774,0.02531412242013386,0.4599341348363787,-0.373190263822886,4.553983477180908,-0.11497532328254274,10.032378958179644
13.14629258517034,0.031240308664037694,0.4554007135069862,-0.37346787552851135,4.494131121321075,-0.12466895579711278,10.013168995928769
13.306613226452905,0.03672353851905859,0.4499527097247741,-0.3732507905881501,4.434273913616334,-0.13422064873656395,9.992416322218656
13.46693386773547,0.04176324229600113,0.4436611842085368,-0.37254802791166874,4.374490441191499,-0.14362659008124382,9.970143998465725
13.627254509018035,0.04636079051776758,0.4365971334819822,-0.3713690841299943,4.314857806959702,-0.15288307370760026,9.94637568874317
13.7875751503006,0.05051938705202277,0.4288311873842034,-0.3697239127059908,4.25545155470832,-0.16198650046150476,9.92113564271759
13.947895791583166,0.05424395990749996,0.4204333239004741,-0.36762290281502374,4.196345597552327,-0.17093337916762522,9.894448678418662
14.108216432865731,0.05754105028593874,0.41147260164047905,-0.36507685802697365,4.137612149789441,-0.17972032757483372,9.866340164852133
14.268537074148297,0.06041870045835576,0.40201691019805064,-0.3620969748211644,4.079321662186384,-0.18834407323767385,9.836836004466363
14.428857715430862,0.06288634100982095,0.3921327385372749,-0.358694820965332,4.021542760720532,-0.19680145433393853,9.805962615482665
14.589178356713425,0.06495467797131162,0.3818849614646391,-0.35488231378939183,3.9643421887963073,-0.2050894204184473,9.773746914099709
14.74949899799599,0.06663558033072196,0.3713366441658789,-0.35067169838435225,3.9077847529507164,-0.21320503311314132,9.740216296582146
14.909819639278556,0.06794196838786218,0.3605488647094794,-0.3460755257562908,3.8519332720576784,-0.22114546673364735,9.705398621243727
15.070140280561121,0.06888770339046087,0.3495805543464875,-0.34110663096483584,3.7968485300359447,-0.2289080088524936,9.669322190335018
15.230460921843687,0.06948747885992093,0.33848835536850097,-0.3357781112750968,3.7425892320607996,-0.23649006079919146,9.632015731845906
15.390781563126252,0.0697567139870334,0.3273264962224525,-0.3301033043514617,3.689211964275104,-0.24388913809742885,9.593508381232947
15.551102204408817,0.06971144944915057,0.31614668352215725,-0.32409576652111766,3.6367711569907284,-0.25110287083964933,9.55382966308168
15.711422845691382,0.06936824597159773,0.30499801054253806,-0.3177692511345744,3.5853190513670254,-0.258129003999326,9.513009472713827
15.871743486973948,0.06874408592748536,0.2939268817329924,-0.31113768704985334,3.5349056695486345,-0.26496539768126215,9.471078057749452
16.03206412825651,0.06785627824168755,0.2829769527414756,-0.3042151572663806,3.48557878824072,-0.2716100273102872,9.428065999633896
16.19238476953908,0.06672236683668901,0.27218908540052345,-0.29701587773395827,3.4373839156956025,-0.27806098375873983,9.384004195139383
16.352705410821642,0.06536004283037765,0.2616013170905382,-0.2895541763615179,3.3903642720807348,-0.28431647341316135,9.338923837851056
16.51302605210421,0.06378706066876363,0.251248843864154,-0.28184447224965514,3.3445607731940674,-0.29037481818065314,9.292856399647142
16.673346693386772,0.06202115835013611,0.2411640166882904,-0.2739012551702339,3.3000120174890673,-0.2962344554353704,9.245833612182931
16.83366733466934,0.06007998187139686,0.23137635013746602,-0.26573906531560626,3.256754276367957,-0.30189393790566477,9.197887448388059
16.993987975951903,0.057981014002322376,0.2219125428529996,-0.25737247333925073,3.214821487698229,-0.30735193350240286,9.14905010398661
17.154308617234467,0.05574150746935601,0.21279650906769484,-0.2488160607088552,3.174245252503993,-0.31260722508902244,9.099353979049422
17.314629258517034,0.05337842260729367,0.20404942048439617,-0.2400844003920987,3.1350548347804694,-0.3176587101939084,9.048831659587865
17.474949899799597,0.0509083695149415,0.1956897577892271,-0.23119203789458617,3.0972771643767274,-0.32250540066569916,8.997515899198318
17.635270541082164,0.04834755472954491,0.18773337107624213,-0.2221534726685863,3.0609368428886965,-0.3271464222721583,8.945439600766424
17.795591182364728,0.0457117324145542,0.18019354845948074,-0.21298313991041046,3.0260561525016034,-0.33158101424326647,8.89263579824014
17.955911823647295,0.04301616003613074,0.17308109215080852,-0.20369539276344029,2.992655067718128,-0.3358085287592199,8.83913763848042
18.11623246492986,0.04027555848574384,0.16640440128733167,-0.1943044849429847,2.96075126990599,-0.339828430384037,8.784978363198396
18.276553106212425,0.03750407658927303,0.1601695608003563,-0.1848245537983035,2.9303601645960664,-0.3436402954455018,8.730191290987612
18.43687374749499,0.03471525992723831,0.1543804356286921,-0.17526960382629642,2.9014949014598264,-0.3472438113621943,8.67480979945994
18.597194388777556,0.031922023876129246,0.14903876959234996,-0.1656534906504987,2.8741663968925484,-0.3506387759183778,8.618867307493561
18.75751503006012,0.029136630767308897,0.14414428825820663,-0.1559899054781869,2.848383359126722,-0.35382509648753446,8.562397257601305
18.917835671342683,0.026370671047615007,0.13969480514678997,-0.14629236004753057,2.8241523157980066,-0.35680278920536257,8.505433098427524
