time,I_acc_N16,I_acc_N64,I_acc_N256
20.03338898163606,0.6979688296189113,0.43906638943709636,0.29390458159344357
20.23372287145242,0.6965846654494385,0.4359347495675728,0.29028952580625367
20.43405676126878,0.6949374498031955,0.4328525433455406,0.2867192827472271
20.63439065108514,0.6930271002747362,0.4298191191477945,0.28319333103392724
20.834724540901504,0.6908545137119035,0.4268338084085243,0.2797111545821999
21.035058430717864,0.6884215558377871,0.4238959263468742,0.2762722425601919
21.235392320534224,0.6857310474491142,0.421004772700682,0.27287608934284274
21.435726210350584,0.6827867472655121,0.4181596324656121,0.2695221944668379
21.636060100166944,0.6795933315156352,0.41535977663890256,0.2662100625860147
21.836393989983307,0.676156370357319,0.41260446296694886,0.26293920342721017
22.036727879799667,0.6724823012396535,0.4098929366959623,0.2597091317465429
22.237061769616027,0.6685783993251383,0.40722443132493824,0.25651936728611907
22.437395659432386,0.6644527450998469,0.404598169360189,0.25336943473115253
22.63772954924875,0.6601141893087629,0.40201336307069496,0.25025886366749317
22.83806343906511,0.6555723153621223,0.3994692152435451,0.24718718853955246
23.03839732888147,0.6508373993666837,0.39696491993874344,0.24415394860861891
23.23873121869783,0.6459203679433111,0.3944996632426703,0.2411586879115566
23.439065108514193,0.6408327539990981,0.3920726240194984,0.2382009552198765
23.639398998330552,0.6355866506284292,0.38968297465987717,0.23528030399917602
23.839732888146912,0.6301946633228834,0.38732988182620454,0.23239629236893708
24.040066777963272,0.624669860674695,0.38501250719382957,0.22954848306267642
24.24040066777963,0.6190257237626036,0.3827300081875292,0.22673644338844196
24.440734557595995,0.6132760944123206,0.3804815387126268,0.2239597451896471
24.641068447412355,0.6074351225265264,0.3782662498801274,0.22121796480623732
24.841402337228715,0.6015172126812673,0.3760832907252624,0.21851068303618273
25.041736227045075,0.5955369701868607,0.3739318089188499,0.21583748509728964
25.242070116861438,0.5895091468119208,0.3718109514708918,0.21319796058932622
25.442404006677798,0.5834485863689138,0.36971986542584495,0.2105917034564557
25.642737896494157,0.5773701703587182,0.36765769854901853,0.20801831194997125
25.843071786310517,0.5712887638700368,0.36562360000356803,0.20547738859132827
26.043405676126877,0.5652191619271845,0.3636167210175678,0.20296854013546706
26.24373956594324,0.5591760364767536,0.36163621554066716,0.2004913775344226
26.4440734557596,0.5531738842000012,0.35968124088984654,0.19804551590121444
26.64440734557596,0.547226975333454,0.35775095838380944,0.1956305744740137
26.84474123539232,0.5413493036753028,0.35584453396556354,0.19324617658058107
27.045075125208683,0.5355545379495742,0.35396113881276153,0.1908919496029725
27.245409015025043,0.5298559746939494,0.35209994993538724,0.18856752494250692
27.445742904841403,0.5242664928303896,0.35026015076039585,0.18627253798499263
27.646076794657763,0.5187985100705219,0.3484409317029292,0.18400662806620785
27.846410684474122,0.5134639413000113,0.34664149072374867,0.18176943843763166
28.046744574290486,0.508274159077967,0.3448610338725445,0.17956061623242137
28.247078464106846,0.5032399563788196,0.34309877581680015,0.17737981243163203
28.447412353923205,0.49837151169507987,0.34135394035590555,0.17522668183067586
28.647746243739565,0.4936783566100364,0.3396257609202363,0.17310088300601625
28.84808013355593,0.4891693459397195,0.3379134810549275,0.17100207828209465
29.04841402337229,0.4848526305334931,0.3362163548880956,0.16892993369848613
29.248747913188648,0.4807356328123742,0.33453364758327525,0.16688411897728053
29.449081803005008,0.47682502511374036,0.3328646357758584,0.16486430749068637
29.64941569282137,0.47312671090044905,0.3312086079933417,0.1628701762288547
29.84974958263773,0.46964580888163504,0.3295648650592035,0.16090140576792003
30.05008347245409,0.46638664008160263,0.3279327204802526,0.1589576802382546
30.25041736227045,0.4633527178823164,0.3263115008173073,0.15703868729293524
30.45075125208681,0.4605467410540782,0.32470054603908205,0.1551441180764188
30.651085141903174,0.45797058977807986,0.3230992098591748,0.1532736671934238
30.851419031719534,0.45562532465369493,0.321506860056068,0.1514270326780172
31.051752921535893,0.4535111886726418,0.3199228787760716,0.14960391596290185
31.252086811352253,0.45162761213157127,0.318346662819155,0.147804021848905
31.452420701168617,0.4499732204442199,0.3167776239076301,0.14602705847466343
31.652754590984976,0.4485458448040855,0.3152151889376663,0.1442727372865046
31.853088480801336,0.44734253563863474,0.3136588002136347,0.14254077300852153
32.053422370617696,0.4463595787864024,0.31210791566529145,0.14083088361283919
32.25375626043406,0.4455925143189992,0.31056200904783277,0.1391427902900711
32.454090150250416,0.44503615792105605,0.3090205701248645,0.13747621741996424
32.65442404006678,0.4446846247325212,0.30748310483434527,0.13583089254222988
32.85475792988314,0.44453135554952267,0.3059491354375822,0.1342065463275605
33.0550918196995,0.44456914527223823,0.30441820065136654,0.13260291254882922
33.25542570951586,0.44479017348089966,0.3028898557633566,0.13101972805247136
33.45575959933222,0.44518603701423265,0.3013636727308259,0.12945673273004726
33.65609348914858,0.4457477844183041,0.29983924026291275,0.12791366948998306
33.856427378964945,0.4464659521279409,0.298316163886516,0.12639028422949078
34.0567612687813,0.4473306022376248,0.2967940659960008,0.12488632580666388
34.257095158597664,0.4483313617140502,0.29527258588688543,0.123401546012749
34.45742904841402,0.44945746289839317,0.2937513797736995,0.12193569954459181
34.657762938230384,0.4506977851427713,0.2922301207922091,0.12048854397725577
34.85809682804675,0.45204089742239967,0.2907084989862245,0.1190598397368139
35.058430717863104,0.4534751017625609,0.2891862212792075,0.11764935007331093
35.25876460767947,0.4549884773177222,0.28766301143091894,0.11625684103389579
35.45909849749583,0.4565689249389475,0.28613860997934776,0.11488208143612369
35.65943238731219,0.4582042120651665,0.28461277416817754,0.11352484284142673
35.85976627712855,0.459882017773872,0.2830852778600578,0.11218489952875146
36.060100166944906,0.46158997782742844,0.28155591143595404,0.11086202846836381
36.26043405676127,0.46331572955236244,0.280024481680863,0.10955600929581977
36.46076794657763,0.46504695639077914,0.27849081165618594,0.10826662428610166
36.66110183639399,0.46677143196539067,0.2769547405590625,0.1069936583279183
36.86143572621035,0.4684770635025363,0.2754161235689755,0.10573689889816974
37.06176961602671,0.47015193446100734,0.2738748316819468,0.10449613603657527
37.26210350584307,0.47178434621845916,0.2723307515326468,0.10327116232046328
37.462437395659435,0.473362858671652,0.27078378520475255,0.10206177283972431
37.66277128547579,0.4748763296117243,0.2692338500298929,0.10086776517192479
37.863105175292155,0.47631395274111854,0.2676808783755255,0.09968893935758202
38.06343906510852,0.47766529420464393,0.26612481742209626,0.09852509787559957
38.263772954924875,0.4789203275134439,0.26456562892983887,0.09737604561886291
38.46410684474124,0.48006946674730855,0.26300328899557307,0.096241589869994
38.664440734557594,0.4811035979278119,0.2614377877998698,0.09512154027726549
38.86477462437396,0.482014108462133,0.25986912934494943,0.09401570883067316
39.06510851419032,0.4827929145651062,0.2582973311836903,0.09292390983816683
39.26544240400668,0.4834324865750072,0.2567224241401196,0.09184595990203877
39.46577629382304,0.48392587208680116,0.2551444520217692,0.09078167789546979
39.6661101836394,0.4842667168349981,0.25356347132427604,0.08973088493923247
39.86644407345576,0.4844492832668874,0.25197955092861146,0.08869340437855064
40.06677796327212,0.48446846675567384,0.25039277179132585,0.0876690617601157
40.26711185308848,0.4843198094119361,0.2488032266281924,0.08665768480925887
40.46744574290484,0.48399951146079007,0.24721101959164019,0.08565910340727882
40.6677796327212,0.48350444016116945,0.24561626594236383,0.08467314956892522
40.86811352253756,0.4828321362526759,0.2440190917154966,0.08369965742003688
41.068447412353926,0.4819808179244892,0.24241963338173678,0.08273846317533529
41.26878130217028,0.4809493823098088,0.2408180375038126,0.08178940511637203
41.469115191986646,0.4797374045182139,0.23921446038867356,0.0808523235696309
41.66944908180301,0.47834513422712543,0.23760906773579266,0.079927060884784
41.869782971619365,0.47677348986221946,0.23600203428196193,0.07901346141310123
42.07011686143573,0.4750240504051298,0.2343935434429642,0.07811137148601342
42.270450751252085,0.4730990448750711,0.23278378695249907,0.07722063939382894
42.47078464106845,0.47100133953907847,0.23117296449873914,0.07634111536460259
42.67111853088481,0.46873442291336687,0.22956128335889092,0.07547265154315783
42.87145242070117,0.4663023886258413,0.22794895803212975,0.0746151019702611
43.07178631051753,0.4637099162170084,0.22633620987127484,0.07376832256194842
43.27212020033389,0.4609622499634312,0.2247232667135682,0.07293217108900385
43.47245409015025,0.45806517581439854,0.2231103625109146,0.07210650715658985
43.672787979966614,0.4550249965386521,0.22149773695993744,0.07129119218402895
43.87312186978297,0.45184850518377007,0.21988563513219903,0.07048608938473654
44.073455759599334,0.44854295695616986,0.21827430710492982,0.06969106374630468
44.2737896494157,0.44511603963461954,0.21666400759260615,0.068905982010737
44.47412353923205,0.44157584263462396,0.2150549955797082,0.06813071265483323
44.67445742904842,0.4379308248450884,0.21344753395498806,0.06736512587072462
44.87479131886477,0.4341897813622219,0.21184188914756805,0.06660909354655921
45.075125208681136,0.4303618092487195,0.2102383307651857,0.0658624892473364
45.2754590984975,0.42645627244887124,0.2086371312348938,0.06512518819589133
45.475792988313856,0.42248276599234974,0.2070385654465194,0.06439706725402829
45.67612687813022,0.41845107962104117,0.20544291039917528,0.06367800490380286
45.876460767946575,0.41437116097441073,0.20385044485111575,0.0629678812289529
46.07679465776294,0.4102530784695001,0.2022614489732148,0.06226657789647762
46.2771285475793,0.4061069840117953,0.20067620400634426,0.061573978138364904
46.47746243739566,0.40194307567282056,0.19909499192291633,0.06088996673346616
46.67779632721202,0.3977715604694665,0.1975180950928506,0.06021442998951868
46.878130217028385,0.39360261737872315,0.19594579595421743,0.05954725572531535
47.07846410684474,0.3894463607196707,0.19437837668879995,0.058888333253020717
47.278797996661105,0.385312804032315,0.19281611890281097,0.05823755336063407
47.47913188647746,0.38121182458012776,0.19125930331299232,0.057594808294598364
47.679465776293824,0.37715312859998307,0.18970820943831504,0.05695999174255515
47.87979966611019,0.37314621741960063,0.18816311529749127,0.05633299881624489
48.080133555926544,0.3692003545586055,0.1866242971125012,0.05571372603455272
48.28046744574291,0.3653245339249306,0.18509202901832722,0.05510207130669867
48.48080133555926,0.36152744921353164,0.1835665827790822,0.05449793391557251
48.68113522537563,0.3578174646092676,0.18204822751070765,0.05390121450121286
48.88146911519199,0.3542025868903682,0.1805372294104104,0.053311815044429715
49.08180300500835,0.3506904390231499,0.17903385149299658,0.0527296388505705
49.28213689482471,0.3472882353326139,0.1775383533342539,0.052154590533428934
49.482470784641066,0.3440027583272551,0.17605099082152426,0.05158657599929666
49.68280467445743,0.34084033724987856,0.17457201591159954,0.051025502431156715
49.88313856427379,0.3378068284194695,0.17310167639606494,0.050471278273018935
50.08347245409015,0.3349075974222302,0.17164021567420615,0.049923813214396665
50.28380634390651,0.3321475032027988,0.17018787253358555,0.049383018174924166
50.484140233722876,0.32953088409944287,0.16874488093838835,0.04884880528911458
50.68447412353923,0.3270615458596798,0.1673114698256252,0.048321087891257934
50.884808013355595,0.32474275166536704,0.165887862909274,0.047799780500458425
51.08514190317195,0.3225772141888418,0.1644742784924326,0.04728479880581104
51.285475792988315,0.3205670896941947,0.16307092928754569,0.04677605965171656
51.48580968280468,0.31871397419028347,0.16167802224476158,0.0462734810233348
51.686143572621035,0.3170189016346313,0.16029575838846483,0.045776982032175305
51.8864774624374,0.31548234417995563,0.15892433266202372,0.04528648290182527
52.086811352253754,0.3141042144477621,0.15756393378078284,0.04480190495381414
52.28714524207012,0.312883869806221,0.15621474409332112,0.044323170593614035
52.48747913188648,0.3118201186224804,0.15487693945099112,0.04385020329677593
52.68781302170284,0.3109112284526468,0.1535506890857438,0.043382927595200904
52.8881469115192,0.31015493612593736,0.1522361554962369,0.04292126906354575
53.088480801335564,0.30954845967297706,0.15093349434221814,0.04246515430576248
53.28881469115192,0.3090885120419167,0.1496428543471636,0.04201451094177149
53.48914858096828,0.30877131653999607,0.14836437720914752,0.0415692675942672
53.68948247078464,0.308592623932393,0.14709819751991157,0.04112935387565608
53.889816360601,0.3085477311247086,0.1458444426920913,0.0406947003751265
54.090150250417366,0.3086315013502441,0.14460323289455537,0.040265238645849355
54.29048414023372,0.3088383857783633,0.14337468099580222,0.039840901192309375
54.490818030050086,0.30916244645570046,0.14215889251535327,0.03942162145776615
54.69115191986644,0.309597380487798,0.140955965583076,0.03900733381184467
54.891485809682806,0.3101365453649395,0.13976599090636166,0.03859797353825418
55.09181969949917,0.31077298533251024,0.138589051745078,0.03819347682263525
55.292153589315525,0.31149945870315193,0.13742522389421033,0.03779378074053423
55.49248747913189,0.3123084660053269,0.13627457567409715,0.03739882324550432
55.692821368948245,0.31319227886063566,0.13513716792816352,0.03700854315733279
55.89315525876461,0.31414296948037856,0.13401305402804586,0.03662288015039371
56.09348914858097,0.3151524406704004,0.13290227988600023,0.0362417747421253
56.29382303839733,0.3162124562322214,0.13180488397447732,0.035865168281631485
56.49415692821369,0.3173146716478308,0.13072089735274484,0.03549300293840684
56.694490818030054,0.3184506649353021,0.12965034370043196,0.0351252216911843
56.89482470784641,0.3196119675625877,0.12859323935786504,0.034761768316904945
57.095158597662774,0.3207900953074459,0.12754959337306046,0.03440258737980894
57.29549248747913,0.3219765789524546,0.12651940755523564,0.03404762422064756
57.495826377295494,0.3231629947054601,0.12550267653469457,0.03369682494601471
57.69616026711186,0.32434099423758783,0.12449938782894039,0.03335013641779798
57.89649415692821,0.3255023342330972,0.12350952191486493,0.033007506242748154
58.09682804674458,0.3266389053478889,0.12253305230685846,0.03266888276216643
58.29716193656093,0.32774276047634265,0.12156994564068403,0.032334215041708816
58.497495826377296,0.32880614222939175,0.12062016176295251,0.032003452861306854
58.69782971619366,0.32982150953027617,0.11968365382603552,0.03167654670520392
58.898163606010016,0.33078156323828345,0.11876036838824844,0.031353447752106335
59.09849749582638,0.33167927071493336,0.11785024551913297,0.03103410786544865
59.29883138564274,0.33250788925150226,0.11695321890966803,0.030718479583772315
59.4991652754591,0.3332609882814719,0.1160692159872336,0.030406516111216853
59.69949916527546,0.3339324703064288,0.11519815803515042,0.03009817130812286
59.89983305509182,0.3345165904690961,0.11433996031661833,0.02979339968174629
60.10016694490818,0.3350079747125429,0.11349453220287174,0.029492156377082687
60.300500834724545,0.3354016364701599,0.11266177730537134,0.029194397167801298
60.5008347245409,0.33569299183669177,0.11184159361184906,0.02890007844728768
60.701168614357265,0.3358778731764604,0.11103387362602153,0.0286091572197944
60.90150250417362,0.335952541130871,0.11023850451078834,0.028321591091698923
61.101836393989984,0.3359136949933446,0.10945536823472844,0.028037338262867802
61.30217028380635,0.3357584814259463,0.1086843417217093,0.027756357518126617
61.502504173622704,0.3354845014981491,0.10792529700342147,0.02747860821883462
61.70283806343907,0.33508981603437554,0.10717810137465299,0.027204050294563388
61.90317195325543,0.33457294926315756,0.10644261755111617,0.02693264423487885
62.10350584307179,0.333932890766945,0.10571870382964066,0.026664351081225574
62.30383973288815,0.3331690957377311,0.10500621425054675,0.026399132418912626
62.504173622704506,0.3322814835497459,0.10430499876201371,0.026136950369200548
62.70450751252087,0.33127043466646605,0.10361490338625716,0.025877767581487944
62.90484140233723,0.3301367859050768,0.1029357703873338,0.02562154722559756
63.10517529215359,0.3288818240872895,0.1022674384403877,0.02536825298416061
63.30550918196995,0.3275072781110361,0.10160974280215923,0.025117849045098686
63.50584307178631,0.3260153094830154,0.10096251548257461,0.02487030009420249
63.70617696160267,0.32440850135733773,0.10032558541723723,0.024625571307806432
63.906510851419036,0.32268984613058255,0.09969877864064486,0.02438362834555844
64.10684474123539,0.32086273164843554,0.09908191845995586,0.024144437343284034
64.30717863105176,0.318930926083687,0.09847482562913165,0.02390796490594384
64.50751252086812,0.31689856154974544,0.0978773185232839,0.023674178100683948
64.70784641068448,0.31477011651791964,0.09728921331305766,0.02344304444997798
64.90818030050083,0.31255039711055566,0.0967103241388826,0.02321453192486024
65.1085141903172,0.3102445173456543,0.09614046328492865,0.022988608938249108
65.30884808013356,0.30785787841183937,0.09557944135260468,0.022765244338359854
65.50918196994992,0.3053961470554788,0.09502706743343965,0.022544407402205986
65.70951585976628,0.3028652331643792,0.09448314928119142,0.022326067829188414
65.90984974958263,0.3002712666347737,0.09394749348302872,0.022110195734771524
66.110183639399,0.2976205736102779,0.09341990562963676,0.02189676164424538
66.31051752921536,0.2949196521831321,0.09290019048409831,0.021685736486573317
66.51085141903172,0.2921751476493273,0.0923881521494074,0.021477091588323945
66.71118530884809,0.28939382741017644,0.09188359423447331,0.02127079866768689
66.91151919866444,0.286582555613495,0.09138632001847942,0.021066829828571356
67.1118530884808,0.28374826762783295,0.09089613261346106,0.020865157554786757
67.31218697829716,0.2808979444431268,0.09041283512497401,0.02066575470430469
67.51252086811353,0.2780385870907364,0.08993623081072537,0.02046859450360117
67.71285475792989,0.27517719117509315,0.08946612323704463,0.020273650542078647
67.91318864774624,0.27232072160812304,0.08900231643307614,0.02008089676656671
68.1135225375626,0.26947608763621367,0.088544615042576,0.019890307475900898
68.31385642737897,0.2666501182478042,0.08809282447320406,0.019701857315578733
68.51419031719533,0.26384953804765593,0.08764675104320159,0.019515521272492044
68.71452420701169,0.2610809436815708,0.08720620212535204,0.019331274669735034
68.91485809682804,0.2583507808927271,0.08677098628812503,0.019149093161487083
69.1151919866444,0.2556653222879394,0.08634091343390797,0.018968952727969488
69.31552587646077,0.25303064588902763,0.08591579493423407,0.018790829670475687
69.51585976627713,0.25045261454109863,0.08549544376191955,0.018614700606473623
69.7161936560935,0.24793685624593811,0.08507967462002629,0.018440542464779937
69.91652754590986,0.24548874548487815,0.08466830406757175,0.018268332480804957
70.11686143572621,0.24311338559147064,0.0842611506419108,0.01809804819186776
70.31719532554257,0.2408155922300726,0.0838580349777188,0.017929667432580558
70.51752921535893,0.238599878032054,0.08345877992251058,0.017763168330301615
70.7178631051753,0.23647043843678392,0.08306321064863113,0.017598529300655922
70.91819699499166,0.23443113877986443,0.0826711547616622,0.01743572904312282
71.11853088480801,0.2324855026662732,0.08228244240518949,0.017274746536689877
71.31886477462437,0.2306367016611626,0.08189690636188172,0.017115561035572158
71.51919866444074,0.22888754632607244,0.08151438215083547,0.016958152064996335
71.7195325542571,0.2272404786232546,0.08113470812114555,0.01680249941704854
71.91986644407346,0.22569756570570484,0.0807577255416627,0.016648583146585575
72.12020033388981,0.2242604951053673,0.0803832786869067,0.016496383567208506
72.32053422370618,0.22293057132683844,0.08001121491910501,0.016345881247297855
72.52086811352254,0.22170871384876997,0.07964138476633341,0.016197057006109957
72.7212020033389,0.22059545653007073,0.07927364199673702,0.016049891909933323
72.92153589315527,0.21959094841295665,0.07890784368881479,0.015904367268304655
73.12186978297161,0.21869495590990998,0.07854385029775592,0.015760464630283473
73.32220367278798,0.21790686635670653,0.07818152571781763,0.01561816578078489
73.52253756260434,0.21722569290886276,0.07782073734074132,0.015477452736969688
73.7228714524207,0.21665008075416933,0.07746135611020384,0.01533830774469092
73.92320534223707,0.21617831460941847,0.07710325657230832,0.01520071327499648
74.12353923205342,0.2158083274650275,0.0767463169221198,0.015064652020686813
74.32387312186978,0.21553771053701495,0.07639041904625603,0.014930106892927028
74.52420701168614,0.2153637243817153,0.07603544856154701,0.014797061017913017
74.72454090150251,0.21528331112474416,0.07568129484978052,0.01466549773359041
74.92487479131887,0.21529310775204738,0.07532785108855387,0.014535400586426073
75.12520868113522,0.21538946040740897,0.07497501427825641,0.014406753328231254
75.32554257095158,0.21556843963755837,0.07462268526520958,0.014279539913035794
75.52587646076795,0.21582585652301797,0.07427076876099555,0.014153744494012717
75.72621035058431,0.2161572796300789,0.07391917335800786,0.014029351420452451
75.92654424040067,0.21655805271679107,0.07356781154126134,0.013906345234786137
76.12687813021704,0.217023313123616,0.07321659969650088,0.013784710669657266
76.32721202003339,0.21754801077741168,0.07286545811465193,0.013664432645041046
76.52754590984975,0.21812692773572429,0.07251431099265891,0.013545496265410788
76.72787979966611,0.21875469819692692,0.07216308643075935,0.013427886816950792
76.92821368948248,0.2194258289006058,0.07181171642624574,0.013311589764814911
77.12854757929884,0.22013471984172295,0.07146013686376823,0.013196590750430353
77.32888146911519,0.22087568522150478,0.07110828750223495,0.013082875588845914
77.52921535893155,0.22164297455770332,0.07075611195836883,0.012970430266124133
77.72954924874792,0.22243079387685608,0.0704035576869817,0.012859240936776727
77.92988313856428,0.22323332691143224,0.07005057595802941,0.012749293921242681
78.13021702838064,0.22404475622528952,0.06969712183051334,0.012640575703408355
78.33055091819699,0.22485928419167364,0.0693431541232962,0.012533072928169041
78.53088480801335,0.22567115374907043,0.0689886353829012,0.012426772399031389
78.73121869782972,0.22647466886155793,0.06863353184836724,0.012321661075756087
78.93155258764608,0.2272642146119035,0.0682778134132318,0.012217726072040162
79.13188647746244,0.22803427685748834,0.06792145358471827,0.012114954653238405
79.3322203672788,0.22877946138122557,0.06756442944020295,0.012013334234123289
79.53255425709516,0.22949451247194932,0.06720672158104063,0.011912852376682798
79.73288814691152,0.23017433087127978,0.06684831408382842,0.011813496787955657
79.93322203672788,0.23081399102671452,0.06648919444918776,0.011715255317903373
