update_speed,epsilon,throughput_burden,failure_boundary
18.14804469273743,0.001,1446.875988769823,240.0
18.256983240223462,0.001,1455.5612532860648,240.0
18.365921787709496,0.001,1464.2465178023065,240.0
18.47486033519553,0.001,1472.9317823185484,240.0
18.583798882681563,0.001,1481.6170468347902,240.0
18.692737430167597,0.001,1490.302311351032,240.0
18.80167597765363,0.001,1498.9875758672738,240.0
18.910614525139664,0.001,1507.6728403835157,240.0
19.019553072625698,0.001,1516.3581048997576,240.0
19.12849162011173,0.001,1525.0433694159992,240.0
19.237430167597765,0.001,1533.728633932241,240.0
19.3463687150838,0.001,1542.413898448483,240.0
19.455307262569832,0.001,1551.0991629647249,240.0
19.564245810055866,0.001,1559.7844274809665,240.0
19.6731843575419,0.001,1568.4696919972084,240.0
19.782122905027933,0.001,1577.1549565134503,240.0
19.891061452513966,0.001,1585.8402210296922,240.0
20.0,0.001,1594.5254855459339,240.0
0.5,0.0010413819907648435,39.6291396879393,240.0
0.6089385474860335,0.0010413819907648435,48.26342151938976,240.0
0.717877094972067,0.0010413819907648435,56.89770335084022,240.0
0.8268156424581006,0.0010413819907648435,65.53198518229068,240.0
0.9357541899441341,0.0010413819907648435,74.16626701374115,240.0
1.0446927374301676,0.0010413819907648435,82.80054884519161,240.0
1.1536312849162011,0.0010413819907648435,91.43483067664208,240.0
1.2625698324022347,0.0010413819907648435,100.06911250809254,240.0
1.3715083798882681,0.0010413819907648435,108.703394339543,240.0
1.4804469273743015,0.0010413819907648435,117.33767617099345,240.0
1.589385474860335,0.0010413819907648435,125.97195800244391,240.0
1.6983240223463687,0.0010413819907648435,134.6062398338944,240.0
1.8072625698324023,0.0010413819907648435,143.24052166534486,240.0
1.9162011173184357,0.0010413819907648435,151.8748034967953,240.0
2.0251396648044695,0.0010413819907648435,160.5090853282458,240.0
2.1340782122905027,0.0010413819907648435,169.14336715969623,240.0
2.2430167597765363,0.0010413819907648435,177.7776489911467,240.0
2.35195530726257,0.0010413819907648435,186.41193082259716,240.0
2.460893854748603,0.0010413819907648435,195.0462126540476,240.0
2.5698324022346366,0.0010413819907648435,203.68049448549806,240.0
2.67877094972067,0.0010413819907648435,212.31477631694852,240.0
2.787709497206704,0.0010413819907648435,220.949058148399,240.0
2.8966480446927374,0.0010413819907648435,229.58333997984946,240.0
3.005586592178771,0.0010413819907648435,238.21762181129992,240.0
3.1145251396648046,0.0010413819907648435,246.85190364275041,240.0
3.2234636871508378,0.0010413819907648435,255.48618547420082,240.0
3.3324022346368714,0.0010413819907648435,264.1204673056513,240.0
3.441340782122905,0.0010413819907648435,272.7547491371018,240.0
3.5502793296089385,0.0010413819907648435,281.3890309685522,240.0
3.659217877094972,0.0010413819907648435,290.0233128000027,240.0
3.7681564245810053,0.0010413819907648435,298.65759463145315,240.0
3.877094972067039,0.0010413819907648435,307.2918764629036,240.0
3.9860335195530725,0.0010413819907648435,315.9261582943541,240.0
4.094972067039106,0.0010413819907648435,324.5604401258046,240.0
4.20391061452514,0.0010413819907648435,333.194721957255,240.0
4.312849162011172,0.0010413819907648435,341.8290037887054,240.0
4.421787709497206,0.0010413819907648435,350.4632856201559,240.0
4.5307262569832405,0.0010413819907648435,359.09756745160644,240.0
4.639664804469273,0.0010413819907648435,367.7318492830568,240.0
4.748603351955307,0.0010413819907648435,376.3661311145073,240.0
4.85754189944134,0.0010413819907648435,385.00041294595775,240.0
4.966480446927374,0.0010413819907648435,393.63469477740824,240.0
5.075418994413408,0.0010413819907648435,402.2689766088587,240.0
5.184357541899441,0.0010413819907648435,410.9032584403092,240.0
5.293296089385475,0.0010413819907648435,419.5375402717596,240.0
5.402234636871508,0.0010413819907648435,428.1718221032101,240.0
5.511173184357542,0.0010413819907648435,436.80610393466054,240.0
5.620111731843576,0.0010413819907648435,445.44038576611104,240.0
5.729050279329609,0.0010413819907648435,454.07466759756153,240.0
5.837988826815642,0.0010413819907648435,462.7089494290119,240.0
5.9469273743016755,0.0010413819907648435,471.34323126046235,240.0
6.055865921787709,0.0010413819907648435,479.97751309191284,240.0
6.164804469273743,0.0010413819907648435,488.61179492336333,240.0
6.273743016759776,0.0010413819907648435,497.24607675481377,240.0
6.38268156424581,0.0010413819907648435,505.88035858626426,240.0
6.4916201117318435,0.0010413819907648435,514.5146404177148,240.0
6.600558659217877,0.0010413819907648435,523.1489222491651,240.0
6.709497206703911,0.0010413819907648435,531.7832040806156,240.0
6.818435754189944,0.0010413819907648435,540.4174859120661,240.0
6.927374301675977,0.0010413819907648435,549.0517677435165,240.0
7.036312849162011,0.0010413819907648435,557.686049574967,240.0
7.145251396648044,0.0010413819907648435,566.3203314064175,240.0
7.254189944134078,0.0010413819907648435,574.9546132378679,240.0
7.363128491620111,0.0010413819907648435,583.5888950693184,240.0
7.472067039106145,0.0010413819907648435,592.2231769007689,240.0
7.581005586592179,0.0010413819907648435,600.8574587322194,240.0
7.689944134078212,0.0010413819907648435,609.4917405636699,240.0
7.798882681564246,0.0010413819907648435,618.1260223951202,240.0
7.907821229050279,0.0010413819907648435,626.7603042265707,240.0
8.016759776536313,0.0010413819907648435,635.3945860580212,240.0
8.125698324022345,0.0010413819907648435,644.0288678894715,240.0
8.234636871508378,0.0010413819907648435,652.663149720922,240.0
8.343575418994412,0.0010413819907648435,661.2974315523725,240.0
8.452513966480446,0.0010413819907648435,669.931713383823,240.0
8.561452513966481,0.0010413819907648435,678.5659952152736,240.0
8.670391061452513,0.0010413819907648435,687.2002770467238,240.0
8.779329608938546,0.0010413819907648435,695.8345588781743,240.0
8.88826815642458,0.0010413819907648435,704.4688407096248,240.0
8.997206703910614,0.0010413819907648435,713.1031225410753,240.0
9.106145251396647,0.0010413819907648435,721.7374043725257,240.0
9.21508379888268,0.0010413819907648435,730.3716862039762,240.0
9.324022346368714,0.0010413819907648435,739.0059680354267,240.0
9.432960893854748,0.0010413819907648435,747.6402498668772,240.0
9.541899441340782,0.0010413819907648435,756.2745316983276,240.0
9.650837988826815,0.0010413819907648435,764.9088135297781,240.0
9.759776536312849,0.0010413819907648435,773.5430953612286,240.0
9.868715083798882,0.0010413819907648435,782.177377192679,240.0
9.977653631284916,0.0010413819907648435,790.8116590241295,240.0
10.08659217877095,0.0010413819907648435,799.4459408555799,240.0
10.195530726256983,0.0010413819907648435,808.0802226870304,240.0
10.304469273743017,0.0010413819907648435,816.7145045184809,240.0
10.41340782122905,0.0010413819907648435,825.3487863499314,240.0
10.522346368715084,0.0010413819907648435,833.9830681813818,240.0
10.631284916201118,0.0010413819907648435,842.6173500128323,240.0
10.740223463687151,0.0010413819907648435,851.2516318442828,240.0
10.849162011173185,0.0010413819907648435,859.8859136757333,240.0
10.958100558659218,0.0010413819907648435,868.5201955071838,240.0
11.06703910614525,0.0010413819907648435,877.154477338634,240.0
11.175977653631284,0.0010413819907648435,885.7887591700845,240.0
11.284916201117317,0.0010413819907648435,894.423041001535,240.0
11.393854748603351,0.0010413819907648435,903.0573228329854,240.0
11.502793296089385,0.0010413819907648435,911.6916046644359,240.0
11.611731843575418,0.0010413819907648435,920.3258864958864,240.0
11.720670391061452,0.0010413819907648435,928.9601683273369,240.0
11.829608938547485,0.0010413819907648435,937.5944501587874,240.0
11.938547486033519,0.0010413819907648435,946.2287319902377,240.0
12.047486033519553,0.0010413819907648435,954.8630138216882,240.0
12.156424581005586,0.0010413819907648435,963.4972956531387,240.0
12.26536312849162,0.0010413819907648435,972.1315774845892,240.0
12.374301675977653,0.0010413819907648435,980.7658593160396,240.0
12.483240223463687,0.0010413819907648435,989.4001411474901,240.0
12.59217877094972,0.0010413819907648435,998.0344229789406,240.0
12.701117318435754,0.0010413819907648435,1006.6687048103911,240.0
12.810055865921788,0.0010413819907648435,1015.3029866418415,240.0
12.918994413407821,0.0010413819907648435,1023.937268473292,240.0
13.027932960893855,0.0010413819907648435,1032.5715503047425,240.0
