externalized_fraction,internal_fast_cost,write_sync_verify,latency_penalty,coupled_ledger,baseline
0.0,117.0,12.0,3.0,132.0,117.0
0.0045662100456621,116.39149392571622,12.156877462938638,3.000003617855794,131.54837500651064,117.0
0.0091324200913242,115.78424264982756,12.317007568649528,3.000028942846352,131.10127916132342,117.0
0.0136986301369863,115.1782493494257,12.48039031713267,3.0000976821064373,130.6587373486648,117.0
0.0182648401826484,114.57351722437744,12.647025708388064,3.000231542770815,130.22077447553633,117.0
0.0228310502283105,113.9700494975945,12.816913742415712,3.000452231974248,129.78741547198445,117.0
0.0273972602739726,113.36784941530786,12.990054419215612,3.0007814568515,129.35868529137497,117.0
0.0319634703196347,112.76692024734668,13.166447738787765,3.0012409245373357,128.93460891067178,117.0
0.0365296803652968,112.16726528742181,13.346093701132169,3.0018523421665186,128.51521133072052,117.0
0.0410958904109589,111.56888785341413,13.528992306248826,3.002637416873813,128.10051757653676,117.0
0.045662100456621,110.97179128766763,13.715143554137736,3.0036178557939817,127.69055269759934,117.0
0.0502283105022831,110.37597895728777,13.904547444798899,3.0048153660617896,127.28534176814846,117.0
0.0547945205479452,109.78145425444458,14.097203978232313,3.0062516548120004,126.8849098874889,117.0
0.0593607305936073,109.18822059668106,14.293113154437982,3.007948429179378,126.48928218029843,117.0
0.0639269406392694,108.59628142722705,14.4922749734159,3.009927396298686,126.09848379694165,117.0
0.0684931506849315,108.00564021531832,14.694689435166072,3.0122102633046883,125.71253991378909,117.0
0.0730593607305936,107.41630045652137,14.900356539688497,3.0148187373321496,125.33147573354202,117.0
0.0776255707762557,106.82826567306367,15.109276286983174,3.0177745255158324,124.95531648556268,117.0
0.0821917808219178,106.24153941417002,15.321448677050101,3.0210993349905015,124.58408742621062,117.0
0.0867579908675799,105.65612525640462,15.536873709889283,3.024814872890921,124.21781383918481,117.0
0.091324200913242,105.07202680401925,15.755551385500718,3.028942846351854,123.85652103587182,117.0
0.0958904109589041,104.4892476893076,15.977481703884406,3.033504962508065,123.50023435570007,117.0
0.1004566210045662,103.90779157296618,16.202664665040345,3.038522928494318,123.14897916650084,117.0
0.1050228310502283,103.32766214446137,16.43110026896854,3.044018451445376,122.80278086487529,117.0
0.1095890410958904,102.74886312240349,16.662788515668982,3.050013238496004,122.46166487656848,117.0
0.1141552511415525,102.17139825492728,16.897729405141675,3.056528996780965,122.12565665684993,117.0
0.1187214611872146,101.59527132007969,17.135922937386628,3.0635874334350235,121.79478169090133,117.0
0.1232876712328767,101.02048612621458,17.37736911240383,3.071210255592943,121.46906549421135,117.0
0.1278538812785388,100.44704651239479,17.622067930193285,3.079419170389488,121.14853361297756,117.0
0.1324200913242009,99.87495634880163,17.870019390754987,3.0882358849594214,120.83321162451604,117.0
0.136986301369863,99.304219537152,18.121223494088945,3.097682106437508,120.52312513767845,117.0
0.1415525114155251,98.73484001112351,18.37568024019516,3.107779541958511,120.21829979327717,117.0
0.1461187214611872,98.16682173678736,18.633389629073623,3.1185498986571947,119.91876126451817,117.0
0.1506849315068493,97.60016871304954,18.89435166072434,3.130014883668323,119.6245352574422,117.0
0.1552511415525114,97.03488497210054,19.158566335147306,3.14219620412666,119.3356475113745,117.0
0.1598173515981735,96.47097457987351,19.42603365234253,3.1551155671669684,119.05212379938301,117.0
0.1643835616438356,95.90844163651143,19.696753612309998,3.1687946799240136,118.77398992874544,117.0
0.1689497716894977,95.34729027684304,19.970726215049726,3.1832552495325586,118.50127174142533,117.0
0.1735159817351598,94.78752467086841,20.247951460561705,3.198518983127368,118.23399511455749,117.0
0.1780821917808219,94.22914902425379,20.528429348845936,3.2146075878432048,117.97218596094292,117.0
0.182648401826484,93.67216757883627,20.81215987990242,3.2315427708148334,117.71587022955353,117.0
0.1872146118721461,93.11658461313836,21.099143053731154,3.249346239177018,117.46507390604653,117.0
0.1917808219178082,92.56240444289297,21.389378870332145,3.2680397000645214,117.21982301328964,117.0
0.1963470319634703,92.00963142157879,21.682867329705385,3.287644860612109,116.98014361189628,117.0
0.2009132420091324,91.4582699409665,21.979608431850878,3.3081834279545435,116.74606180077193,117.0
0.2054794520547945,90.90832443167601,22.279602176768623,3.329677109226589,116.51760371767122,117.0
0.2100456621004566,90.3597993637451,22.582848564458622,3.3521476115630096,116.29479553976672,117.0
0.2146118721461187,89.81269924720972,22.889347594920874,3.3756166420985694,116.07766348422916,117.0
0.2191780821917808,89.26702863269617,23.19909926815538,3.4001059079680322,115.86623380881957,117.0
0.2237442922374429,88.72279211202566,23.512103584162134,3.4256371163061616,115.66053281249395,117.0
0.228310502283105,88.17999431883138,23.828360542941137,3.4522319742477214,115.46058683602024,117.0
0.2328767123287671,87.63863992918864,24.147870144492398,3.479912188927476,115.26642226260851,117.0
0.2374429223744292,87.09873366225821,24.47063238881591,3.508699467480189,115.07806551855431,117.0
0.2420091324200913,86.56028028094329,24.796647275911678,3.5386155170406246,114.8955430738956,117.0
0.2465753424657534,86.0232845925606,25.125914805779693,3.569682044743546,114.71888144308384,117.0
0.2511415525114155,85.48775144952592,25.458434978419966,3.6019207577237173,114.54810718566961,117.0
0.2557077625570776,84.95368575005426,25.794207793832488,3.635353363115903,114.38324690700264,117.0
0.2602739726027397,84.4210924388755,26.133233252017263,3.6700015680548663,114.22432725894764,117.0
0.2648401826484018,83.88997650796547,26.475511352974287,3.705887079675372,114.07137494061514,117.0
0.2694063926940639,83.36034299729333,26.821042096703568,3.7430316051121824,113.92441669910907,117.0
0.273972602739726,82.83219699558532,27.169825483205102,3.781456851500063,113.78347933029049,117.0
0.2785388127853881,82.30554364110569,27.521861512478885,3.8211845259737767,113.64858967955836,117.0
0.2831050228310502,81.78038812245507,27.877150184524925,3.8622363356680878,113.51977464264807,117.0
0.2876712328767123,81.2567356793869,28.235691499343215,3.9046339877177605,113.39706116644788,117.0
0.2922374429223744,80.73459160364241,28.597485456933757,3.948399189257558,113.28047624983373,117.0
0.2968036529680365,80.21396123980465,28.962532057296553,3.993553647422244,113.17004694452345,117.0
0.3013698630136986,79.69484998617222,29.330831300431598,4.040119069346583,113.0658003559504,117.0
0.3059360730593607,79.17726329565332,29.7023831863389,4.088117162165339,112.96776364415754,117.0
0.3105022831050228,78.66120667668051,30.077187715018454,4.1375696330132765,112.87596402471223,117.0
0.3150684931506849,78.14668569414695,30.455244886470258,4.188498189025158,112.79042876964236,117.0
0.319634703196347,77.63370597036496,30.836554700694315,4.240924537335748,112.71118520839501,117.0
0.3242009132420091,77.12227318604712,31.221117157690625,4.29487038507981,112.63826072881756,117.0
0.3287671232876712,76.61239308131113,31.60893225745918,4.350357439392109,112.57168277816241,117.0
0.3333333333333333,76.10407145670857,32.0,4.4074074074074066,112.51147886411597,117.0
0.3378995433789954,75.59731417427903,32.394320385313065,4.466041996260469,112.45767655585257,117.0
0.3424657534246575,75.09212715862971,32.791893413398384,4.52628291308606,112.41030348511416,117.0
0.3470319634703196,74.58851639804175,33.192719084255955,4.588151865018943,112.36938734731665,117.0
0.3515981735159817,74.08648794560386,33.59679739788578,4.651670559193881,112.33495590268352,117.0
0.3561643835616438,73.58604792037437,34.00412835428786,4.716860702745638,112.30703697740786,117.0
0.3607305936073059,73.08720250857243,34.41471195346218,4.783744002808979,112.28565846484359,117.0
0.365296803652968,72.58995796479942,34.828548195408764,4.8523421665186675,112.27084832672685,117.0
0.3698630136986301,72.09432061329134,35.2456370801276,4.922676901009467,112.2626345944284,117.0
0.3744292237442922,71.60029684920363,35.66597860761868,4.994769913416142,112.26104537023845,117.0
0.3789954337899543,71.10789313992902,36.089572777882026,5.068642910873455,112.2661088286845,117.0
0.3835616438356164,70.61711602644979,36.51641959091762,5.144317600516173,112.27785321788359,117.0
0.3881278538812785,70.12797212472555,36.94651904672546,5.221815689479056,112.29630686093006,117.0
0.3926940639269406,69.64046812711771,37.37987114530556,5.30115888489687,112.32149815732014,117.0
0.3972602739726027,69.15461080385197,37.816475886657905,5.3823688939043794,112.35345558441426,117.0
0.4018264840182648,68.67040700451989,38.256333270782505,5.465467423636346,112.39220769893873,117.0
0.4063926940639269,68.18786365962131,38.699443297679366,5.550476181227536,112.43778313852822,117.0
0.410958904109589,67.70698778214873,39.145805967348466,5.637416873812712,112.4902106233099,117.0
0.4155251141552511,67.22778646921513,39.59542127978983,5.7263112085266386,112.5495189575316,117.0
0.4200913242009132,66.75026690372704,40.04828923500344,5.817180892504078,112.61573703123456,117.0
