speed,resource_budget,epsilon_min
2.0652173913043477,360,0.0001
2.1304347826086953,360,0.0001
2.1956521739130435,360,0.0001
2.2608695652173916,360,0.0001
2.3260869565217392,360,0.0001
2.391304347826087,360,0.0001
2.4565217391304346,360,0.0001
2.5217391304347827,360,0.0001
2.5869565217391304,360,0.0001
2.652173913043478,360,0.0001
2.717391304347826,360,0.0001
2.782608695652174,360,0.0001
2.8478260869565215,360,0.0001
2.9130434782608696,360,0.0001
2.9782608695652173,360,0.0001
3.043478260869565,360,0.0001
3.108695652173913,360,0.00010868833351458092
3.1739130434782608,360,0.00013357401468855456
3.2391304347826084,360,0.0001628003856621698
3.3043478260869565,360,0.00019687780990687405
3.369565217391304,360,0.00023634311821350433
3.434782608695652,360,0.00028175783799425384
3.5,360,0.0003337062506227192
3.5652173913043477,360,0.000392793307090813
3.6304347826086953,360,0.0004596424317472691
3.6956521739130435,360,0.0005348932428580307
3.760869565217391,360,0.0006191992172975353
3.8260869565217392,360,0.0007132253249377798
3.891304347826087,360,0.0008176456563357689
3.9565217391304346,360,0.0009331410652063493
4.021739130434783,360,0.0010603968449727178
4.086956521739131,360,0.001200100456467383
4.1521739130434785,360,0.001352939321658603
4.217391304347826,360,0.001519598696138734
4.282608695652174,360,0.0017007596310611196
4.3478260869565215,360,0.0018970970332732222
4.413043478260869,360,0.0021092778305814913
4.478260869565217,360,0.0023379592474085157
4.543478260869565,360,0.00258378719457119
4.608695652173913,360,0.002847394775521838
4.673913043478261,360,0.0031294009101518936
4.739130434782608,360,0.0034304090761558266
4.804347826086956,360,0.0037510061669867646
4.869565217391305,360,0.0040917614645976435
4.934782608695652,360,0.004453225724444997
5.0,360,0.004835930369628463
5.065217391304348,360,0.0052403867905388936
5.130434782608695,360,0.00566708574598277
5.195652173913043,360,0.0061164968614316785
5.260869565217392,360,0.006589068219804076
5.326086956521739,360,0.007085226040014798
5.391304347826087,360,0.007605374438416827
5.456521739130435,360,0.008149895268203441
5.521739130434782,360,0.008719148031829018
5.58695652173913,360,0.009313469861538188
5.6521739130434785,360,0.009933175563158361
5.717391304347826,360,0.01057855771840566
5.782608695652174,360,0.011249886841074287
5.8478260869565215,360,0.01194741158261774
5.913043478260869,360,0.012671358982786395
5.978260869565217,360,0.013421934761153581
6.043478260869565,360,0.014199323645539143
6.108695652173913,360,0.015003689733523598
6.173913043478261,360,0.01583517688343378
6.239130434782608,360,0.016693909131370668
6.304347826086956,360,0.017579991131040845
6.369565217391304,360,0.01849350861334168
6.434782608695652,360,0.019434528862837423
6.5,360,0.02040310120844581
6.565217391304348,360,0.02139925752583402
6.630434782608695,360,0.0224230127491953
6.695652173913043,360,0.023474365390245826
6.760869565217391,360,0.024553298062442434
6.826086956521739,360,0.025659778008576394
6.891304347826087,360,0.02679375763004675
6.956521739130435,360,0.02795517501625788
7.021739130434782,360,0.029143954472719672
7.08695652173913,360,0.03036000704655645
7.1521739130434785,360,0.03160323104825054
7.217391304347826,360,0.03287351256856025
7.282608695652174,360,0.03417072598965863
7.3478260869565215,360,0.03549473448963948
7.413043478260869,360,0.036845390539631574
7.478260869565217,360,0.03822253639284918
7.543478260869565,360,0.03962600456498969
7.608695652173913,360,0.04105561830546476
7.673913043478261,360,0.04251119205902294
7.739130434782608,360,0.04399253191738701
7.804347826086956,360,0.04549943606059026
7.869565217391304,360,0.047031695187752326
7.934782608695652,360,0.04858909293708653
8.0,360,0.05017140629497815
8.065217391304348,360,0.051778405994017916
8.130434782608695,360,0.053409856899912594
8.195652173913043,360,0.055065518387233225
8.26086956521739,360,0.05674514470399332
8.326086956521738,360,0.058448485325079694
8.391304347826086,360,0.06017528529458601
8.456521739130434,360,0.06192528555712321
8.521739130434783,360,0.06369822327820313
8.58695652173913,360,0.06549383215381104
8.652173913043478,360,0.06731184270930131
8.717391304347826,360,0.06915198258776382
8.782608695652174,360,0.0710139768280243
8.847826086956522,360,0.0728975481324527
8.91304347826087,360,0.07480241712476429
8.978260869565217,360,0.07672830259800617
9.043478260869565,360,0.07867492175293084
9.108695652173912,360,0.08064199042696307
9.17391304347826,360,0.08262922331397246
9.23913043478261,360,0.0846363341750675
9.304347826086957,360,0.08666303604063037
9.369565217391305,360,0.0887090414038139
9.434782608695652,360,0.09077406240572287
9.5,360,0.09285781101250339
9.565217391304348,360,0.09495999918456341
9.630434782608695,360,0.09708033903814826
9.695652173913043,360,0.09921854299949087
9.76086956521739,360,0.10137432395175888
9.826086956521738,360,0.10354739537501621
9.891304347826086,360,0.10573747147941386
9.956521739130434,360,0.10794426733182504
10.021739130434783,360,0.1101674989761329
10.08695652173913,360,0.11240688354737921
10.152173913043478,360,0.11466213937997657
10.217391304347826,360,0.11693298611018436
10.282608695652174,360,0.11921914477304432
10.347826086956522,360,0.12152033789396802
10.41304347826087,360,0.12383628957516357
10.478260869565217,360,0.12616672557708603
10.543478260869565,360,0.1285113733950911
10.608695652173912,360,0.13086996233146694
10.67391304347826,360,0.1332422235630154
10.739130434782608,360,0.13562789020434943
10.804347826086957,360,0.1380266973670685
10.869565217391305,360,0.14043838221497054
10.934782608695652,360,0.1428626840154541
11.0,360,0.14529934418725937
11.065217391304348,360,0.14774810634469332
11.130434782608695,360,0.15020871633848057
11.195652173913043,360,0.15268092229337596
11.26086956521739,360,0.15516447464267097
11.326086956521738,360,0.1576591261597236
11.391304347826086,360,0.16016463198663475
11.456521739130434,360,0.16268074966019333
11.521739130434783,360,0.16520723913520483
11.58695652173913,360,0.16774386280531792
11.652173913043478,360,0.17029038552145712
11.717391304347826,360,0.1728465746079674
11.782608695652174,360,0.17541219987657358
11.847826086956522,360,0.17798703363825083
11.91304347826087,360,0.1805708507131038
11.978260869565217,360,0.18316342843834507
12.043478260869565,360,0.18576454667446127
12.108695652173912,360,0.18837398780965253
12.17391304347826,360,0.1909915367626288
12.239130434782608,360,0.19361698098383975
12.304347826086957,360,0.19625011045521865
12.369565217391305,360,0.19889071768850927
12.434782608695652,360,0.20153859772225194
12.5,360,0.20419354811749266
12.565217391304348,360,0.20685536895228357
12.630434782608695,360,0.2095238628150376
12.695652173913043,360,0.21219883479679727
12.76086956521739,360,0.21488009248247752
12.826086956521738,360,0.2175674459411384
12.891304347826086,360,0.2202607077153404
12.956521739130434,360,0.22295969280963587
13.021739130434781,360,0.22566421867824737
13.08695652173913,360,0.22837410521197685
13.152173913043478,360,0.2310891747243959
13.217391304347826,360,0.23380925193735963
13.282608695652174,360,0.2365341639658854
13.347826086956522,360,0.2392637403024381
13.41304347826087,360,0.24199781280066157
13.478260869565217,360,0.2447362156585912
13.543478260869565,360,0.2474787854013856
13.608695652173912,360,0.2502253608636107
13.67391304347826,360,0.25297578317110836
13.739130434782608,360,0.25572989572248267
13.804347826086957,360,0.25848754417023134
13.869565217391305,360,0.2612485764015532
13.934782608695652,360,0.2640128425188581
14.0,360,0.26678019482000553
14.065217391304348,360,0.2695504877782975
14.130434782608695,360,0.27232357802224805
14.195652173913043,360,0.2750993243151554
14.26086956521739,360,0.2778775875344942
14.326086956521738,360,0.28065823065115325
14.391304347826086,360,0.28344111870853417
14.456521739130434,360,0.28622611880153387
