model,parameter,mean,std,q16,q50,q84,Rhat_split,tau_int_proxy,ESS_proxy
cpl,Omega_m,0.30231665406863806,0.03482849052537592,0.28662103765513275,0.3112416372550447,0.3257543403101098,1.0028755144100758,1.1517442363891117,312569.3957268266
cpl,w0,-0.7988584036553807,0.06251454877978059,-0.8609636018882366,-0.8011763758077277,-0.7371916140119391,1.0002737077156918,1.0,360000.0
cpl,wa,-0.44883548380040567,0.5514190664565322,-0.9781387701672482,-0.4966795019126826,0.0934098472028399,1.0019164404433054,1.0,360000.0
cpl,q_BAO,30.370373267948835,0.25727131233214867,30.112240258947367,30.371271908522832,30.62574539319838,1.0004361391342287,1.0102158816691407,356359.4737841439
cpl,sigma8_0,0.7736989801561007,0.0650291675865014,0.7304472586859793,0.76080652735892,0.8006780318605895,1.003253513925476,1.1899821478314456,302525.54683786066
