Omega_m,s,q_BAO,sigma8_0,mu0,Sigma0,kappa_BW
0.3019896547647351,2.5130637740106883,30.543518032678854,0.7886220969354938,0.0,-0.2798596516439138,0.5747357389056873
0.3025983128223833,2.7166364492213892,30.269226596738957,0.7443248211595297,0.0,-0.4278128498038914,1.5097666888644317
0.3037718330987945,2.6755978130757705,30.327058635903093,0.7668981164275446,0.0,-0.4347041928853158,1.3400162218599638
0.3008539153921988,2.71708472742093,30.010271970418756,0.744726130588424,0.0,-0.41264248962183464,1.4585373417990648
0.29432748168002004,2.6126831719612422,30.374307260853907,0.7673904112005824,0.0,-0.38111091538180125,0.9839771675081065
0.29772319978998646,2.4862041829430828,30.56706616771681,0.7961140546937573,0.0,-0.12974725950754795,0.25252688947674873
0.29683476740132875,2.5986314934199735,30.349598408338345,0.7242682886879755,0.0,-0.3882680060823312,0.9673604174644347
0.2934118476275496,2.741397443562322,29.964616973967075,0.7178790307125119,0.0,-0.4067661658280052,1.5729394613546057
0.2971257642458979,2.567773700207717,30.38043937550368,0.7569272600775959,0.0,-0.32964475412325256,0.7626670433559259
0.2860330574249631,2.5248281298471853,30.31278819341314,0.8081828442409272,0.0,-0.5058636315041385,1.064590863388974
0.2963272806777911,2.4769521414023514,30.56289231595269,0.8021496025411085,0.0,-0.2842520896876298,0.5434533093199967
0.2888249044657248,2.406065821580993,30.70002505265975,0.8211077179761233,0.0,-0.138149155008035,0.2326001096211943
0.2995592050228026,2.5280285648025247,30.59465165528262,0.7913825166712463,0.0,-0.2006153814840316,0.42505831184485365
0.2940729138073326,2.6663807164352433,30.295900712933772,0.7479708557680551,0.0,-0.36751235798439,1.1015920724290345
0.29914423956729713,2.513372866270427,30.544367873581113,0.7543462904626506,0.0,-0.4116798277963407,0.845986175577949
0.310578555195599,2.590444451414486,30.478649273343507,0.7999732274660364,0.0,-0.4600919448227691,1.1233932647519809
0.28838734592132065,2.547202203835464,30.27715658179722,0.7717938623320038,0.0,-0.37042003562279513,0.8180694313454504
0.3158864068908338,2.7276739487466943,30.411822011170646,0.7659968656594627,0.0,-0.6285016216417073,2.3079012042704017
0.29169984301857843,2.5667736537791597,30.203957885244307,0.7408958310523673,0.0,-0.28591456461551806,0.6599657825744767
0.2941191019142295,2.7794475878691873,29.862504841142737,0.7561675917238935,0.0,-0.20443805206914226,0.9269363689746781
0.3060099179321964,2.7259325067281304,30.19309574026442,0.7972451963486997,0.0,-0.23711441820025544,0.8651679751200648
0.3041490228522618,2.6236311689695566,30.434608709620612,0.7897397604856542,0.0,-0.3164522416005317,0.8408035297028483
0.32108407346709933,2.8459023244695407,30.250924384463463,0.7608136185378314,0.0,-0.16910617987056195,1.0973960462962082
0.2912346693424237,2.5651982353233564,30.3207982844536,0.8202237554996565,0.0,-0.13822241092565288,0.31789753895881057
0.30543759925007086,2.5259270167280805,30.67046560113724,0.7628910262634061,0.0,-0.3821651737662047,0.8061315182498003
0.2907493770627545,2.562283390636869,30.526166735508347,0.7907187410282386,0.0,-0.1947623532162369,0.4449507947610492
0.30906106246787063,2.6227092143414326,30.628989788449537,0.7987703196896466,0.0,-0.34917110520697037,0.9254694746851193
0.29551931515146707,2.62203832412982,30.332772561655712,0.7380622217076529,0.0,-0.34973566640813336,0.9253204457910665
0.3015979254212052,2.7485202842278706,30.092883578039796,0.7590032988128413,0.0,-0.4711373239876145,1.8734605395153268
0.2969880145429514,2.621931417919372,30.115660831262034,0.7760532595570363,0.0,-0.3097957566986886,0.8194168237778103
0.2909947957895748,2.6181588436805416,30.227101234901713,0.803941850271579,0.0,-0.40010733315275543,1.0478371085227258
0.31148116478843785,2.62247520848265,30.73166486153843,0.7032400383162493,0.0,-0.35042202231826136,0.9282092996061078
0.2876013859157553,2.57442921345538,30.22269756149338,0.8089786851509768,0.0,-0.5031572654817146,1.182311571635474
0.2855579009926371,2.6897462566365578,29.88880404924033,0.7741448450312296,0.0,-0.1418627997796078,0.4572476652229291
0.31799901514498835,2.75703457005064,30.391331056642542,0.7369855164799559,0.0,-0.35395042711471736,1.4567933684577654
0.30413005791071235,2.583523787122919,30.55516058919551,0.7506859852742007,0.0,-0.219566231314074,0.527199932493808
0.29748754765595964,2.7503737371212855,30.016657456669453,0.7483286022679102,0.0,-0.4264094552108966,1.7081914791076112
0.2877109280777613,2.6733505193427005,30.094494708276322,0.7829746800845238,0.0,-0.3573864291076849,1.0940976498371744
0.3083138398999448,2.6255255599877914,30.56780169623628,0.7455825651138633,0.0,-0.4688088466164991,1.2519114698488232
0.3036760856395742,2.642468351666583,30.27753975000069,0.7439786936912796,0.0,-0.5611566183302406,1.5695299169905446
0.3043956170126942,2.6518299454232928,30.343268919370733,0.7451438688510741,0.0,-0.38848906642520487,1.1158026410327448
0.3010039274189614,2.5941434164071575,30.285060797100805,0.7936566121749382,0.0,-0.3733894582669012,0.9200034528489687
0.3025292659353196,2.6654176742444284,30.35780808755647,0.743658465165926,0.0,-0.22453178941054383,0.6710808435666595
0.30702923349273553,2.668635790554999,30.44958193899421,0.763522264871725,0.0,-0.3273294117907432,0.9878236769715844
0.2896117001553885,2.386589544817623,30.59921326741196,0.8363482807556863,0.0,-0.23511581623475827,0.3832928086705898
0.29390333145423747,2.521725326840892,30.437284355453876,0.8401200165633512,0.0,-0.1970675925065529,0.4120385284148097
0.2852762885162611,2.44717658812334,30.42218606050801,0.8004211527067892,0.0,-0.18326580478402077,0.33150876183389477
0.29635551770511953,2.579383129300156,30.337159801401206,0.7755002158846843,0.0,-0.22044986938107897,0.5241108589255659
0.30188994954071025,2.521264889606856,30.517375370933053,0.7891313325491323,0.0,-0.29186525672003316,0.6096591839281422
0.30028780497009006,2.6118645269144403,30.403135869587086,0.7681512627202778,0.0,-0.3682152374248478,0.9486771062115191
0.3037718330987945,2.6755978130757705,30.327058635903093,0.7668981164275446,0.0,-0.4347041928853158,1.3400162218599638
