model,parameter,mean,std,q16,q50,q84,Rhat_split,tau_int_proxy,ESS_proxy
g1desplit,Omega_m,0.2971851738795097,0.008136614758832497,0.2892881648719611,0.29654657371464677,0.3047933473684883,1.0224270512347942,1.0,1800.0
g1desplit,s_H,2.579192285846671,0.1224776577698121,2.4550955658836244,2.5770549293315317,2.712955222362302,1.0177708475021199,1.0,1800.0
g1desplit,s_Sigma,2.886842865880408,1.174515571779015,1.4848904482913798,2.9515653389068244,4.247264906747912,1.0039797921804459,1.2554997934901395,1433.6919920920218
g1desplit,q_BAO,30.4175648318327,0.2800686974122606,30.139715939154154,30.445512834485065,30.682539735128582,0.9994540744363534,1.0,1800.0
g1desplit,sigma8_0,0.7687570959738089,0.02987855900422307,0.7362357587742488,0.7687834435775011,0.7993135963671121,0.9996463284311956,1.0,1800.0
g1desplit,Sigma0,-0.3442033157712453,0.11223118599271759,-0.45975610998334415,-0.3564777556642023,-0.23073380530992066,1.002561771148372,1.3734044127659075,1310.6117784891699
