parameter,mean,std,q16,q50,q84
Omega_m,0.29831769737967534,0.008893421579144009,0.2892910549373332,0.2985144204568484,0.30638273446404213
s,2.6103798084153658,0.0772552569423485,2.542733643983596,2.610543905380956,2.6808144273566192
q_BAO,30.342269002629617,0.23540018364696372,30.11485156838289,30.348400751150628,30.556789188316618
sigma8_0,0.770089596178356,0.027975808334188154,0.7398494224927208,0.7705881221853617,0.7988010155656722
