parameter,mean,std,q16,q50,q84
Omega_m,0.3073273284662705,0.007894757503404995,0.2994780031768155,0.3072071427043377,0.31517710415085687
q_BAO,29.7480733274467,0.19611790645055724,29.552534672151378,29.750018523931733,29.942219409356692
sigma8_0,0.746936473245116,0.024990821349964904,0.7221732105517965,0.7469011362320963,0.7716574979321809
