parameter,mean,std,q16,q50,q84
Omega_m,0.2967784084708116,0.009071094761197402,0.28775299388337316,0.29681852815350573,0.3058320206391014
s,2.5643494383630285,0.11607647196617991,2.4490081046481387,2.563108755144049,2.6794320641222424
q_BAO,30.41427977260592,0.259435483483932,30.15526098991593,30.414482599332608,30.67101559414133
sigma8_0,0.7758532304194334,0.02738363297713325,0.7487311735275491,0.7757760083008869,0.8028913501798739
Sigma0,-0.33674669544392677,0.11372724434407167,-0.4502918827147472,-0.33696195003645546,-0.2225955167446451
