parameter,mean,std,q16,q50,q84
Omega_m,0.2966231214221538,0.008569267582290489,0.28804357576230294,0.29650237088245246,0.30518055540184164
s,2.555196744082103,0.09299264242652558,2.4627948166217872,2.5546333987919163,2.6472423841521224
q_BAO,30.428274784370164,0.23970486013575168,30.18938395830355,30.4307703933001,30.664376174012222
sigma8_0,0.7758643037888339,0.02712346392235587,0.7487479723958853,0.7755556174009295,0.803193099919978
