Omega_m,s_H,s_Sigma,q_BAO,sigma8_0,mu0,Sigma0,kappa_BW
0.2858237783401878,2.6720345756125656,3.799833563883472,29.88126111080888,0.7603972234702405,0.0,-0.24891719536524756,0.7589738943675812
0.3005083096292467,2.4486019404027126,1.2414230967302438,30.876056024974865,0.7489349822311487,0.0,-0.2968713974905437,0.538397610081115
0.30792522861904437,2.4650706536065927,1.3946686565073403,30.82845543232577,0.7975418484174948,0.0,-0.2533276366409384,0.47357214246875823
0.29296672789675293,2.559433431511507,4.768274684301718,30.381373933893254,0.7870140811277383,0.0,-0.4004830010765355,0.9090181364657846
0.3028697408251246,2.695875915618214,4.711491219553919,30.29116928362211,0.7456482625440914,0.0,-0.24050735751463784,0.7908198326467102
0.3049320231249061,2.480686260068161,1.9745075636240839,30.77318515703253,0.8056731729919869,0.0,-0.47769581848395193,0.9198597721420786
0.2952490842811102,2.726722230668806,4.2836747486287905,30.18641219756217,0.7778034055275476,0.0,-0.36964436406925716,1.3526323966047649
0.3192891523015213,2.797492356904049,4.597332766239915,30.36052301886098,0.7414810074522125,0.0,-0.3740763521939304,1.8472209071965142
0.31267564528393904,2.723543860063545,3.1917183540990397,30.494952727868736,0.702076104621683,0.0,-0.5350576085307358,1.9354158987162375
0.3033462541439511,2.780539303281904,3.2322106120377025,30.032771358400822,0.7447329796038534,0.0,-0.41951064008954486,1.9115524846274383
0.2911440809961177,2.5707244259715396,4.387558426289187,30.358733675119097,0.765477350126349,0.0,-0.5264241824812899,1.2263082605449818
0.30240095395791566,2.53704049023333,2.0426306102467393,30.64957147605543,0.781438678506384,0.0,-0.18762939737266685,0.4052825212883767
0.2886080399945866,2.456612314603426,1.3291196192033012,30.486827589714704,0.735166111251199,0.0,-0.3899874754702377,0.7176965653640421
0.3020649220670483,2.7535646312731688,1.1518865667286637,30.23936326891444,0.7715796168101032,0.0,-0.42170815551857,1.7112322703403227
0.2986610464418663,2.4018055102204405,1.0211279188180673,30.89013392518063,0.7390472252695164,0.0,-0.4174570999939175,0.6978618277606577
0.3012526760987726,2.5937330961848906,3.0352099547006173,30.5099421388813,0.7639119866217745,0.0,-0.15872210883302945,0.3906843194523748
0.2998370319722604,2.7268940175927665,1.5315487351678365,30.237810999981427,0.8174713104611431,0.0,-0.22497221162916903,0.8237542423867842
0.29123262867499256,2.7253510120547024,2.1910141808174273,29.72576050434882,0.7757683345761062,0.0,-0.4112318391837219,1.497299670609483
0.2858237783401878,2.6720345756125656,3.799833563883472,29.88126111080888,0.7603972234702405,0.0,-0.24891719536524756,0.7589738943675812
0.3005083096292467,2.4486019404027126,1.2414230967302438,30.876056024974865,0.7489349822311487,0.0,-0.2968713974905437,0.538397610081115
0.3086345460401527,2.4558297193581793,1.3114702765939052,30.851424150270258,0.7996094970507879,0.0,-0.26176329715887636,0.4810319608967621
0.29296672789675293,2.559433431511507,4.768274684301718,30.381373933893254,0.7870140811277383,0.0,-0.4004830010765355,0.9090181364657846
0.30297550905740456,2.714668038520621,4.383145948348643,30.233814555651925,0.7454451037764344,0.0,-0.28023942799880264,0.9821522501223741
0.30854441856466924,2.4445120436361125,1.6294314253546238,30.941802546724446,0.8142325480379935,0.0,-0.5209461988396736,0.937817270152323
0.29554113158581835,2.7481282841828856,4.22166598170483,30.161465151602584,0.7766248196581307,0.0,-0.36569829285944255,1.451922823779778
0.320127325573042,2.8243701676502386,4.855823980758069,30.321904960416305,0.7369081734027692,0.0,-0.38291176088608875,2.180220499917872
0.30581681819022993,2.6664323997230217,3.7403698634601312,30.455426593881473,0.7316350541621243,0.0,-0.488224799523568,1.4636457471234314
0.30250967827633457,2.7129137951565934,2.837406680158847,30.185859306422127,0.7437177492943868,0.0,-0.4191439664655729,1.4599934075348489
0.2900921897919126,2.5844425413057857,4.740966294684662,30.300622446648358,0.7673355673877393,0.0,-0.5522100282666322,1.3288415758480536
0.3031247140978437,2.5632116422303426,2.2403154267061267,30.603016979428677,0.7896424225815528,0.0,-0.1431523268850488,0.32773842145431203
0.2886080399945866,2.456612314603426,1.3291196192033012,30.486827589714704,0.735166111251199,0.0,-0.3899874754702377,0.7176965653640421
0.30025629831360845,2.8398305704966367,1.018589330599109,30.04329118774844,0.7596738916351726,0.0,-0.3940078114468748,2.459943902332506
0.2986610464418663,2.4018055102204405,1.0211279188180673,30.89013392518063,0.7390472252695164,0.0,-0.4174570999939175,0.6978618277606577
0.3012526760987726,2.5937330961848906,3.0352099547006173,30.5099421388813,0.7639119866217745,0.0,-0.15872210883302945,0.3906843194523748
0.29688468358241354,2.726364580540778,1.7578249427511616,30.06211590479903,0.803162158570842,0.0,-0.2888817347542386,1.055717623563307
0.29123262867499256,2.7253510120547024,2.1910141808174273,29.72576050434882,0.7757683345761062,0.0,-0.4112318391837219,1.497299670609483
0.2858237783401878,2.6720345756125656,3.799833563883472,29.88126111080888,0.7603972234702405,0.0,-0.24891719536524756,0.7589738943675812
0.3005083096292467,2.4486019404027126,1.2414230967302438,30.876056024974865,0.7489349822311487,0.0,-0.2968713974905437,0.538397610081115
0.3086345460401527,2.4558297193581793,1.3114702765939052,30.851424150270258,0.7996094970507879,0.0,-0.26176329715887636,0.4810319608967621
0.29296672789675293,2.559433431511507,4.768274684301718,30.381373933893254,0.7870140811277383,0.0,-0.4004830010765355,0.9090181364657846
0.30297550905740456,2.714668038520621,4.383145948348643,30.233814555651925,0.7454451037764344,0.0,-0.28023942799880264,0.9821522501223741
0.30854441856466924,2.4445120436361125,1.6294314253546238,30.941802546724446,0.8142325480379935,0.0,-0.5209461988396736,0.937817270152323
0.294191739012535,2.7470038203592044,4.856624684947244,30.14535256471375,0.777668378502245,0.0,-0.3541131119864053,1.3996777045771038
0.320127325573042,2.8243701676502386,4.855823980758069,30.321904960416305,0.7369081734027692,0.0,-0.38291176088608875,2.180220499917872
0.30581681819022993,2.6664323997230217,3.7403698634601312,30.455426593881473,0.7316350541621243,0.0,-0.488224799523568,1.4636457471234314
0.30250967827633457,2.7129137951565934,2.837406680158847,30.185859306422127,0.7437177492943868,0.0,-0.4191439664655729,1.4599934075348489
0.2900921897919126,2.5844425413057857,4.740966294684662,30.300622446648358,0.7673355673877393,0.0,-0.5522100282666322,1.3288415758480536
0.2969001223089886,2.6023643416599307,2.8014043716754236,30.343341103146624,0.7791204815257835,0.0,-0.18120478492043923,0.4557055714693167
0.2886080399945866,2.456612314603426,1.3291196192033012,30.486827589714704,0.735166111251199,0.0,-0.3899874754702377,0.7176965653640421
0.3008472013232292,2.81263190007173,1.749730392763337,30.084693212859623,0.7565818791502391,0.0,-0.3692851670793777,1.9709073594744846
0.2986610464418663,2.4018055102204405,1.0211279188180673,30.89013392518063,0.7390472252695164,0.0,-0.4174570999939175,0.6978618277606577
0.302271115368296,2.6691553656940146,3.826688872962819,30.360537209791353,0.7736831548598694,0.0,-0.057046364115478254,0.17242644492374712
0.2975425287594742,2.726482550226336,1.707405855236228,30.10126445901317,0.8063505378932943,0.0,-0.27464135184392324,1.0041090689869665
0.29123262867499256,2.7253510120547024,2.1910141808174273,29.72576050434882,0.7757683345761062,0.0,-0.4112318391837219,1.497299670609483
0.2903019577292304,2.7139438023752205,3.188739156391626,29.94190011747877,0.759259946278803,0.0,-0.28479646007339976,0.9955961885746935
0.3005083096292467,2.4486019404027126,1.2414230967302438,30.876056024974865,0.7489349822311487,0.0,-0.2968713974905437,0.538397610081115
0.3086627097949563,2.4593663572399422,1.2121112322767553,30.82318198567372,0.7950399690541988,0.0,-0.18077174987480976,0.3343701456534019
0.29296672789675293,2.559433431511507,4.768274684301718,30.381373933893254,0.7870140811277383,0.0,-0.4004830010765355,0.9090181364657846
0.30297550905740456,2.714668038520621,4.383145948348643,30.233814555651925,0.7454451037764344,0.0,-0.28023942799880264,0.9821522501223741
0.30854441856466924,2.4445120436361125,1.6294314253546238,30.941802546724446,0.8142325480379935,0.0,-0.5209461988396736,0.937817270152323
0.29384499172001405,2.7332540931704297,4.846842088978121,30.15848557233811,0.7767944106376657,0.0,-0.3708685076848827,1.3903437623199915
0.320127325573042,2.8243701676502386,4.855823980758069,30.321904960416305,0.7369081734027692,0.0,-0.38291176088608875,2.180220499917872
0.30494115996737753,2.6340497693192817,3.4076137817285646,30.508622120873145,0.7325420882050786,0.0,-0.47956489250240625,1.310464790827837
0.30250967827633457,2.7129137951565934,2.837406680158847,30.185859306422127,0.7437177492943868,0.0,-0.4191439664655729,1.4599934075348489
0.28994245289011306,2.578504956227998,4.736741847533761,30.30629371190521,0.7669581592777495,0.0,-0.5594455600052498,1.3272885844604823
0.2969001223089886,2.6023643416599307,2.8014043716754236,30.343341103146624,0.7791204815257835,0.0,-0.18120478492043923,0.4557055714693167
0.2886080399945866,2.456612314603426,1.3291196192033012,30.486827589714704,0.735166111251199,0.0,-0.3899874754702377,0.7176965653640421
0.30128731157035304,2.8219697306063685,1.6273247990392377,30.075857083938022,0.7561418230541653,0.0,-0.36179962365361773,2.032236567893212
0.2986610464418663,2.4018055102204405,1.0211279188180673,30.89013392518063,0.7390472252695164,0.0,-0.4174570999939175,0.6978618277606577
0.30068889773555807,2.650497073625608,3.986806202340246,30.364080509378066,0.775950088246539,0.0,-0.11544800574851816,0.3303205696905918
0.2951600603378341,2.6545190242505736,1.6065321471365046,30.204078621929256,0.7873685174274059,0.0,-0.3053995188000762,0.8839836061525401
0.29123262867499256,2.7253510120547024,2.1910141808174273,29.72576050434882,0.7757683345761062,0.0,-0.4112318391837219,1.497299670609483
0.2903019577292304,2.7139438023752205,3.188739156391626,29.94190011747877,0.759259946278803,0.0,-0.28479646007339976,0.9955961885746935
0.29971649680701373,2.4824276151653395,1.6698608549870482,30.790785969877238,0.752245563075835,0.0,-0.30566459353164466,0.5905736134459527
0.30879233601999095,2.4551116822082735,1.1590856791833888,30.832564761210836,0.7954731009173893,0.0,-0.18328099148595473,0.3363643254983684
0.29296672789675293,2.559433431511507,4.768274684301718,30.381373933893254,0.7870140811277383,0.0,-0.4004830010765355,0.9090181364657846
0.3016155291116292,2.690241286120077,4.094061312540628,30.25776398271112,0.74447212630657,0.0,-0.2906278369103915,0.938239422775536
0.3066602535251185,2.4456556268323064,1.6010492894453574,30.898803367868798,0.8067600667409596,0.0,-0.5085694350593564,0.9174250875015377
0.29384499172001405,2.7332540931704297,4.846842088978121,30.15848557233811,0.7767944106376657,0.0,-0.3708685076848827,1.3903437623199915
0.320127325573042,2.8243701676502386,4.855823980758069,30.321904960416305,0.7369081734027692,0.0,-0.38291176088608875,2.180220499917872
0.30494115996737753,2.6340497693192817,3.4076137817285646,30.508622120873145,0.7325420882050786,0.0,-0.47956489250240625,1.310464790827837
0.30237717233644895,2.7083714650043205,2.9210533693560796,30.19882922095952,0.7460634336159826,0.0,-0.3970427204268215,1.3614673215455533
0.28994245289011306,2.578504956227998,4.736741847533761,30.30629371190521,0.7669581592777495,0.0,-0.5594455600052498,1.3272885844604823
0.3032011083228885,2.495810373066547,2.431514983241413,30.72670135515659,0.7980865065933752,0.0,-0.08227883537718253,0.1631902581526977
0.28857721407076586,2.4562526466936228,1.3256704953417553,30.486988884373314,0.735164407510959,0.0,-0.38999439553313714,0.7172345633715531
0.30128731157035304,2.8219697306063685,1.6273247990392377,30.075857083938022,0.7561418230541653,0.0,-0.36179962365361773,2.032236567893212
0.2986610464418663,2.4018055102204405,1.0211279188180673,30.89013392518063,0.7390472252695164,0.0,-0.4174570999939175,0.6978618277606577
0.30068889773555807,2.650497073625608,3.986806202340246,30.364080509378066,0.775950088246539,0.0,-0.11544800574851816,0.3303205696905918
0.2951600603378341,2.6545190242505736,1.6065321471365046,30.204078621929256,0.7873685174274059,0.0,-0.3053995188000762,0.8839836061525401
0.29123262867499256,2.7253510120547024,2.1910141808174273,29.72576050434882,0.7757683345761062,0.0,-0.4112318391837219,1.497299670609483
0.2903019577292304,2.7139438023752205,3.188739156391626,29.94190011747877,0.759259946278803,0.0,-0.28479646007339976,0.9955961885746935
0.299712423459719,2.482418148982369,1.6697359089738963,30.79067451172725,0.7522393002312239,0.0,-0.3056955137925619,0.5906225521461507
0.30879233601999095,2.4551116822082735,1.1590856791833888,30.832564761210836,0.7954731009173893,0.0,-0.18328099148595473,0.3363643254983684
0.29296672789675293,2.559433431511507,4.768274684301718,30.381373933893254,0.7870140811277383,0.0,-0.4004830010765355,0.9090181364657846
0.30229249890381593,2.7563314714741383,4.798172087073936,30.11286709334366,0.7457151507335782,0.0,-0.2615670538665229,1.0734543990926653
0.3066602535251185,2.4456556268323064,1.6010492894453574,30.898803367868798,0.8067600667409596,0.0,-0.5085694350593564,0.9174250875015377
0.29333621459537645,2.7318641870215425,4.849773389666732,30.161233085665785,0.7786662547386316,0.0,-0.3774515242106393,1.4076878430296236
0.320127325573042,2.8243701676502386,4.855823980758069,30.321904960416305,0.7369081734027692,0.0,-0.38291176088608875,2.180220499917872
0.30494115996737753,2.6340497693192817,3.4076137817285646,30.508622120873145,0.7325420882050786,0.0,-0.47956489250240625,1.310464790827837
0.30048901269009004,2.6886517839658213,3.1967579986120382,30.215147250175686,0.7492362094865241,0.0,-0.4217029059235231,1.3544413753031752
0.28994245289011306,2.578504956227998,4.736741847533761,30.30629371190521,0.7669581592777495,0.0,-0.5594455600052498,1.3272885844604823
0.3032011083228885,2.495810373066547,2.431514983241413,30.72670135515659,0.7980865065933752,0.0,-0.08227883537718253,0.1631902581526977
0.2823061286695524,2.4901130511618086,1.5150640151268535,30.236274980478612,0.7327497023804924,0.0,-0.3729154756657847,0.7313689368113764
0.30128731157035304,2.8219697306063685,1.6273247990392377,30.075857083938022,0.7561418230541653,0.0,-0.36179962365361773,2.032236567893212
0.2986610464418663,2.4018055102204405,1.0211279188180673,30.89013392518063,0.7390472252695164,0.0,-0.4174570999939175,0.6978618277606577
0.30068889773555807,2.650497073625608,3.986806202340246,30.364080509378066,0.775950088246539,0.0,-0.11544800574851816,0.3303205696905918
0.29210471742917976,2.6337336686409736,1.208903465401491,30.189659747280484,0.7935435491271742,0.0,-0.295914039434982,0.8079203958960597
0.2909001831275955,2.7279825846523624,2.127881135661597,29.703319661969307,0.7757619448257648,0.0,-0.42163044541920025,1.5500126890050683
0.27988105138789215,2.677104937200086,1.7899907939028425,29.793313759531383,0.771031645632001,0.0,-0.3049849955967042,0.9445328552009851
0.29973822764942676,2.489270795958543,1.7204751751753058,30.77155112698502,0.7521395147587305,0.0,-0.3095501600289231,0.6060944970043189
0.30270662431684486,2.4631539148257393,1.2408784967225048,30.69555580220605,0.781061202849591,0.0,-0.22685313393820936,0.42256643049669
0.29296672789675293,2.559433431511507,4.768274684301718,30.381373933893254,0.7870140811277383,0.0,-0.4004830010765355,0.9090181364657846
0.30229249890381593,2.7563314714741383,4.798172087073936,30.11286709334366,0.7457151507335782,0.0,-0.2615670538665229,1.0734543990926653
0.3066602535251185,2.4456556268323064,1.6010492894453574,30.898803367868798,0.8067600667409596,0.0,-0.5085694350593564,0.9174250875015377
0.29536830942951997,2.6832388546897774,4.351630120103063,30.27771534903773,0.7826666823724063,0.0,-0.31664814277269354,0.9996432563172533
0.3172934743693536,2.769361446232807,4.449937014450643,30.38967750129357,0.7471508809486787,0.0,-0.3325786613381635,1.4419907509213277
0.30494115996737753,2.6340497693192817,3.4076137817285646,30.508622120873145,0.7325420882050786,0.0,-0.47956489250240625,1.310464790827837
0.30048901269009004,2.6886517839658213,3.1967579986120382,30.215147250175686,0.7492362094865241,0.0,-0.4217029059235231,1.3544413753031752
0.28994245289011306,2.578504956227998,4.736741847533761,30.30629371190521,0.7669581592777495,0.0,-0.5594455600052498,1.3272885844604823
0.3044270809087683,2.4780347839136843,2.1371855710353955,30.787696872032807,0.8011605455079784,0.0,-0.23336257377928638,0.4470845308985033
0.2823061286695524,2.4901130511618086,1.5150640151268535,30.236274980478612,0.7327497023804924,0.0,-0.3729154756657847,0.7313689368113764
0.30128731157035304,2.8219697306063685,1.6273247990392377,30.075857083938022,0.7561418230541653,0.0,-0.36179962365361773,2.032236567893212
0.2986610464418663,2.4018055102204405,1.0211279188180673,30.89013392518063,0.7390472252695164,0.0,-0.4174570999939175,0.6978618277606577
0.30068889773555807,2.650497073625608,3.986806202340246,30.364080509378066,0.775950088246539,0.0,-0.11544800574851816,0.3303205696905918
0.29210471742917976,2.6337336686409736,1.208903465401491,30.189659747280484,0.7935435491271742,0.0,-0.295914039434982,0.8079203958960597
0.2909001831275955,2.7279825846523624,2.127881135661597,29.703319661969307,0.7757619448257648,0.0,-0.42163044541920025,1.5500126890050683
0.2878571417067506,2.663401408876508,2.3048451893591206,30.020980933350696,0.7587812523267886,0.0,-0.36054999928215403,1.0711571848198105
0.29973822764942676,2.489270795958543,1.7204751751753058,30.77155112698502,0.7521395147587305,0.0,-0.3095501600289231,0.6060944970043189
0.30133225884578557,2.4767396078963797,1.7386180325305571,30.651222608831297,0.7819011943655201,0.0,-0.2513534862876726,0.4803602376193181
0.29296672789675293,2.559433431511507,4.768274684301718,30.381373933893254,0.7870140811277383,0.0,-0.4004830010765355,0.9090181364657846
0.30229249890381593,2.7563314714741383,4.798172087073936,30.11286709334366,0.7457151507335782,0.0,-0.2615670538665229,1.0734543990926653
0.3066602535251185,2.4456556268323064,1.6010492894453574,30.898803367868798,0.8067600667409596,0.0,-0.5085694350593564,0.9174250875015377
0.29470436053304433,2.7127096301288836,4.7513978810151976,30.202683803066307,0.7873048651093959,0.0,-0.31772658350608335,1.1059423385775902
0.3172934743693536,2.769361446232807,4.449937014450643,30.38967750129357,0.7471508809486787,0.0,-0.3325786613381635,1.4419907509213277
0.30494115996737753,2.6340497693192817,3.4076137817285646,30.508622120873145,0.7325420882050786,0.0,-0.47956489250240625,1.310464790827837
0.29740909167685137,2.6564855102495293,3.646480818782508,30.241764830513468,0.7544115658674432,0.0,-0.46192801276134704,1.3447118725527183
0.2925343459119242,2.595868453588463,4.5558678009500335,30.320231083685066,0.7691268874740985,0.0,-0.4523595255882963,1.1193373286619097
0.3044270809087683,2.4780347839136843,2.1371855710353955,30.787696872032807,0.8011605455079784,0.0,-0.23336257377928638,0.4470845308985033
0.2823061286695524,2.4901130511618086,1.5150640151268535,30.236274980478612,0.7327497023804924,0.0,-0.3729154756657847,0.7313689368113764
0.29850990118424653,2.734335127982327,2.6757737030803055,30.17783859214501,0.7664469811512057,0.0,-0.37471213297252265,1.410469250701672
0.2986610464418663,2.4018055102204405,1.0211279188180673,30.89013392518063,0.7390472252695164,0.0,-0.4174570999939175,0.6978618277606577
0.30068889773555807,2.650497073625608,3.986806202340246,30.364080509378066,0.775950088246539,0.0,-0.11544800574851816,0.3303205696905918
0.29210471742917976,2.6337336686409736,1.208903465401491,30.189659747280484,0.7935435491271742,0.0,-0.295914039434982,0.8079203958960597
0.2909001831275955,2.7279825846523624,2.127881135661597,29.703319661969307,0.7757619448257648,0.0,-0.42163044541920025,1.5500126890050683
0.28716214494485104,2.6486517877453495,2.3452618078940897,30.093531229077417,0.7549030513201379,0.0,-0.34659990580336036,0.9864854685873606
0.29973822764942676,2.489270795958543,1.7204751751753058,30.77155112698502,0.7521395147587305,0.0,-0.3095501600289231,0.6060944970043189
0.30133225884578557,2.4767396078963797,1.7386180325305571,30.651222608831297,0.7819011943655201,0.0,-0.2513534862876726,0.4803602376193181
0.2918437394606894,2.576694134505229,4.299504496471565,30.325686207213852,0.7808016942184925,0.0,-0.39005846353568463,0.9214577338298255
0.30229249890381593,2.7563314714741383,4.798172087073936,30.11286709334366,0.7457151507335782,0.0,-0.2615670538665229,1.0734543990926653
0.3066602535251185,2.4456556268323064,1.6010492894453574,30.898803367868798,0.8067600667409596,0.0,-0.5085694350593564,0.9174250875015377
0.29280504237750293,2.6965782663908446,4.145472755308646,30.17519646024549,0.7791452795761017,0.0,-0.32499760680272083,1.0711085291647495
0.3172934743693536,2.769361446232807,4.449937014450643,30.38967750129357,0.7471508809486787,0.0,-0.3325786613381635,1.4419907509213277
0.30494115996737753,2.6340497693192817,3.4076137817285646,30.508622120873145,0.7325420882050786,0.0,-0.47956489250240625,1.310464790827837
0.2931415482682693,2.753740935467046,4.590034502513993,29.938674199816056,0.7302633017341363,0.0,-0.4404124131470084,1.7884109727383186
0.2925343459119242,2.595868453588463,4.5558678009500335,30.320231083685066,0.7691268874740985,0.0,-0.4523595255882963,1.1193373286619097
0.3044270809087683,2.4780347839136843,2.1371855710353955,30.787696872032807,0.8011605455079784,0.0,-0.23336257377928638,0.4470845308985033
0.2811507401599086,2.4796245974978723,1.1777562125352166,30.225443682550303,0.7269286723079805,0.0,-0.3708387699121539,0.7126370080696458
0.29850990118424653,2.734335127982327,2.6757737030803055,30.17783859214501,0.7664469811512057,0.0,-0.37471213297252265,1.410469250701672
0.2981198473690138,2.4827146095337733,2.159753919923716,30.690651088921815,0.7533554508917913,0.0,-0.3461513159225259,0.6691689390464739
0.2971926850753117,2.6213250947759823,4.110405995674141,30.34890445021254,0.777867775380512,0.0,-0.2239928762093916,0.5915176134443902
0.29209335217782356,2.632713792579846,1.1612472335557733,30.189894465310996,0.7937772120188558,0.0,-0.29544205560196257,0.8043919146247551
0.2940458785957706,2.5957738723849557,1.679283030317953,30.18436875382542,0.7608804397345672,0.0,-0.4199388715233811,1.0388711734222695
0.2863092426814881,2.6575314123706804,2.377815762488963,30.058306354471203,0.7526346792038586,0.0,-0.3395149017615801,0.9913753086430906
0.29992736592205094,2.487783919622985,1.722627898853787,30.757273659816867,0.7556708588654715,0.0,-0.30264488843258464,0.5908539384585972
0.30133225884578557,2.4767396078963797,1.7386180325305571,30.651222608831297,0.7819011943655201,0.0,-0.2513534862876726,0.4803602376193181
0.2918437394606894,2.576694134505229,4.299504496471565,30.325686207213852,0.7808016942184925,0.0,-0.39005846353568463,0.9214577338298255
0.30229249890381593,2.7563314714741383,4.798172087073936,30.11286709334366,0.7457151507335782,0.0,-0.2615670538665229,1.0734543990926653
0.3003221435726141,2.511642129190039,1.8429651014606763,30.637039344125828,0.7899032796227203,0.0,-0.45591916484705475,0.9335759534107528
0.29280504237750293,2.6965782663908446,4.145472755308646,30.17519646024549,0.7791452795761017,0.0,-0.32499760680272083,1.0711085291647495
0.3138514299409958,2.717092042617289,3.9212033956517893,30.439846251352503,0.7558217186936591,0.0,-0.3575939944300854,1.2639941192829043
0.30494115996737753,2.6340497693192817,3.4076137817285646,30.508622120873145,0.7325420882050786,0.0,-0.47956489250240625,1.310464790827837
0.2931415482682693,2.753740935467046,4.590034502513993,29.938674199816056,0.7302633017341363,0.0,-0.4404124131470084,1.7884109727383186
0.2925343459119242,2.595868453588463,4.5558678009500335,30.320231083685066,0.7691268874740985,0.0,-0.4523595255882963,1.1193373286619097
0.30424473914573924,2.478170077406284,2.1378380207186067,30.78489128396072,0.79977850294064,0.0,-0.2366232899019094,0.453449063874665
0.2811507401599086,2.4796245974978723,1.1777562125352166,30.225443682550303,0.7269286723079805,0.0,-0.3708387699121539,0.7126370080696458
0.30254462531314597,2.7982345938087314,3.62810750187631,30.17025786264243,0.7492617400161782,0.0,-0.42455713431928577,2.104211729521245
0.2981198473690138,2.4827146095337733,2.159753919923716,30.690651088921815,0.7533554508917913,0.0,-0.3461513159225259,0.6691689390464739
0.2971926850753117,2.6213250947759823,4.110405995674141,30.34890445021254,0.777867775380512,0.0,-0.2239928762093916,0.5915176134443902
0.29209335217782356,2.632713792579846,1.1612472335557733,30.189894465310996,0.7937772120188558,0.0,-0.29544205560196257,0.8043919146247551
0.29726388803652215,2.5432027226846134,1.7054881679494651,30.390553452030964,0.770164197174208,0.0,-0.34548360805286255,0.7563171349953784
0.28724305939586486,2.648281461094816,2.7045414926508404,30.097597219376485,0.7551086461678818,0.0,-0.356442523996298,1.0134311518119534
0.3001089079100322,2.4873905886046894,1.7393533190554864,30.7585010909859,0.7575061502495042,0.0,-0.2998496782534443,0.5849476650014298
0.3032739880307742,2.4450184655128697,1.7544300683472909,30.775633320911208,0.7875029625078459,0.0,-0.2064275901029312,0.3719539791421982
0.2918437394606894,2.576694134505229,4.299504496471565,30.325686207213852,0.7808016942184925,0.0,-0.39005846353568463,0.9214577338298255
0.30229249890381593,2.7563314714741383,4.798172087073936,30.11286709334366,0.7457151507335782,0.0,-0.2615670538665229,1.0734543990926653
0.3003221435726141,2.511642129190039,1.8429651014606763,30.637039344125828,0.7899032796227203,0.0,-0.45591916484705475,0.9335759534107528
0.28723543980844707,2.638445865230685,4.441329247696196,30.178020608474352,0.7962342493816085,0.0,-0.26806426541692363,0.7414222093959967
0.3138514299409958,2.717092042617289,3.9212033956517893,30.439846251352503,0.7558217186936591,0.0,-0.3575939944300854,1.2639941192829043
0.30607791324830186,2.672207498279473,3.8889006642569526,30.460335438140863,0.7156607339519138,0.0,-0.48577899401952973,1.4819710379882352
0.2931415482682693,2.753740935467046,4.590034502513993,29.938674199816056,0.7302633017341363,0.0,-0.4404124131470084,1.7884109727383186
0.2925343459119242,2.595868453588463,4.5558678009500335,30.320231083685066,0.7691268874740985,0.0,-0.4523595255882963,1.1193373286619097
0.30424473914573924,2.478170077406284,2.1378380207186067,30.78489128396072,0.79977850294064,0.0,-0.2366232899019094,0.453449063874665
0.2811507401599086,2.4796245974978723,1.1777562125352166,30.225443682550303,0.7269286723079805,0.0,-0.3708387699121539,0.7126370080696458
0.3004484776458353,2.7548380448326144,3.7596243934182523,30.20070401134446,0.7554399576273014,0.0,-0.4177993472271299,1.7041769263990216
0.28993828988765047,2.4812247779958914,1.6862893710489808,30.466354012529827,0.7406139315315567,0.0,-0.3580542299294735,0.6901914639374156
0.2971926850753117,2.6213250947759823,4.110405995674141,30.34890445021254,0.777867775380512,0.0,-0.2239928762093916,0.5915176134443902
0.29209335217782356,2.632713792579846,1.1612472335557733,30.189894465310996,0.7937772120188558,0.0,-0.29544205560196257,0.8043919146247551
0.29710393530668716,2.5449838734186376,1.8018877752165765,30.388175155255283,0.770129115444551,0.0,-0.3490981428879583,0.7672214730295617
0.28724305939586486,2.648281461094816,2.7045414926508404,30.097597219376485,0.7551086461678818,0.0,-0.356442523996298,1.0134311518119534
0.3001089079100322,2.4873905886046894,1.7393533190554864,30.7585010909859,0.7575061502495042,0.0,-0.2998496782534443,0.5849476650014298
0.30071196390370736,2.488028537820733,1.6185032074347503,30.641412235460844,0.7889406963575001,0.0,-0.22682510695849484,0.44304248129961593
0.2918437394606894,2.576694134505229,4.299504496471565,30.325686207213852,0.7808016942184925,0.0,-0.39005846353568463,0.9214577338298255
0.30229249890381593,2.7563314714741383,4.798172087073936,30.11286709334366,0.7457151507335782,0.0,-0.2615670538665229,1.0734543990926653
0.30080726216015646,2.4952860158082237,1.6573740228333298,30.68422065682164,0.7939325363358596,0.0,-0.4569667957416053,0.9053975321753153
0.28829433808303945,2.5768512028839186,3.361984524042563,30.29098127411056,0.7744438219151103,0.0,-0.30331972367787713,0.7168157530994189
0.3138514299409958,2.717092042617289,3.9212033956517893,30.439846251352503,0.7558217186936591,0.0,-0.3575939944300854,1.2639941192829043
0.30379107070335054,2.6568624542221606,3.954867704328193,30.438702880148853,0.7261261899439038,0.0,-0.47040066684705506,1.3708807812934898
0.2931415482682693,2.753740935467046,4.590034502513993,29.938674199816056,0.7302633017341363,0.0,-0.4404124131470084,1.7884109727383186
0.2925343459119242,2.595868453588463,4.5558678009500335,30.320231083685066,0.7691268874740985,0.0,-0.4523595255882963,1.1193373286619097
0.30424473914573924,2.478170077406284,2.1378380207186067,30.78489128396072,0.79977850294064,0.0,-0.2366232899019094,0.453449063874665
0.2811507401599086,2.4796245974978723,1.1777562125352166,30.225443682550303,0.7269286723079805,0.0,-0.3708387699121539,0.7126370080696458
0.29969177951859827,2.735138810968659,3.610351253427001,30.219829916896522,0.7543725336726455,0.0,-0.41349789996368885,1.5611872070647528
