model,parameter,mean,std,q16,q50,q84,Rhat_split,tau_int_proxy,ESS_proxy
g1de2,Omega_m,0.296372778333351,0.009170285973962534,0.28728060077180956,0.29636670873402865,0.3054905332308342,1.0007509242899575,1.0,360000.0
g1de2,s,2.559778026663779,0.1174563204795629,2.4429729446436266,2.559462247220338,2.677141019680966,1.000778301676486,1.0019223471853986,359309.2828114997
g1de2,q_BAO,30.419005830447954,0.26047343319781596,30.159453480709082,30.417786863838355,30.67986400174706,1.000640548529096,1.0253798136318621,351089.41605246905
g1de2,sigma8_0,0.7726849387819374,0.06263507923444585,0.7104321056314229,0.771060557108902,0.835075911565777,1.0012264824658454,1.0,360000.0
g1de2,mu0,0.04488232478752738,0.2602808574407391,-0.2107453401378872,0.02319673907621958,0.2992556447204885,1.0007282731285754,1.0,360000.0
g1de2,Sigma0,-0.33028577275202514,0.1403608280387359,-0.46964436295417106,-0.3375274017029959,-0.19137774310611008,1.0006088373609923,1.0,360000.0
