parameter,mean,std,q16,q50,q84
Omega_m,0.2929979876413996,0.008972012824817703,0.28413635816680505,0.2930109787908451,0.30189424308187296
s,2.5522338481786004,0.11740746859833316,2.4352938442842222,2.5528910443170405,2.6671092881089886
q_BAO,30.366338197238655,0.2585773448101326,30.10782438179688,30.36657006843524,30.6229780201543
sigma8_0,0.6988354339342159,0.04547877635907795,0.652703374395596,0.697401348615619,0.7440809109770161
mu0,0.4242914961832845,0.23197053116157984,0.1886579562188304,0.410275753138142,0.6685366128606255
