parameter,mean,std,q16,q50,q84
Omega_m,0.29287093933959024,0.00896191003182279,0.28398792798146677,0.29292155523963076,0.3017066564323105
s,2.546117189066132,0.11880648171737253,2.4281780635669454,2.5460702181711437,2.664424432085585
q_BAO,30.37865232146851,0.26458610263423166,30.114915068175023,30.37553378899116,30.643346634071833
sigma8_0,0.699258746413192,0.044387761202187244,0.6543422155446253,0.6973367123574407,0.7438114559017378
mu0,0.42301709841531054,0.22274255173399032,0.1972645708184749,0.41385011137560745,0.6562384701056663
