parameter,mean,std,q16,q50,q84
Omega_m,0.29727107274963815,0.009579088732237038,0.28715755417759725,0.2973242701321574,0.3073627534273402
s,2.560539954382779,0.11553902536542911,2.4500667506571476,2.5554591317766406,2.671363173701625
q_BAO,30.43705056976285,0.24188200330573276,30.199033156149007,30.415211422343415,30.698922373774547
sigma8_0,0.7738458221226442,0.06618982979129942,0.7053258243108503,0.7722551099122665,0.8418261413450701
mu0,0.0322883549136642,0.27778555867506044,-0.24390236472875967,0.005508717798809168,0.3087394351950892
Sigma0,-0.31394955759075355,0.1428223747895992,-0.44949592749065126,-0.32668797258211635,-0.17238192297862798
