Omega_m,s,q_BAO,sigma8_0,mu0,Sigma0,kappa_BW
0.28006837039085253,2.4216768116316443,30.300010258961947,0.8129551417813998,0.0,-0.4337423912762668,0.75
0.30746830799621894,2.4955876698935717,30.926977865325867,0.8012794460948751,0.0,-0.3783092475798212,0.75
0.2993925193680783,2.357275318687166,31.046973080432995,0.7567650264296443,0.0,-0.4820435109846255,0.75
0.29036804605659083,2.500852867551037,30.488822230446328,0.7941228327550459,0.0,-0.37436034933672235,0.75
0.29894687152479665,2.6759637590028205,30.173156728254042,0.7805833834743507,0.0,-0.24302718074788465,0.75
0.2867757778479668,2.402167287515738,30.620138825746633,0.7864176011326851,0.0,-0.44837453436319663,0.75
0.29782225476687185,2.520401131811646,30.61276986197251,0.7381522680652638,0.0,-0.3596991511412654,0.75
0.2828502781896536,2.430619291676986,30.306647468764478,0.7403253589031163,0.0,-0.42703553124226035,0.75
0.29555123745063605,2.442244234308534,30.617553619665067,0.8195551612062932,0.0,-0.4183168242685995,0.75
0.28976629609364835,2.379611593025596,30.781327821833976,0.7793223995575844,0.0,-0.4652913052308031,0.75
0.29787876187440354,2.654424010768716,30.133553999610516,0.7731482035366917,0.0,-0.25918199192346314,0.75
0.311936035137254,2.69831192500647,30.362999675066312,0.737565566892949,0.0,-0.2262660562451475,0.75
0.3049245543243217,2.673030539335401,30.313223247474117,0.7396497638917746,0.0,-0.24522709549844923,0.75
0.30487316570578027,2.4015625573414394,30.934459229567878,0.8056762495252576,0.0,-0.44882808199392044,0.75
0.30349409119142273,2.540611507760273,30.55249067429779,0.7745575118691997,0.0,-0.34454136917979516,0.75
0.2997116692219977,2.4924137976589336,30.4234066521345,0.763847101878213,0.0,-0.38068965175579983,0.75
0.3058697696367077,2.5361948930432416,30.6603765719825,0.7570400642651665,0.0,-0.34785383021756877,0.75
0.29407883269359253,2.5795928599348175,30.250010320160637,0.7833292348024753,0.0,-0.3153053550488869,0.75
0.2903919055492439,2.5510779567761817,30.28571792523286,0.7793563998532219,0.0,-0.33669153241786376,0.75
0.2920164349999379,2.5402177358768787,30.346526884155924,0.7978248733681801,0.0,-0.34483669809234097,0.75
0.29013905441270144,2.6456072585078925,30.08130495357072,0.7793922784042939,0.0,-0.26579455611908065,0.75
0.3003503420166706,2.5063543747992134,30.623271044915388,0.7828292770673552,0.0,-0.37023421890058994,0.75
0.31052665739549257,2.5642037380827216,30.740637574008606,0.8197507084242489,0.0,-0.3268471964379588,0.75
0.29637011572185007,2.4664858505761775,30.52860926068051,0.7934520158145081,0.0,-0.40013561206786685,0.75
0.30305838943262414,2.6075770019712867,30.386489693201096,0.7661837774526119,0.0,-0.29431724852153496,0.75
0.31623990263472845,2.587656762030658,30.760836681271297,0.7721146208415341,0.0,-0.30925742847700644,0.75
0.2954606083323571,2.6395190474467105,30.223467991075257,0.76929623102851,0.0,-0.2703607144149671,0.75
0.2974798703720016,2.4799904822172296,30.64679212540539,0.769640287662273,0.0,-0.3900071383370778,0.75
0.29275682899791877,2.5264818003213443,30.498041026981614,0.7395998454112866,0.0,-0.3551386497589918,0.75
0.2819968390082504,2.4930275416379253,30.324671657373422,0.7953126738972935,0.0,-0.38022934377155604,0.75
0.30963344181357316,2.5541103635615086,30.670423191053533,0.7730184663032125,0.0,-0.3344172273288686,0.75
0.30531580821500615,2.458750899350912,30.910691302552078,0.7407567314779244,0.0,-0.40593682548681587,0.75
0.29149061471570925,2.4192185870428142,30.72927149667438,0.8380979013984469,0.0,-0.43558605971788933,0.75
0.2754742294899732,2.338695133246234,30.37986177577212,0.8078994911039955,0.0,-0.4959786500653245,0.75
0.2875510270264966,2.687554624836228,29.928557988745016,0.7684364406966123,0.0,-0.23433403137282893,0.75
0.3007139635650295,2.6550836071026165,30.34483348114147,0.7720617764484333,0.0,-0.25868729467303764,0.75
0.3026307705235931,2.7281742635731394,30.2445657795798,0.7657305036992899,0.0,-0.20386930232014544,0.75
0.30266230922499787,2.5427257356822657,30.58641407559132,0.7654911261975429,0.0,-0.34295569823830074,0.75
0.306119680300732,2.415811838771474,30.977577619053257,0.8255529382674163,0.0,-0.43814112092139434,0.75
0.2837439508279373,2.3919963445406975,30.62918708840862,0.8145994716535078,0.0,-0.45600274159447685,0.75
0.2948114736200773,2.531564788539895,30.5348136320162,0.7704124683019622,0.0,-0.3513264085950787,0.75
0.30932895000237587,2.710434500677671,30.369472727956108,0.7489851268837343,0.0,-0.21717412449174667,0.75
0.2977644616617755,2.568578323414593,30.555876325282878,0.7796733005394477,0.0,-0.3235662574390553,0.75
0.3032390136623728,2.6693077263114944,30.331149367054405,0.7436892547838423,0.0,-0.24801920526637922,0.75
0.29148868032047603,2.5578162648643037,30.296254021455802,0.8251546404112017,0.0,-0.33163780135177223,0.75
0.2932745211869552,2.4650081754329896,30.63480323877512,0.761541496642943,0.0,-0.40124386842525783,0.75
0.29583442839384483,2.554766076862597,30.58384566003271,0.7300323034811179,0.0,-0.3339254423530522,0.75
0.2917444043107051,2.4758425061044127,30.50470656950959,0.7924601563252445,0.0,-0.3931181204216905,0.75
0.2853289977521438,2.493139460656726,30.287082877852036,0.8019442909073687,0.0,-0.3801454045074556,0.75
0.30746830799621894,2.4955876698935717,30.926977865325867,0.8012794460948751,0.0,-0.3783092475798212,0.75
0.2995538454195726,2.390336063657487,30.95198303151026,0.7627118204730473,0.0,-0.45724795225688486,0.75
0.2907943772769535,2.5050132256672906,30.499484081098284,0.7974135501338424,0.0,-0.3712400807495321,0.75
0.30531953444296134,2.6979274013636068,30.239613648401512,0.7814451760178364,0.0,-0.22655444897729493,0.75
0.28298337297398235,2.3382817904925095,30.635332962869896,0.8100233111169575,0.0,-0.49628865713061787,0.75
0.29655400757443107,2.6521520827983687,30.262079276234186,0.7231194012980532,0.0,-0.2608859379012235,0.75
0.2834551804963155,2.4333935894906698,30.315942702369536,0.7407645851063509,0.0,-0.4249548078819977,0.75
0.29555123745063605,2.442244234308534,30.617553619665067,0.8195551612062932,0.0,-0.4183168242685995,0.75
0.28976629609364835,2.379611593025596,30.781327821833976,0.7793223995575844,0.0,-0.4652913052308031,0.75
0.29787876187440354,2.654424010768716,30.133553999610516,0.7731482035366917,0.0,-0.25918199192346314,0.75
0.3105268179398186,2.6958873331849245,30.34240327999103,0.7422326454463742,0.0,-0.22808450011130665,0.75
0.30487003074844365,2.684765271584776,30.282914328829822,0.7357307224361593,0.0,-0.23642604631141795,0.75
0.30467280971315264,2.394303419826432,30.935036822621036,0.8060157013999885,0.0,-0.4542724351301759,0.75
0.304648408963302,2.5528637142945882,30.52830436741226,0.7715787139603814,0.0,-0.3353522142790588,0.75
0.2997116692219977,2.4924137976589336,30.4234066521345,0.763847101878213,0.0,-0.38068965175579983,0.75
