model,parameter,mean,std,q16,q50,q84,Rhat_split,tau_int_proxy,ESS_proxy
lcdm,Omega_m,0.30734034573150537,0.00783673464206694,0.2995499144337773,0.3072079957661108,0.31511548779434595,1.000411493054639,1.0,240000.0
lcdm,q_BAO,29.747343584367457,0.19583445412036612,29.552346779181207,29.747183212491485,29.94186576792419,1.000185823448878,1.0,240000.0
lcdm,sigma8_0,0.7467249998530755,0.024788590405262458,0.7220672642720207,0.7468342181891053,0.7713305262986697,1.0006292172725588,1.0035418187425285,239152.96355136257
