Omega_m,s,q_BAO,sigma8_0,mu0,Sigma0,kappa_BW
0.2918281447043978,2.6363393793527305,30.124222560573287,0.7640531720901563,0.0,-0.4793631053065243,1.3181606093431817
0.2945504151226501,2.554410607234135,30.372424445364715,0.8013009331738414,0.0,-0.4263651910628754,0.9568566891063964
0.306636434857384,2.605119258408696,30.531753536888775,0.7490871527500145,0.0,-0.18898866378063056,0.47859681132849763
0.2933201356616458,2.416578798853576,30.702890465934537,0.755703437359388,0.0,-0.28557819343438806,0.4894888853425729
0.2858864825177272,2.55380841492246,30.190570629216744,0.7780616772515898,0.0,-0.4251201577575716,0.9527749334037607
0.28691543009075354,2.341401588983535,30.853537263417035,0.7625597490181062,0.0,-0.17901805924998548,0.27181671904384547
0.30821483659360427,2.53348596398781,30.54698518697373,0.7908065435045915,0.0,-0.32501019006379095,0.6966782668363236
0.3150412021419607,2.3812418354531766,31.045408241942607,0.7582823678543117,0.0,-0.29227021108622475,0.4723496639438811
0.3141966173763535,2.5679934601232453,30.8380723546647,0.7497310321098302,0.0,-0.3061401947572324,0.7086471303063371
0.3065194784066425,2.836353785244344,29.904187479295828,0.707094000579179,0.0,-0.5236629913309111,3.1999700824904806
0.3018918211600801,2.56529911999201,30.47283769816262,0.7714926264169384,0.0,-0.3671009370461252,0.8444908992118392
0.30153544039804203,2.575905851835854,30.45070611801858,0.8290903462052579,0.0,-0.5217728772956957,1.2303232184513495
0.30037374661372257,2.689151613208124,30.0601850682969,0.7612412647350584,0.0,-0.18074118855115975,0.5814448336583212
0.30563985947578237,2.8127978231718513,30.120138894046004,0.7641489736045353,0.0,-0.4371844780530253,2.3353600126902374
0.2887615352169587,2.3023304166728837,30.799484269575032,0.8107846229273938,0.0,-0.3310840544030831,0.47455710025966225
0.2877416548617604,2.633246424019181,29.9594355536138,0.7328397246605757,0.0,-0.4106576626579302,1.1197100438889986
0.3044526840619949,2.5841874771457554,30.64794108766877,0.7779035181490175,0.0,-0.283586692726832,0.6820061377185556
0.2972105385962803,2.6941760793545053,30.00737014000851,0.7519781711629046,0.0,-0.2630254235526298,0.8600551029411592
0.2889572395575257,2.4820956931610647,30.416326284453536,0.7582519655044639,0.0,-0.41520732659084,0.8017066494872124
0.2768529198461344,2.6144315725356497,29.904048635279814,0.7584261878416872,0.0,-0.16050363033091675,0.416277939006707
0.2988315894616687,2.619222268180015,30.258061869570334,0.771723974778108,0.0,-0.3051012187982506,0.8012580392765428
0.29303502245302837,2.6592508402051647,30.162389972959396,0.8050236010384094,0.0,-0.48000087039029843,1.4086634011931427
0.30689989568201187,2.6625132611292366,30.4997738469266,0.8078064104571228,0.0,-0.38140537361348836,1.1301344013980446
0.29680691856569497,2.4266046039193867,30.76026944128005,0.7869042693465815,0.0,-0.3878647624348126,0.6764350831660374
0.30872627849117673,2.7221807486919554,30.418455042660987,0.782718833624348,0.0,-0.24830981792402929,0.8937818986802486
0.2902957224965279,2.414140480160854,30.54912212511283,0.7777834583651185,0.0,-0.2551686857746607,0.43554585550597513
0.2970500944337768,2.556555534402501,30.557685481549502,0.7643585688682667,0.0,-0.3143312914306118,0.7088402625728575
0.29443778566328066,2.6452928678610665,30.238806047378688,0.7555877040868635,0.0,-0.37232370414216276,1.049665119212571
0.2939668786840573,2.727064505917629,29.984558046895565,0.7471478438775248,0.0,-0.35640780769787717,1.3058316540915509
0.3074986069586426,2.7695901758724792,30.051240455928188,0.7189753735983533,0.0,-0.35412430024896263,1.5369322970055819
0.28617958181771713,2.6263062804378725,30.023196116321994,0.7801392244429335,0.0,-0.45716812462439804,1.223376526531088
0.29180954544776555,2.401410901882517,30.66648060071405,0.8010750137806574,0.0,-0.15421373904928676,0.2576287131427505
0.2911278654080375,2.499103762500328,30.513805132753895,0.7603290342490315,0.0,-0.31828931689792034,0.6354396241559487
0.28023631257535647,2.1312268752188186,31.07758711213845,0.8390653909877719,0.0,-0.2519049719219302,0.28995483945866496
0.28954765418370193,2.5928313568213786,30.30821573276134,0.7972141480315353,0.0,-0.3862554133015833,0.9486374252354602
0.29914013728640304,2.4944824232186704,30.548714185721987,0.7524663694139057,0.0,-0.3557718565007401,0.7037774210858655
0.274994553498211,2.459073147352944,30.22384521240774,0.7950883014159246,0.0,-0.3927946845580105,0.7261512025809916
0.2815022907585343,2.478503659605156,30.290425645508716,0.809220685580216,0.0,-0.3807883288609833,0.7301840863785825
0.304634182745055,2.481222154279134,30.698083368770455,0.7500523374346965,0.0,-0.419971910605899,0.8095409510449094
0.29230072895874254,2.5648109815543316,30.382443584693718,0.7041198164248352,0.0,-0.3681980003532841,0.8460645483848581
0.30022942618653126,2.6286949024874557,30.279221699013224,0.8023239792350116,0.0,-0.32943375750927284,0.8872319817751577
0.3006086992931137,2.6557273497256797,30.370240335010774,0.7813135837569424,0.0,-0.18506100366027806,0.5375419845660682
0.2992356068267855,2.3502718696548874,31.09205164885244,0.7941816959637039,0.0,-0.45494194361779483,0.7002035503313452
0.29196118796602266,2.6972008381713084,29.91101122584265,0.7806972715365071,0.0,-0.4393411061003898,1.450932371962597
0.31102001378011684,2.5358833626998347,30.749587165083458,0.769278109936653,0.0,-0.3944770976530726,0.8499525032065299
0.2815698550731265,2.2783879441684602,30.777434038420573,0.7955575630762585,0.0,-0.4169342495854458,0.5777817127860999
0.3045636743365963,2.4787562266358623,30.805658467420486,0.7899226161867058,0.0,-0.4103781941324164,0.7873057005243661
0.2961454942304936,2.525372136204538,30.29445926909119,0.8375905423680902,0.0,-0.25715843001929073,0.5418106471096511
0.2918281447043978,2.6363393793527305,30.124222560573287,0.7640531720901563,0.0,-0.4793631053065243,1.3181606093431817
0.2950370715025693,2.533206476153671,30.447172970474497,0.800561449620711,0.0,-0.42933349200474474,0.9197503180144455
0.306636434857384,2.605119258408696,30.531753536888775,0.7490871527500145,0.0,-0.18898866378063056,0.47859681132849763
0.2933201356616458,2.416578798853576,30.702890465934537,0.755703437359388,0.0,-0.28557819343438806,0.4894888853425729
0.2858864825177272,2.55380841492246,30.190570629216744,0.7780616772515898,0.0,-0.4251201577575716,0.9527749334037607
0.28691543009075354,2.341401588983535,30.853537263417035,0.7625597490181062,0.0,-0.17901805924998548,0.27181671904384547
0.30821483659360427,2.53348596398781,30.54698518697373,0.7908065435045915,0.0,-0.32501019006379095,0.6966782668363236
0.31432684480233075,2.3971736969780055,30.99324986204988,0.7616859188986569,0.0,-0.29569634525912813,0.490516660896828
0.307800117044435,2.5787701826771694,30.657612474405358,0.7569397438625296,0.0,-0.3397280062442073,0.8065146204591678
0.3019901131115953,2.7184798291920287,30.08424101428004,0.7268291579986595,0.0,-0.4487044677780445,1.5938625871469503
0.3018918211600801,2.56529911999201,30.47283769816262,0.7714926264169384,0.0,-0.3671009370461252,0.8444908992118392
0.30153544039804203,2.575905851835854,30.45070611801858,0.8290903462052579,0.0,-0.5217728772956957,1.2303232184513495
0.2995553009950676,2.693994797314504,30.050524091202107,0.7594409000827295,0.0,-0.20318172835358944,0.663981287149599
0.3038590011122536,2.7722536766211423,30.17078760018626,0.7662719369038599,0.0,-0.4345293348300871,1.9079532366686962
0.2897141191048113,2.3038379250882626,30.804261901453888,0.8138886801461881,0.0,-0.3195629775253969,0.4590353152545872
0.28928432900288853,2.6120921776957227,30.062571527568018,0.7471600245190096,0.0,-0.41460681599843885,1.068828191026317
0.2984993112175111,2.5942904435337426,30.45222935238279,0.7789842709467975,0.0,-0.338983696320713,0.8355329346275975
0.2972105385962803,2.6941760793545053,30.00737014000851,0.7519781711629046,0.0,-0.2630254235526298,0.8600551029411592
0.2917017522102046,2.4866210164404716,30.454160461587275,0.7510113966369939,0.0,-0.4196127668748767,0.8173547813848536
0.2768529198461344,2.6144315725356497,29.904048635279814,0.7584261878416872,0.0,-0.16050363033091675,0.416277939006707
0.29809385557207496,2.631040962725249,30.20549972984446,0.756071811504049,0.0,-0.24598330544077257,0.6666954338825349
0.29063821616850977,2.7786851860280013,29.80303369088265,0.8092144876795442,0.0,-0.4896872788884759,2.212627659666887
0.30689989568201187,2.6625132611292366,30.4997738469266,0.8078064104571228,0.0,-0.38140537361348836,1.1301344013980446
0.301715786178615,2.3919027504422394,30.975357398567738,0.8048222461478927,0.0,-0.37076584316690037,0.6097147182240016
0.30872627849117673,2.7221807486919554,30.418455042660987,0.782718833624348,0.0,-0.24830981792402929,0.8937818986802486
0.2902957224965279,2.414140480160854,30.54912212511283,0.7777834583651185,0.0,-0.2551686857746607,0.43554585550597513
0.2973913331853928,2.5809071926907965,30.44254474499676,0.7616493640184664,0.0,-0.29198615846976034,0.6967100207337492
0.29443778566328066,2.6452928678610665,30.238806047378688,0.7555877040868635,0.0,-0.37232370414216276,1.049665119212571
0.2939668786840573,2.727064505917629,29.984558046895565,0.7471478438775248,0.0,-0.35640780769787717,1.3058316540915509
0.30537150375974426,2.749346819732106,30.05104862374806,0.729811460137727,0.0,-0.3137040484040884,1.2515462523507839
0.2862693302614446,2.615044911589502,30.050179815430965,0.7812044554506642,0.0,-0.45278545486571486,1.1762033247444323
0.29180954544776555,2.401410901882517,30.66648060071405,0.8010750137806574,0.0,-0.15421373904928676,0.2576287131427505
0.28939460379781,2.4590207330505645,30.609087646132426,0.7605116958474841,0.0,-0.34196337079122985,0.6321191803145251
0.28023631257535647,2.1312268752188186,31.07758711213845,0.8390653909877719,0.0,-0.2519049719219302,0.28995483945866496
0.28934986740423996,2.5890579091446,30.324173447402032,0.8000901970989353,0.0,-0.3781801898451944,0.9202761125247361
0.2993188995183559,2.4759823672949173,30.598865479025356,0.7525115971648526,0.0,-0.364364088369646,0.6953279157587245
0.274994553498211,2.459073147352944,30.22384521240774,0.7950883014159246,0.0,-0.3927946845580105,0.7261512025809916
0.2969598977390206,2.520813696491397,30.549348476165093,0.7810944698761935,0.0,-0.3454953089957714,0.7210041406986262
0.30702426086227724,2.4638059052719994,30.782404226032405,0.7459980715133373,0.0,-0.41570141977816805,0.7752816076593386
0.29230072895874254,2.5648109815543316,30.382443584693718,0.7041198164248352,0.0,-0.3681980003532841,0.8460645483848581
