time,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,q_strict_invariant,q_equivariant_radius
0.0,0.035,0.39158249329505757,0.7166016777927088,0.9791694823786121,1.1539873423706934,1.2239669301365534,1.1820816705174968,1.032234258754515,0.7890225889860608,0.47640069968390675,0.12535026261898455,-0.22921169901446314,-0.5519748282607521,-0.8108575665237874,-0.9803243530576933,-1.044040366918554,-0.9965744467437778,-0.8439623777782848,-0.603066312227776,-0.2997975468152995,1.1572657047387074,0.07710221645900672
0.08633093525179857,0.17513776950188298,0.5161253121675289,0.8154440599154201,1.0444057855130875,1.180697775377979,1.2107308801990109,1.1311572113340294,0.9493748976538857,0.6829392547233183,0.35791478563476736,0.006317990518697178,-0.33709632461273636,-0.6383750614628129,-0.8678605506170994,-1.003263908059173,-1.0319846295231927,-0.9524219266604157,-0.7741318444045577,-0.5168100767898757,-0.20820911439082196,1.1620922864675343,0.0816681108104379
0.17266187050359713,0.2917799410158782,0.6157991671975798,0.8901525253292963,1.0882734016881663,1.1905718968746357,1.1865293130321335,1.0759171440515622,0.8689877169209828,0.5855888852745315,0.2532699426063477,-0.09544264524206411,-0.42632605718766226,-0.7069578630567611,-0.9100578131093534,-1.0163147586911057,-1.0163906462003687,-0.9118809466592946,-0.7151241565539114,-0.447879168565323,-0.13901373404305675,1.16915638569654,0.08680273023605546
0.2589928057553957,0.39559804087562717,0.7038470306393988,0.9553059406135845,1.1253258076230295,1.1967716446194967,1.1618843286592053,1.023227029847039,0.793591222850015,0.49484535728801804,0.15582334203033954,-0.19054285739333654,-0.5105547341975623,-0.7731941532718962,-0.9533180795765406,-1.0342558935704962,-1.009525861995996,-0.8834819753622152,-0.6708191737700132,-0.394990482892935,-0.08570916021175846,1.1705837151407612,0.09068884214477732
0.34532374100719426,0.4981659093457247,0.7904963320685908,1.0188081074772104,1.1603680108590142,1.2005006999876247,1.1342159367099347,0.966881242115642,0.7138433693957286,0.39901245122959855,0.052535669889039203,-0.2922102238067925,-0.6019985758813426,-0.8471489290858212,-1.0045762403318945,-1.0601633191941104,-1.0101978348376175,-0.8617164963360514,-0.6317187327041655,-0.3453365008207864,-0.03316124027832841,1.1621797877401268,0.09213318629030685
0.43165467625899284,0.601803290264313,0.8747079464313583,1.0762814626168296,1.1860010788602915,1.1919272754278076,1.0920709307199623,0.8947717436540831,0.6180217107227691,0.28777952778521837,-0.06456728413260614,-0.4053389099808754,-0.7019738821932933,-0.9263533121704759,-1.0576822643195485,-1.08461630380648,-1.0064015937270068,-0.8329041651678738,-0.5835258119390907,-0.2851263035968921,0.030819978356846793,1.1318327528913383,0.0950643220989194
0.5179856115107914,0.6969919573294825,0.9448826252820548,1.1150074141772535,1.1894536168494998,1.159307498706193,1.0257350506135645,0.8000526609019063,0.5027533063991517,0.16156609878704709,-0.19126558391607565,-0.5222123167572608,-0.7998569443231829,-0.9981021742696652,-1.0988424400745946,-1.0938101496742156,-0.9853950095961774,-0.7863471280346106,-0.5183971110490344,-0.20994509721999563,0.106928195040623,1.1025563454789826,0.09575647191479307
0.60431654676259,0.7690907484035033,0.9878820485983429,1.124457785187811,1.1636944124076034,1.0996984818403979,0.9366006124792903,0.6883349250744336,0.37740009601408503,0.03270902190582259,-0.3132633879670627,-0.6277428768649579,-0.8809865469153814,-1.0493259109751694,-1.1175934495050701,-1.080668391824625,-0.9439726421863475,-0.7228627345499743,-0.44098506298951473,-0.12777521808086129,0.18462515276552155,1.0905860033170365,0.09449122921397154
0.6906474820143885,0.8096514457324563,0.9999821996733227,1.1059191476915835,1.1148797180002192,1.0235737032520256,0.8385457587175931,0.5757110175195114,0.25890659210897093,-0.08240971830922053,-0.41608501772804724,-0.7105187422950672,-0.9378881361645073,-1.0770049719182748,-1.1154931698864399,-1.05104923180897,-0.8916473782642516,-0.6546674120746162,-0.36504203733879975,-0.05262773842592216,0.25091311525627485,1.0995661459797665,0.09168340981914266
0.7769784172661871,0.8243773051924257,0.9919470060342955,1.0742396570220811,1.0606267117515729,0.9497840016992976,0.7500362402134676,0.4787021974033327,0.16048555096665057,-0.17493708687657322,-0.49588706735769367,-0.77190270392976,-0.9768626995328439,-1.0916762002200222,-1.1062462474623855,-1.0204919191443804,-0.8443179374239383,-0.5965368935105646,-0.30286480983921776,0.006788025740265047,0.3014338788900644,1.1258292901104352,0.08597406118500887
0.8633093525179857,0.8318693285641523,0.9842653131752375,1.0499905454265268,1.0198048593106404,0.8938920565174048,0.6820422895574397,0.4028302868692167,0.08185503717851665,-0.250787962318581,-0.5635420982207678,-0.8266119503190342,-1.015026479732046,-1.11121099948634,-1.106787918127053,-1.0034106764540316,-0.8125422655769508,-0.5542066359665337,-0.25485440565301065,0.05541967332786612,0.3460020414799955,1.1636315487258444,0.0757765464637687
0.9496402877697843,0.8534038317747992,0.9951903116770093,1.0468393184252989,1.0003702816074242,0.8575499789807636,0.6298997086692898,0.33767732692911856,0.007923508692899067,-0.32823302108673247,-0.6387310250537981,-0.8938577260416395,-1.0693023135537445,-1.1486516238398568,-1.125058012784422,-1.0019007522170982,-0.792373823628674,-0.5180516109198114,-0.20659577416761166,0.11114143982090231,0.4043004041211721,1.2076453004573064,0.06185411644521358
1.0359712230215827,0.9000430126458666,1.0291755795379043,1.0623418500223087,0.9933298998796789,0.8261644266255119,0.5748712693391803,0.2621885159761516,-0.08265553865669566,-0.4268723202913961,-0.7374441061683208,-0.9845018655835418,-1.1443872311047865,-1.2020690411001826,-1.1526554164124243,-1.0018421926813375,-0.765256007241029,-0.46677164209842087,-0.13599422147511303,0.19481514833017105,0.49403644543015496,1.2531423905351615,0.048933056334326576
1.1223021582733814,0.9653644118762923,1.0732977217491988,1.0783694693851917,0.9771230712501533,0.7768270389236966,0.4949016794475508,0.15727482623088926,-0.20417430350958835,-0.5548214386087422,-0.8608172969416505,-1.092547090787539,-1.227659367455839,-1.2533399695260066,-1.16758944605409,-0.9793718521722129,-0.7076267300551866,-0.37925973344862257,-0.026336584624535864,0.31721247847319994,0.6190237876129576,1.2964238826710826,0.04451296501962023
1.20863309352518,1.0286465070284467,1.1042404598179105,1.0712546052461855,0.9300072809805197,0.6918175850357943,0.3780160313633374,0.017895417411051745,-0.3541955447330041,-0.7023164711366473,-0.9925933437531457,-1.1966816812579513,-1.2946650710481746,-1.277079807043492,-1.1458516710134767,-0.9140499388506341,-0.6044926542641431,-0.2473611754668847,0.12291318139820745,0.47115355545263926,0.7649607117424608,1.3350912954596963,0.049976428520842546
1.2949640287769786,1.0666903044519949,1.101649174262423,1.0254694945943015,0.8428228303187394,0.5692988975279791,0.22997610826806558,-0.14301917383325,-0.5137198785675318,-0.8459597782748588,-1.107065622363456,-1.271207046986047,-1.3220463445705752,-1.254405362099927,-1.0747737319263189,-0.8006089822066961,-0.4585102078500523,-0.08146782827438931,0.29451116616781486,0.6340408000232551,0.9058735116281433,1.3656926890507257,0.05875386038693209
1.381294964028777,1.066938813059283,1.0595763363407764,0.9423590416503421,0.724218235453201,0.42455567574349445,0.07141287815645775,-0.3012898873466848,-0.6571645557488804,-0.9610605102705401,-1.182671864067991,-1.2996615603300243,-1.299967392855187,-1.1830431745230743,-0.9599041623924803,-0.6519761109309322,-0.2888769229360238,0.09462605300568318,0.46215430797468515,0.7793751884944722,1.0173950122365871,1.3824745410054793,0.06751265940137571
1.4676258992805755,1.0337858716101063,0.9890043156596244,0.8386383643694904,0.5952456914761753,0.28116321004808825,-0.0736460635581277,-0.4345775238970745,-0.7658941434938417,-1.034391457302281,-1.2128279809759281,-1.282752819922536,-1.2364259748831579,-1.077625110694238,-0.8212540581745752,-0.4917990059993783,-0.12080310666240426,0.2563652088910498,0.6041022427288173,0.8901363661739438,1.0887011819510488,1.3809203507980226,0.07725709821723259
1.5539568345323742,0.9844337461672787,0.9102144726449928,0.7359454828458533,0.4770248609359069,0.1578625838929332,-0.19051515831461266,-0.5335915512772142,-0.83688967946927,-1.0695338791591067,-1.2074602210760754,-1.2359298392575595,-1.151073558394012,-0.9603018717787356,-0.6815385873645139,-0.34136495957874474,0.02772100725140442,0.39063162167940246,0.7132451978798346,0.9658140041202696,1.1258712918065532,1.3593748681700988,0.08870465352458101
1.6402877697841727,0.9374179546847785,0.8402709212683206,0.6483980884680678,0.3794842604755347,0.05949626579979053,-0.2799043097465021,-0.6045824142745903,-0.8814465730635839,-1.081886508124607,-1.1847612451613458,-1.1786146222010419,-1.0628788959294735,-0.8479380944348417,-0.5540479898001205,-0.20923447808622297,0.1535976882703936,0.5000309898981837,0.7976146970712896,1.0190909403801478,1.1450353047898512,1.3178525491996953,0.10075965471076152
1.7266187050359714,0.9015299531919057,0.7838507093413374,0.5761521010774003,0.29822891370178284,-0.02252718651818956,-0.35388861673965444,-0.662094917739266,-0.9153484988821704,-1.0871286015530128,-1.1589660211322579,-1.1223787407358476,-0.9797603550493621,-0.7441283798017259,-0.4377648035514786,-0.08990195021971015,0.2662910322686968,0.5970934799035801,0.8716282035438162,1.0649103289095578,1.1602394313285056,1.258235208714355,0.11139635138549246
1.8129496402877698,0.8723330139230892,0.7331755218943311,0.5087618993860119,0.22103796559348754,-0.10116813071881861,-0.42507505253846156,-0.7173243965007281,-0.9474450287355595,-1.091033706189867,-1.1323088825000005,-1.065762400165678,-0.8967328037621531,-0.6408427420970481,-0.32236748444216135,0.02828252488814984,0.3776881905916518,0.6928189209503439,0.9443391801609756,1.1094808336574253,1.1741925391152834,1.1853285412918442,0.11854680931975027
1.8992805755395685,0.8381945214108473,0.6765761902663413,0.4355216625640537,0.13906965411468591,-0.18267779058433647,-0.4966317869214456,-0.7701370302484639,-0.9743714000242134,-1.0873591790507253,-1.0962728713272767,-0.998776077545695,-0.8032653505621415,-0.5279900888457255,-0.19915218181759534,0.15180291654687408,0.49140724906633515,0.7875568381552847,1.0127060607864535,1.1465412052162771,1.1778684535644703,1.1073534183043112,0.12053891591149637
1.985611510791367,0.791287731923565,0.6094090848343696,0.35533174086482877,0.05480612007745284,-0.2612765292242846,-0.560059124204338,-0.8101295983152774,-0.9848024183344181,-1.0649169981836286,-1.0408508257840374,-0.9135310629186872,-0.6943386972486154,-0.40392110572279133,-0.07004790734198722,0.275252505633288,0.5989639330137106,0.8704106378362398,1.0642939550202242,1.1631278145327073,1.1588358926306466,1.0355252718069017,0.11716049812572625
2.0719424460431655,0.7356637809255796,0.5395087706869461,0.27905392319101063,-0.01889205327895538,-0.32331112663161854,-0.60218568433286,-0.825840933802026,-0.9700601932736589,-1.0186359482631842,-0.9650806170655786,-0.8133134626235866,-0.5772531843724564,-0.2793661377705391,0.051666207506870725,0.38390313487731553,0.6854029431491895,0.9274361551086701,1.087318758456462,1.150579543625194,1.1122542196778014,0.9812410487813354,0.11012385677929944
2.158273381294964,0.6864919910498262,0.48311613943427906,0.22249692581349523,-0.06811335632391606,-0.358061948603122,-0.6164924191369779,-0.8155860440253863,-0.9334968682896063,-0.9566616806596026,-0.8812347319167535,-0.7134940734289124,-0.4691804401367179,-0.1718471998945097,0.14959270671213998,0.46385202094045636,0.7404627950122978,0.9528387939078893,1.080889259243036,1.1129230157620813,1.0466648356314396,0.9497255863514216,0.10013654066074536
2.244604316546763,0.6605818057602959,0.453755083692999,0.19464303998291008,-0.08926826784246251,-0.36770322942813577,-0.6107761387976552,-0.7921449698482714,-0.8917967072940026,-0.8981615464229866,-0.8093279470649763,-0.6332309513565111,-0.38680041140149857,-0.09417031184807455,0.21584814995370416,0.5127501928259014,0.7674543177817217,0.9552220884656184,1.0580803445417732,1.0665071734178972,0.9802284498163347,0.9373168401422264,0.08744033556082306
2.3309352517985613,0.6643208968717802,0.45147624079132664,0.1891558257348676,-0.09456375098063138,-0.36927696106727315,-0.6054532822693576,-0.7775543651808109,-0.8667257794332882,-0.8627722005841868,-0.7652054740340021,-0.583258981025022,-0.33487672275650754,-0.04479795029295254,0.2580450295868169,0.5435279100189891,0.78340987162447,0.9541595915191134,1.0392439850214168,1.0306580898343032,0.9295619866914664,0.9379044294679414,0.07259037976705775
2.41726618705036,0.687158491031026,0.45991653100568386,0.185272928498098,-0.10736356960058727,-0.3867275536430812,-0.6229863184263473,-0.7908742227849745,-0.8723333026357925,-0.8583773226139083,-0.749984106078492,-0.5579298339720299,-0.3015960864728061,-0.006891983666318768,0.2964729140834871,0.5780645145443408,0.8098187835235406,0.9688324209653555,1.0395694678557628,1.0152747380522544,0.8984753292863871,0.9468901028070406,0.05762182854175578
2.5035971223021583,0.7053544130161056,0.45366325136210844,0.1581205202978363,-0.14985136363005783,-0.437649598573843,-0.6749029290039812,-0.836638130562865,-0.905861611221202,-0.8752830088638412,-0.7480041636076311,-0.5371119752741258,-0.26423381944631996,0.04277454389612437,0.3527488096520348,0.6344251918380415,0.8595981255880261,1.0059017681467182,1.058940677523951,1.0135725633257244,0.8742409026295063,0.96187077141787,0.04739301965942846
2.589928057553957,0.6941046118112364,0.4116991928375555,0.0922709520792017,-0.23057577168968016,-0.5230500109634185,-0.7546883120541351,-0.9015060095704852,-0.9484505738605978,-0.8909005413813272,-0.7350600206790004,-0.4972205367780595,-0.20198480298170948,0.12034316014235419,0.4369124556022581,0.7156844766361367,0.9286447973124056,1.054541972882431,1.080887484046575,1.0050367643549254,0.8342719610401506,0.9818668135386238,0.04714002684827222
2.6762589928057556,0.6406777698937364,0.3286588225208184,-0.009890151487082985,-0.3397201497064413,-0.6266741923737219,-0.8412218012240072,-0.9614950611995844,-0.9755054579589713,-0.8823120845672812,-0.6920278264433711,-0.4246771412324132,-0.10804236360300984,0.22525884457478387,0.5411457021812424,0.8075372506860097,0.9975474030997167,1.0920922237065873,1.0816608577907656,0.9670960628231791,0.7593366574885351,1.006027547090476,0.053541347741597224
2.762589928057554,0.5504637178331946,0.21692626721198308,-0.13020261604431504,-0.45509143349742365,-0.7244024029173183,-0.9107309885886179,-0.9954114172211856,-0.9703929014059509,-0.8389942920901771,-0.615468211343132,-0.3234350034041911,0.006632738513391606,0.34059621532469403,0.6441628922493012,0.886355112010205,1.0425791523351646,1.0969911710118734,1.0439388660386684,0.8883599363963905,0.6451285431456186,1.0315340058673104,0.05967646788021475
2.8489208633093526,0.44234179776714405,0.09842387299240402,-0.2457834817618869,-0.5550159568586266,-0.7978261737761533,-0.9498228930727934,-0.9961584234120785,-0.9330032333373662,-0.767858689973919,-0.5186862012903156,-0.21195904629809081,0.12014274836061212,0.44308661267012095,0.7235310707624174,0.9326878596683988,1.049160619165319,1.0609828726593296,0.9666696353495354,0.7752043705587021,0.5049938138614272,1.0521471907568054,0.06644409805876544
