form_stability_strength,L_raw,L_law,L_data,compression_ratio,prediction_error,ood_stability,latent_constraint_preservation,compression_to_error_ratio
0.13838926174496644,14000,774.6127604474657,320,12.78991119587986,0.396186532138192,0.419858951281749,0.36898289536507367,1.4332471146751908
0.14496644295302014,14000,756.6630320344017,320,13.003139871484574,0.39054119183820546,0.42626931521841893,0.3785799738750508,1.4758143066290323
0.1515436241610738,14000,739.090283499744,320,13.218891928398456,0.38493911085086263,0.4326575276257679,0.3881035115535336,1.5196255750073386
0.1581208053691275,14000,721.8889894419501,320,13.43713211471655,0.37938028917616323,0.4390234942219503,0.3975535084005225,1.5647122671254772
0.16469798657718118,14000,705.0536671266719,320,13.657821486794349,0.37386472681410754,0.4453671195853931,0.40692996441601725,1.6111061646307028
0.17127516778523488,14000,688.5788764867541,320,13.880917324748141,0.36839242376469533,0.4516883071319526,0.416232879600018,1.6588394693966535
0.17785234899328858,14000,672.4592201222351,320,14.106373054074409,0.36296338002792666,0.4579869590914256,0.4254622539525247,1.7079447883636152
0.18442953020134226,14000,656.6893433003469,320,14.334138174060927,0.3575775956038017,0.46426297648339687,0.43461808747353714,1.7584551173410015
0.19100671140939596,14000,641.263933955514,320,14.564158193672439,0.3522350704923202,0.4705162590923957,0.4437003801630557,1.810403823794687
0.19758389261744966,14000,626.177722689355,320,14.796374575600126,0.3469358046934823,0.4767467054423362,0.4527091320210802,1.8638246286482056
0.20416107382550333,14000,611.4254827706823,320,15.030724689166371,0.341679798207288,0.482954212770216,0.4616443430476105,1.9187515871333871
0.21073825503355703,14000,597.0020301355003,320,15.267141772773718,0.33646705103373725,0.48913867699904434,0.47050601324264674,1.9752190687325824
0.21731543624161073,14000,582.9022233870079,320,15.505554906579544,0.33129756317283005,0.4952999927099704,0.47929414260618897,2.0332617362612635
0.2238926174496644,14000,569.1209637955972,320,15.745888996065224,0.32617133462456654,0.5014380531135818,0.48800873113823695,2.092914524146321
0.2304697986577181,14000,555.653195298853,320,15.988064767150103,0.3210883653889465,0.5075527500203425,0.496649778838791,2.1542126159617854
0.2370469798657718,14000,542.4939045015544,320,16.23199877347628,0.31604865546597,0.5136439738101326,0.5052172857078511,2.217191421289799
0.24362416107382548,14000,529.6381206756735,320,16.477603416459846,0.31105220485563717,0.5197116134008606,0.5137112517454169,2.2818865519805147
0.2502013422818792,14000,517.0809157603753,320,16.72478697866727,0.3060990135579479,0.5257555562161073,0.5221316769514887,2.3483337978898464
0.2567785234899329,14000,504.81740436201886,320,16.97345367103249,0.30118908157290214,0.5317756881517629,0.5304785613260664,2.4165691021787974
0.2633557046979866,14000,492.84274375415623,320,17.223503694380387,0.29632240890049993,0.5377718935416207,0.5387519048691501,2.486628536262114
0.26993288590604025,14000,481.1521338775334,320,17.474833315665965,0.29149899554074143,0.5437440551218794,0.5469517075807396,2.558548274497221
0.276510067114094,14000,469.7408173400886,320,17.727334959275804,0.2867188414936264,0.5496920539945153,0.5550779694608352,2.632364568706702
0.28308724832214766,14000,458.6040794169546,320,17.980897313668944,0.28198194675915506,0.5556157695894711,0.5631306905094364,2.7081137226286667
0.28966442953020133,14000,447.73724805045674,320,18.23540545355942,0.2772883113373272,0.5615150796256199,0.5711098707265438,2.785832066389423
0.29624161073825506,14000,437.1356938501142,320,18.490740977761245,0.2726379352281429,0.5673898600704448,0.5790155101121571,2.8655559310913206
0.30281879194630873,14000,426.79483009263936,320,18.746782162730437,0.26803081843160215,0.573239985098386,0.5868476086662764,2.947321623605834
0.3093959731543624,14000,416.71011272193823,320,19.003404131747164,0.26346696094770505,0.5790653270477948,0.5946061663889014,3.0311654016573466
0.31597315436241613,14000,406.8770403491096,320,19.26047903958554,0.2589463627764515,0.584865756376435,0.6022911832800324,3.1171234492768742
0.3225503355704698,14000,397.2911542524462,320,19.5178762724192,0.2544690239178416,0.5906411416154694,0.6099026593396693,3.2052318526967682
0.3291275167785235,14000,387.9480383774337,320,19.775462662608685,0.2500349443718752,0.596391349321863,0.6174405945678123,3.2955265767473727
0.3357046979865772,14000,378.8433193367516,320,20.033102717912396,0.2456441241385523,0.6021162440291326,0.6249049889644611,3.3880434418043723
0.3422818791946309,14000,369.9726664102725,320,20.290658864557543,0.24129656321787302,0.6078156881963708,0.6322958425296159,3.4828181013212474
0.34885906040268455,14000,361.3317915450624,320,20.547991703501857,0.23699226160983738,0.6134895421554623,0.6396131552632764,3.5798860199646447
0.3554362416107383,14000,352.91644935538056,320,20.804960279112336,0.23273121931444526,0.6191376640564135,0.6468569271654431,3.6792824523516234
0.36201342281879195,14000,344.7224371226801,320,21.061422359384242,0.2285134363316968,0.6247599098107035,0.6540271582361155,3.7810424223664834
0.3685906040268456,14000,336.7455947956067,320,21.31723472672413,0.2243389126615918,0.6303561330325698,0.6611238484752939,3.8852007030114253
0.37516778523489935,14000,328.98180499,320,21.57225347822459,0.22020764830413042,0.6359261849781237,0.6681469978829783,3.9917917967192555
0.381744966442953,14000,321.42699298889306,320,21.82633433426838,0.2161196432593126,0.6414699144821994,0.6750966064591686,4.100849916028246
0.3883221476510067,14000,314.0771267425121,320,22.079332954215147,0.21207489752713843,0.6469871678928216,0.6819726742038646,4.212408964488631
0.39489932885906043,14000,306.92821686827654,320,22.331105257847295,0.20807341110760774,0.6524777890031775,0.6887752011170669,4.326502517637509
0.4014765100671141,14000,299.9763166507996,320,22.581507751183132,0.2041151840007207,0.6579416189809704,0.6955041871987748,4.443163803843986
0.4080536912751678,14000,293.2175220418875,320,22.83039785520625,0.20020021620647718,0.6633784962950233,0.7021596324489887,4.5624256847894795
