time,q1_exp,q2_exp
7.567567567567568,0.5887640736021542,0.11248254109654902
7.675675675675676,0.5843253779414201,0.110673209792555
7.783783783783784,0.5799201456322252,0.1088929823809135
7.891891891891892,0.5755481243941741,0.1071413907126746
8.0,0.5712090638488149,0.10541797416927072
8.108108108108109,0.5669027155052999,0.10372227954138728
8.216216216216218,0.5626288327461556,0.10205386090978145
8.324324324324325,0.558387170813159,0.10041227952801818
8.432432432432433,0.5541774867933205,0.0987971037070923
8.54054054054054,0.5499995396049732,0.097207908701907
8.64864864864865,0.5458530899839658,0.09564427659957758
8.756756756756758,0.5417379004699612,0.0941057962095325
8.864864864864865,0.5376537353928371,0.09259206295538207
8.972972972972974,0.5336003608591893,0.09110267876852625
9.08108108108108,0.5295775447389375,0.08963725198347415
9.18918918918919,0.5255850566520313,0.08819539723484707
9.297297297297298,0.5216226679552568,0.08677673535603843
9.405405405405405,0.5176901517291426,0.08538089327950392
9.513513513513514,0.5137872827649644,0.08400750393865519
9.621621621621623,0.5099138375518478,0.08265620617133194
9.72972972972973,0.5060695942639684,0.08132664462482664
9.837837837837839,0.5022543327478473,0.08001846966243675
9.945945945945947,0.49846783450974436,0.07873133727152043
10.054054054054054,0.49470988270314514,0.07746490897303099
10.162162162162163,0.4909802621163418,0.07621885173250643
10.27027027027027,0.48727875916010926,0.0749928378724912
10.378378378378379,0.48360516185547237,0.07378654498636604
10.486486486486488,0.4799592598215669,0.0725996558535645
10.594594594594595,0.47634084426359125,0.07143185835615291
10.702702702702704,0.47274970796084875,0.07028284539675222
10.81081081081081,0.46918564525488093,0.0691523148177803
10.91891891891892,0.46564845203768934,0.06803996932199295
11.027027027027028,0.4621379257400472,0.0669455163943034
11.135135135135135,0.4586538653198981,0.06586866822485915
11.243243243243244,0.45519607125084277,0.06480914163335603
11.351351351351353,0.4517643455107126,0.06376665799457014
11.45945945945946,0.4483584915702295,0.06274094316508719
11.567567567567568,0.4449783143817503,0.06173172741121065
11.675675675675677,0.44162362036809727,0.06073874533802954
11.783783783783784,0.43829421741147234,0.05976173581962714
11.891891891891893,0.4349899148424542,0.058800441930412256
12.0,0.4317105234290797,0.05785461087755529
12.108108108108109,0.4284558553660062,0.05692399393451072
12.216216216216218,0.42522572426375704,0.05600834637560936
12.324324324324325,0.4220199451380465,0.05510742741170235
12.432432432432433,0.4188383343991866,0.054221000126840536
12.54054054054054,0.415680709841573,0.05334883141597234
12.64864864864865,0.4125468906332504,0.05249069192364378
12.756756756756758,0.40943669730555665,0.05164635598368456
12.864864864864865,0.40634995174284505,0.05081560155986434
12.972972972972974,0.40328647717228333,0.04999821018750341
13.081081081081082,0.400246098153731,0.04919396691602295
13.18918918918919,0.39722864056969165,0.048402660252418996
13.297297297297298,0.3942339316153415,0.04762408210564581
13.405405405405407,0.3912617997886335,0.046858027731894
13.513513513513514,0.38831207488047553,0.04610429568074872
13.621621621621623,0.3853845879649826,0.04536268774221386
13.72972972972973,0.3824791713898029,0.04463300889458857
13.837837837837839,0.3795956587665169,0.04391506725318213
13.945945945945947,0.376733884961108,0.04320867401985374
14.054054054054054,0.3738936860845061,0.042513643433363967
14.162162162162163,0.3710748994832016,0.04182979272052488
14.27027027027027,0.3682773637299307,0.04115694204813597
14.378378378378379,0.36550091861443057,0.04049491447569303
14.486486486486488,0.3627454051342645,0.039843535908858
14.594594594594595,0.3600106654857161,0.039202635053677035
14.702702702702704,0.35729654305475184,0.038572043371535095
14.810810810810812,0.35460288240805254,0.03795159503483519
14.91891891891892,0.35192952928411175,0.03734112688339032
15.027027027027028,0.3492763305844011,0.036740478381517123
15.135135135135137,0.3466431343646029,0.03614949157581955
15.243243243243244,0.34402978982590887,0.03556801105365161
15.351351351351353,0.3414361473063835,0.034995883902248275
15.45945945945946,0.3388620582723934,0.03443295966851383
15.567567567567568,0.33630737531010124,0.033879090319456975
15.675675675675677,0.33377195211702354,0.03333413020326242
15.783783783783784,0.3312556434936518,0.03279793601098856
15.891891891891893,0.3287583053351374,0.03227036673888135
16.0,0.32627979462303947,0.03175128365129438
16.10810810810811,0.3238199694171333,0.03124055024420526
16.216216216216218,0.32137868884728293,0.030738032209319113
16.324324324324326,0.31895581310537274,0.030243597398749163
16.432432432432435,0.31655120343730153,0.02975711579026577
16.54054054054054,0.3141647221350358,0.029278459453104175
16.64864864864865,0.31179623252872396,0.028807502514322444
16.756756756756758,0.309445598978869,0.028344121125700436
16.864864864864867,0.3071126868685609,0.027888193431171292
16.972972972972975,0.3047973625957673,0.027439599534776763
17.08108108108108,0.3024994935656824,0.02699822146913797
17.18918918918919,0.3002189481831331,0.026563943164433373
17.2972972972973,0.2979555958450434,0.02613665041787572
17.405405405405407,0.29570930693295444,0.02571623086368002
17.513513513513516,0.2934799528056016,0.025302573943514456
17.62162162162162,0.2912674057915477,0.024895570877426835
17.72972972972973,0.2890715391818709,0.024495114635238388
17.83783783783784,0.28689222722290897,0.024101099908398087
17.945945945945947,0.28472934510905706,0.023713423082289384
18.054054054054056,0.2825827689756205,0.02333198220898253
18.16216216216216,0.2804523758917214,0.022956676980425264
18.27027027027027,0.27833804385325817,0.02258740870206453
18.37837837837838,0.27623965177591897,0.022224080266892772
18.486486486486488,0.27415707948824736,0.02186659612991145
18.594594594594597,0.27209020772476006,0.021514862283005514
18.702702702702705,0.27003891811911696,0.02116878623022192
18.81081081081081,0.26800309319734267,0.020828276963445826
18.91891891891892,0.26598261637109827,0.020493244938468075
19.027027027027028,0.26397737193100546,0.02016360205143762
19.135135135135137,0.26198724504001936,0.01983926161569276
19.243243243243246,0.2600121217268523,0.019520138338964953
19.35135135135135,0.25805188887944674,0.019206148300949483
19.45945945945946,0.25610643423849755,0.0188972089312367
19.56756756756757,0.2541756463910232,0.01859323898759847
19.675675675675677,0.2522594147639853,0.01829415853462375
19.783783783783786,0.250357629617956,0.01799988892269781
19.891891891891895,0.24847018204083388,0.017710352767319724
20.0,0.24659696394160643,0.01742547392875238
20.10810810810811,0.24473786804415962,0.01714517749199993
20.216216216216218,0.24289278788113494,0.0168693897471073
20.324324324324326,0.24106161778783172,0.01659803816977657
20.432432432432435,0.23924425289615625,0.01633105140229514
20.54054054054054,0.23744058912861574,0.016068359234770714
20.64864864864865,0.23565052319235838,0.01580989258666808
20.756756756756758,0.2338739525732576,0.015555583488642914
20.864864864864867,0.23211077553004159,0.015305365064667804
20.972972972972975,0.23036089108846639,0.01505917151444572
21.08108108108108,0.2286241990355336,0.014816938096106484
21.18918918918919,0.22690059991375092,0.014578601109181407
21.2972972972973,0.22518999501543688,0.01434409787785199
21.405405405405407,0.22349228637706778,0.014113366734467926
21.513513513513516,0.2218073767736673,0.01388634700333025
21.62162162162162,0.22013516971323896,0.013662978984735417
21.72972972972973,0.21847556943123972,0.013443203939275911
21.83783783783784,0.2168284808850963,0.013226964072393549
21.945945945945947,0.2151938097487616,0.013014202519181086
22.054054054054056,0.2135714624073134,0.012804863329428418
22.162162162162165,0.21196134595159263,0.012598891452909258
22.27027027027027,0.21036336817288323,0.012396232724904482
22.37837837837838,0.20877743755763076,0.01219683385195839
22.486486486486488,0.20720346328220232,0.012000642397864008
22.594594594594597,0.20564135520768467,0.011807606769873922
22.702702702702705,0.20409102387472253,0.01161767620513279
22.81081081081081,0.20255238049839513,0.011430800757328228
22.91891891891892,0.20102533696313155,0.011246931283556291
23.027027027027028,0.19950980581766492,0.011066019431398347
23.135135135135137,0.19800570027002376,0.01088801762620576
23.243243243243246,0.19651293418256194,0.010712879058589087
23.351351351351354,0.1950314220670253,0.010540557672108587
23.45945945945946,0.1935610790796564,0.010371008151162662
23.56756756756757,0.19210182101633497,0.01020418590907116
23.675675675675677,0.19065356430775646,0.010040047076350355
23.783783783783786,0.18921622601464552,0.009878548489176527
23.891891891891895,0.18778972382300663,0.009719647678035105
24.0,0.18637397603940994,0.0095633028565524
24.10810810810811,0.18496890158631257,0.00940947291050696
24.216216216216218,0.18357441999741606,0.009258117387017753
24.324324324324326,0.1821904514130575,0.009109196483906182
24.432432432432435,0.18081691657563675,0.00896267103922924
24.54054054054054,0.17945373682507687,0.008818502520981078
24.64864864864865,0.17810083409431982,0.008676653016960129
24.756756756756758,0.1767581309048555,0.008537085224799344
24.864864864864867,0.17542555036228488,0.008399762442156691
24.972972972972975,0.174103016151916,0.008264648557063513
25.08108108108108,0.17279045253439404,0.008131708038428108
25.18918918918919,0.17148778434136333,0.008000905926692035
25.2972972972973,0.17019493697116306,0.007872207824636806
25.405405405405407,0.16891183638455476,0.00774557988833835
25.513513513513516,0.16763840910048203,0.007620988818267059
25.621621621621625,0.1663745821918628,0.00749840185053094
25.72972972972973,0.16512028328141248,0.007377786748259676
25.83783783783784,0.16387544053749933,0.007259111793127209
25.945945945945947,0.1626399826700306,0.007142345777010771
26.054054054054056,0.16141383892637012,0.007027457993784015
26.162162162162165,0.16019693908728608,0.006914418231242175
26.27027027027027,0.15898921346292996,0.0068031967631571435
26.37837837837838,0.15779059288884525,0.006693764341460289
26.486486486486488,0.1566010087220069,0.00658609218855109
26.594594594594597,0.15542039283688977,0.006480151989729409
26.702702702702705,0.15424867762156758,0.006375915885749566
26.810810810810814,0.15308579597384075,0.006273356465494135
26.91891891891892,0.1519316812973935,0.006172446758765615
27.027027027027028,0.15078626749798005,0.006073160229194015
27.135135135135137,0.1496494889796395,0.005975470767258583
27.243243243243246,0.1485212806409394,0.005879352683421713
27.351351351351354,0.14740157787124714,0.005784780701373356
27.45945945945946,0.14629031654703026,0.005691729951384066
27.56756756756757,0.14518743302818377,0.005600175963764953
27.675675675675677,0.14409286415438594,0.005510094662432885
27.783783783783786,0.14300654724148099,0.005421462358579142
27.891891891891895,0.14192842007788933,0.005334255744439953
28.0,0.14085842092104497,0.005248451887167196
