availability_coordinate,promotion_strength_eta,mismatch_over_H,epsilon_over_H
0.3547094188376753,0.7745776576373464,0.22542234236265357,0.1
0.3567134268537074,0.7764670375455902,0.2235329624544098,0.1
0.35871743486973945,0.778340581594796,0.22165941840520398,0.1
0.3607214428857715,0.7801984225133951,0.2198015774866049,0.1
0.3627254509018036,0.7820406919173541,0.21795930808264585,0.1
0.36472945891783565,0.7838675203194988,0.2161324796805012,0.1
0.3667334669338677,0.7856790371387602,0.2143209628612398,0.1
0.3687374749498998,0.7874753707093431,0.21252462929065685,0.1
0.37074148296593185,0.789256648289818,0.210743351710182,0.1
0.3727454909819639,0.791022996072136,0.208977003927864,0.1
0.374749498997996,0.7927745391905687,0.20722546080943127,0.1
0.37675350701402804,0.7945114017305738,0.20548859826942623,0.1
0.3787575150300601,0.7962337067375852,0.2037662932624148,0.1
0.3807615230460922,0.79794157622573,0.20205842377426997,0.1
0.38276553106212424,0.7996351311864728,0.20036486881352722,0.1
0.38476953907815625,0.8013144915971865,0.19868550840281352,0.1
0.3867735470941883,0.8029797764296525,0.19702022357034754,0.1
0.3887775551102204,0.8046311036584888,0.19536889634151122,0.1
0.39078156312625245,0.8062685902695079,0.19373140973049208,0.1
0.3927855711422845,0.8078923522680044,0.19210764773199562,0.1
0.3947895791583166,0.809502504686973,0.19049749531302695,0.1
0.39679358717434865,0.8110991615952584,0.1889008384047416,0.1
0.3987975951903807,0.8126824361056357,0.18731756389436427,0.1
0.4008016032064128,0.8142524403828241,0.18574755961717593,0.1
0.40280561122244485,0.8158092856514328,0.18419071434856715,0.1
0.4048096192384769,0.8173530822038411,0.18264691779615894,0.1
0.406813627254509,0.818883939408011,0.18111606059198904,0.1
0.40881763527054105,0.8204019657152359,0.17959803428476406,0.1
0.4108216432865731,0.8219072686678235,0.1780927313321765,0.1
0.4128256513026052,0.8233999549067144,0.17660004509328564,0.1
0.41482965931863724,0.8248801301790368,0.17511986982096317,0.1
0.4168336673346693,0.8263478993455984,0.17365210065440162,0.1
0.4188376753507014,0.8278033663883148,0.17219663361168525,0.1
0.42084168336673344,0.8292466344175757,0.17075336558242427,0.1
0.4228456913827655,0.8306778056795504,0.1693221943204496,0.1
0.4248496993987976,0.8320969815634304,0.16790301843656963,0.1
0.42685370741482964,0.8335042626086125,0.16649573739138745,0.1
0.4288577154308617,0.8348997485118219,0.16510025148817808,0.1
0.4308617234468938,0.8362835381341741,0.1637164618658259,0.1
0.43286573146292584,0.8376557295081792,0.16234427049182076,0.1
0.4348697394789579,0.8390164198446868,0.16098358015531322,0.1
0.4368737474949899,0.8403657055397722,0.1596342944602278,0.1
0.438877755511022,0.8417036821815667,0.15829631781843334,0.1
0.44088176352705405,0.843030444557028,0.15696955544297198,0.1
0.4428857715430861,0.8443460866586561,0.15565391334134393,0.1
0.4448897795591182,0.8456507016911515,0.15434929830884847,0.1
0.44689378757515025,0.8469443820780189,0.15305561792198108,0.1
0.4488977955911823,0.848227219468114,0.15177278053188603,0.1
0.4509018036072144,0.8494993047421366,0.15050069525786336,0.1
0.45290581162324645,0.8507607280190693,0.14923927198093068,0.1
0.4549098196392785,0.8520115786625609,0.14798842133743906,0.1
0.4569138276553106,0.853251945287258,0.146748054712742,0.1
0.45891783567134264,0.8544819157650825,0.14551808423491752,0.1
0.4609218436873747,0.8557015772314569,0.1442984227685431,0.1
0.4629258517034068,0.856911016091477,0.14308898390852298,0.1
0.46492985971943884,0.8581103180260335,0.14188968197396645,0.1
0.4669338677354709,0.8592995679978817,0.14070043200211835,0.1
0.468937875751503,0.8604788502576602,0.13952114974233976,0.1
0.47094188376753504,0.8616482483498608,0.13835175165013924,0.1
0.4729458917835671,0.8628078451187453,0.1371921548812547,0.1
0.4749498997995992,0.8639577227142159,0.1360422772857841,0.1
0.47695390781563124,0.8650979625976343,0.13490203740236573,0.1
0.4789579158316633,0.8662286455475928,0.13377135445240718,0.1
0.48096192384769537,0.8673498516656374,0.13265014833436262,0.1
0.48296593186372744,0.8684616603819415,0.1315383396180585,0.1
0.4849699398797595,0.8695641504609342,0.13043584953906584,0.1
0.48697394789579157,0.8706574000068792,0.1293425999931208,0.1
0.4889779559118236,0.8717414864694085,0.12825851353059148,0.1
0.49098196392785565,0.8728164866490095,0.12718351335099054,0.1
0.4929859719438877,0.8738824767024649,0.12611752329753512,0.1
0.4949899799599198,0.8749395321482489,0.12506046785175107,0.1
