time,environmental_distinguishability,friend_record_stability,wigner_boundary_access,friend_record_condition,wigner_record_condition,threshold
3.859649122807017,0.9945412001211261,0.9999990145588461,0.01789965091865969,0.9945412001211261,0.01789965091865969,0.72
3.8847117794486214,0.9947228067405685,0.9999991349704063,0.01908188792016509,0.9947228067405685,0.01908188792016509,0.72
3.9097744360902253,0.9948983715623708,0.9999992406688273,0.020340592136036097,0.9948983715623708,0.020340592136036097,0.72
3.9348370927318292,0.9950680955886708,0.9999993334519113,0.02168048951922448,0.9950680955886708,0.02168048951922448,0.72
3.9598997493734336,0.9952321731345468,0.9999994148977871,0.023106568261403785,0.9952321731345468,0.023106568261403785,0.72
3.9849624060150375,0.995390792050487,0.9999994863917516,0.024624089255197254,0.995390792050487,0.024624089255197254,0.72
4.010025062656641,0.9955441339374569,0.9999995491498331,0.026238596380741046,0.9955441339374569,0.026238596380741046,0.72
4.035087719298246,0.9956923743548126,0.9999996042394722,0.0279559265063852,0.9956923743548126,0.0279559265063852,0.72
4.060150375939849,0.9958356830212968,0.999999652597679,0.02978221907685806,0.9958356830212968,0.02978221907685806,0.72
4.0852130325814535,0.9959742240093472,0.9999996950469707,0.031723925144214744,0.9959742240093472,0.031723925144214744,0.72
4.110275689223057,0.9961081559329416,0.99999973230936,0.03378781567733551,0.9961081559329416,0.03378781567733551,0.72
4.135338345864661,0.9962376321291931,0.9999997650186373,0.035980988964651156,0.9962376321291931,0.035980988964651156,0.72
4.160401002506266,0.9963628008339042,0.9999997937311494,0.03831087690218478,0.9963628008339042,0.03831087690218478,0.72
4.185463659147869,0.9964838053512798,0.9999998189352634,0.04078524993502096,0.9964838053512798,0.04078524993502096,0.72
4.2105263157894735,0.9966007842179948,0.999999841059672,0.043412220395082315,0.9966007842179948,0.043412220395082315,0.72
4.235588972431078,0.9967138713618034,0.9999998604806862,0.04620024395183762,0.9967138713618034,0.04620024395183762,0.72
4.260651629072681,0.9968231962548711,0.9999998775286355,0.04915811886558903,0.9968231962548711,0.04915811886558903,0.72
4.285714285714286,0.9969288840620056,0.9999998924934856,0.05229498270567906,0.9969288840620056,0.05229498270567906,0.72
4.31077694235589,0.9970310557839573,0.9999999056297719,0.05562030616883547,0.9970310557839573,0.05562030616883547,0.72
4.335839598997493,0.9971298283959512,0.9999999171609275,0.05914388360656975,0.9971298283959512,0.05914388360656975,0.72
4.360902255639098,0.9972253149816105,0.9999999272830844,0.06287581984582705,0.9972253149816105,0.06287581984582705,0.72
4.385964912280701,0.9973176248624246,0.9999999361684088,0.06682651286488522,0.9973176248624246,0.06682651286488522,0.72
4.4110275689223055,0.9974068637229104,0.9999999439680298,0.07100663186791495,0.9974068637229104,0.07100663186791495,0.72
4.43609022556391,0.9974931337316092,0.9999999508146107,0.07542709028788525,0.9974931337316092,0.07542709028788525,0.72
4.461152882205513,0.997576533658058,0.9999999568246035,0.08009901324010123,0.997576533658058,0.08009901324010123,0.72
4.486215538847118,0.9976571589858696,0.9999999621002317,0.08503369894917866,0.9976571589858696,0.08503369894917866,0.72
4.511278195488721,0.9977351020220511,0.9999999667312278,0.090242573682488,0.9977351020220511,0.090242573682488,0.72
4.5363408521303255,0.9978104520026849,0.9999999707963596,0.09573713974496195,0.9978104520026849,0.09573713974496195,0.72
4.56140350877193,0.9978832951950939,0.9999999743647703,0.1015289161256557,0.9978832951950939,0.1015289161256557,0.72
4.586466165413533,0.9979537149966081,0.9999999774971547,0.10762937143769638,0.9979537149966081,0.10762937143769638,0.72
4.611528822055138,0.9980217920300454,0.9999999802467914,0.1140498488622915,0.9980217920300454,0.1140498488622915,0.72
4.636591478696742,0.9980876042360154,0.9999999826604481,0.12080148289627682,0.9980876042360154,0.12080148289627682,0.72
4.661654135338345,0.9981512269621529,0.9999999847791785,0.12789510781304075,0.9981512269621529,0.12789510781304075,0.72
4.68671679197995,0.9982127330493826,0.9999999866390201,0.1353411578799719,0.9982127330493826,0.1353411578799719,0.72
4.711779448621554,0.9982721929153137,0.9999999882716065,0.14314955953280456,0.9982721929153137,0.14314955953280456,0.72
4.7368421052631575,0.9983296746348602,0.9999999897047062,0.15132961588867908,0.9983296746348602,0.15132961588867908,0.72
4.761904761904762,0.9983852440181794,0.9999999909626945,0.15988988418483652,0.9983852440181794,0.15988988418483652,0.72
4.786967418546365,0.9984389646860166,0.9999999920669685,0.16883804695710616,0.9984389646860166,0.16883804695710616,0.72
4.81203007518797,0.9984908981425442,0.9999999930363104,0.17818077801899007,0.9984908981425442,0.17818077801899007,0.72
4.837092731829574,0.9985411038457771,0.999999993887208,0.18792360456408358,0.9985411038457771,0.18792360456408358,0.72
4.8621553884711775,0.9985896392756454,0.9999999946341338,0.1980707669862949,0.9985896392756454,0.1980707669862949,0.72
4.887218045112782,0.9986365599998023,0.9999999952897922,0.20862507828667867,0.9986365599998023,0.20862507828667867,0.72
4.912280701754385,0.9986819197372432,0.9999999958653356,0.21958778520405645,0.9986819197372432,0.21958778520405645,0.72
4.93734335839599,0.9987257704198079,0.9999999963705528,0.23095843345884545,0.9987257704198079,0.23095843345884545,0.72
4.962406015037594,0.9987681622516367,0.9999999968140372,0.2427347397242194,0.9987681622516367,0.2427347397242194,0.72
4.987468671679197,0.9988091437666483,0.999999997203332,0.2549124731236118,0.9988091437666483,0.2549124731236118,0.72
5.012531328320802,0.9988487618841063,0.9999999975450584,0.26748534918570943,0.9988487618841063,0.26748534918570943,0.72
5.037593984962406,0.9988870619623359,0.9999999978450294,0.2804449392547335,0.9988870619623359,0.2804449392547335,0.72
5.0626566416040095,0.9989240878506545,0.9999999981083465,0.2937805983429068,0.9989240878506545,0.2937805983429068,0.72
5.087719298245614,0.9989598819395743,0.9999999983394889,0.30747941431300657,0.9989598819395743,0.30747941431300657,0.72
5.112781954887218,0.9989944852093343,0.9999999985423877,0.32152618108364983,0.9989944852093343,0.32152618108364983,0.72
5.137844611528822,0.9990279372768187,0.9999999987204942,0.3359033982534452,0.9990279372768187,0.3359033982534452,0.72
5.162907268170426,0.9990602764409133,0.9999999988768378,0.35059129914125525,0.9990602764409133,0.35059129914125525,0.72
5.1879699248120295,0.9990915397263539,0.9999999990140778,0.36556790874206296,0.9990915397263539,0.36556790874206296,0.72
5.213032581453634,0.9991217629261149,0.9999999991345483,0.3808091325098068,0.9991217629261149,0.3808091325098068,0.72
5.238095238095238,0.9991509806423888,0.9999999992402984,0.39628887621357994,0.9991509806423888,0.39628887621357994,0.72
5.263157894736842,0.9991792263262018,0.9999999993331268,0.4119791963904942,0.9991792263262018,0.4119791963904942,0.72
5.288220551378446,0.9992065323157111,0.9999999994146123,0.4278504801602293,0.9992065323157111,0.4278504801602293,0.72
5.313283208020049,0.9992329298732288,0.9999999994861413,0.44387165239957777,0.9992329298732288,0.44387165239957777,0.72
5.338345864661654,0.9992584492210139,0.9999999995489299,0.4600104075291975,0.9992584492210139,0.4600104075291975,0.72
5.363408521303258,0.9992831195758729,0.9999999996040465,0.4762334624692631,0.9992831195758729,0.4762334624692631,0.72
5.3884711779448615,0.9993069691826105,0.9999999996524283,0.4925068267051534,0.9993069691826105,0.4925068267051534,0.72
5.413533834586466,0.999330025346366,0.9999999996948983,0.5087960848955364,0.999330025346366,0.5087960848955364,0.72
5.43859649122807,0.999352314463875,0.9999999997321789,0.5250666870761207,0.999352314463875,0.5250666870761207,0.72
5.463659147869674,0.9993738620536909,0.9999999997649041,0.5412842412803216,0.9993738620536909,0.5412842412803216,0.72
5.488721804511278,0.9993946927854006,0.9999999997936306,0.5574148033238528,0.9993946927854006,0.5574148033238528,0.72
5.513784461152882,0.9994148305078683,0.9999999998188469,0.5734251585873287,0.9994148305078683,0.5734251585873287,0.72
5.538847117794486,0.99943429827654,0.9999999998409823,0.5892830908752684,0.99943429827654,0.5892830908752684,0.72
5.56390977443609,0.9994531183798392,0.9999999998604128,0.6049576338200648,0.9994531183798392,0.6049576338200648,0.72
5.588972431077694,0.999471312364685,0.9999999998774689,0.6204193008176844,0.999471312364685,0.6204193008176844,0.72
5.614035087719298,0.9994889010611606,0.9999999998924411,0.635640290104897,0.9994889010611606,0.635640290104897,0.72
5.639097744360902,0.9995059046063615,0.9999999999055837,0.6505946622884421,0.9995059046063615,0.6505946622884421,0.72
5.664160401002506,0.9995223424674503,0.9999999999171205,0.6652584883854328,0.9995223424674503,0.6652584883854328,0.72
5.68922305764411,0.9995382334639444,0.9999999999272478,0.6796099672013646,0.9995382334639444,0.6796099672013646,0.72
5.7142857142857135,0.9995535957892624,0.9999999999361373,0.693629511628483,0.9995535957892624,0.693629511628483,0.72
5.739348370927318,0.9995684470315529,0.9999999999439406,0.7072998041665484,0.9995684470315529,0.7072998041665484,0.72
5.764411027568922,0.999582804193832,0.9999999999507907,0.7206058226274255,0.999582804193832,0.7206058226274255,0.72
5.789473684210526,0.9995966837134489,0.9999999999568037,0.7335348375662981,0.9995966837134489,0.7335348375662981,0.72
5.81453634085213,0.9996101014809055,0.9999999999620817,0.746076383472381,0.9996101014809055,0.746076383472381,0.72
5.839598997493734,0.9996230728580487,0.9999999999667151,0.7582222061427503,0.9996230728580487,0.7582222061427503,0.72
5.864661654135338,0.9996356126956586,0.999999999970782,0.7699661889512551,0.9996356126956586,0.7699661889512551,0.72
5.889724310776942,0.9996477353504504,0.9999999999743523,0.7813042609117825,0.9996477353504504,0.7813042609117825,0.72
5.9147869674185465,0.9996594547015116,0.9999999999774862,0.7922342895267495,0.9996594547015116,0.7922342895267495,0.72
5.93984962406015,0.9996707841661922,0.9999999999802371,0.802755961416,0.9996707841661922,0.802755961416,0.72
5.964912280701754,0.9996817367154651,0.9999999999826521,0.8128706536489275,0.9996817367154651,0.8128706536489275,0.72
5.989974937343358,0.9996923248887778,0.9999999999847717,0.8225812985657994,0.9996923248887778,0.8225812985657994,0.72
6.015037593984962,0.9997025608084077,0.9999999999866325,0.8318922446857467,0.9997025608084077,0.8318922446857467,0.72
6.040100250626566,0.9997124561933408,0.9999999999882658,0.8408091160714993,0.9997124561933408,0.8408091160714993,0.72
6.06516290726817,0.9997220223726894,0.9999999999896998,0.8493386722670299,0.9997220223726894,0.8493386722670299,0.72
6.090225563909774,0.9997312702986615,0.9999999999909583,0.8574886706550723,0.9997312702986615,0.8574886706550723,0.72
6.115288220551378,0.9997402105591009,0.999999999992063,0.8652677328070254,0.9997402105591009,0.8652677328070254,0.72
6.140350877192982,0.9997488533896086,0.9999999999930329,0.8726852161266021,0.9997488533896086,0.8726852161266021,0.72
6.165413533834586,0.9997572086852614,0.9999999999938842,0.8797510918276519,0.9997572086852614,0.8797510918276519,0.72
6.19047619047619,0.9997652860119409,0.9999999999946316,0.8864758300413884,0.9997652860119409,0.8864758300413884,0.72
6.215538847117794,0.9997730946172851,0.9999999999952875,0.8928702926226921,0.9997730946172851,0.8928702926226921,0.72
6.2406015037593985,0.9997806434412763,0.9999999999958633,0.8989456340218964,0.9997806434412763,0.8989456340218964,0.72
6.265664160401002,0.9997879411264756,0.9999999999963687,0.9047132104089713,0.9997879411264756,0.9047132104089713,0.72
6.290726817042606,0.9997949960279188,0.9999999999968125,0.9101844970817122,0.9997949960279188,0.9101844970817122,0.72
6.315789473684211,0.9998018162226809,0.999999999997202,0.9153710140581103,0.9998018162226809,0.9153710140581103,0.72
6.340852130325814,0.9998084095191245,0.999999999997544,0.9202842596445134,0.9998084095191245,0.9202842596445134,0.72
6.365914786967418,0.9998147834658383,0.999999999997844,0.9249356516840229,0.9998147834658383,0.9249356516840229,0.72
6.390977443609022,0.9998209453602803,0.9999999999981075,0.9293364761220272,0.9998209453602803,0.9293364761220272,0.72
6.416040100250626,0.9998269022571324,0.9999999999983387,0.9334978424758821,0.9998269022571324,0.9334978424758821,0.72
6.4411027568922306,0.9998326609763771,0.9999999999985416,0.937430645761397,0.9998326609763771,0.937430645761397,0.72
6.466165413533834,0.9998382281111056,0.9999999999987199,0.9411455344079472,0.9998382281111056,0.9411455344079472,0.72
6.491228070175438,0.9998436100350658,0.9999999999988762,0.9446528836846405,0.9998436100350658,0.9446528836846405,0.72
6.516290726817042,0.9998488129099609,0.9999999999990137,0.9479627741601443,0.9998488129099609,0.9479627741601443,0.72
6.541353383458646,0.9998538426925018,0.999999999999134,0.9510849747267502,0.9998538426925018,0.9510849747267502,0.72
6.5664160401002505,0.9998587051412287,0.9999999999992399,0.9540289297334072,0.9998587051412287,0.9540289297334072,0.72
6.591478696741854,0.999863405823103,0.9999999999993328,0.9568037497913827,0.999863405823103,0.9568037497913827,0.72
6.616541353383458,0.999867950119881,0.9999999999994142,0.9594182058386492,0.999867950119881,0.9594182058386492,0.72
6.641604010025063,0.9998723432342759,0.999999999999486,0.9618807260739646,0.9998723432342759,0.9618807260739646,0.72
6.666666666666666,0.9998765901959134,0.9999999999995488,0.9641993953980166,0.9998765901959134,0.9641993953980166,0.72
