t,memory+external,channel,causal-boundary,thermodynamic,Cacc,active_bottleneck
2.5,5.0,4.596336876055693,5.199995212648669,4.8999984869577755,4.596336876055693,channel
2.6,5.0,4.596263183292759,5.1999950914565405,4.899998456392311,4.596263183292759,channel
2.7,5.0,4.596188014323241,5.199994967196432,4.899998425209383,4.596188014323241,channel
2.8000000000000003,5.0,4.5961113398320785,5.199994839790676,4.89999839339652,4.5961113398320785,channel
2.9000000000000004,5.0,4.596033129932473,5.199994709159644,4.8999983609409945,4.596033129932473,channel
3.0,5.0,4.595953354155153,5.199994575221686,4.899998327829825,4.595953354155153,channel
3.1,5.0,4.595871981437466,5.1999944378930865,4.899998294049766,4.595871981437466,channel
3.2,5.0,4.595788980112284,5.199994297088014,4.899998259587305,4.595788980112284,channel
3.3000000000000003,5.0,4.595704317896713,5.199994152718462,4.899998224428657,4.595704317896713,channel
3.4000000000000004,5.0,4.595617961880617,5.199994004694195,4.899998188559758,4.595617961880617,channel
3.5,5.0,4.595529878514949,5.199993852922694,4.89999815196626,4.595529878514949,channel
3.6,5.0,4.59544003359988,5.1999936973091,4.899998114633526,4.59544003359988,channel
3.7,5.0,4.59534839227274,5.19999353775615,4.899998076546621,4.59534839227274,channel
3.8000000000000003,5.0,4.595254918995746,5.199993374164119,4.8999980376903105,4.595254918995746,channel
3.9000000000000004,5.0,4.595159577543536,5.199993206430761,4.899997998049052,4.595159577543536,channel
4.0,5.0,4.595062330990494,5.199993034451236,4.899997957606987,4.595062330990494,channel
4.1000000000000005,5.0,4.5949631416978685,5.199992858118054,4.899997916347941,4.5949631416978685,channel
4.2,5.0,4.594861971300679,5.199992677321004,4.899997874255407,4.594861971300679,channel
4.3,5.0,4.594758780694409,5.199992491947082,4.8999978313125485,4.594758780694409,channel
4.4,5.0,4.5946535300214935,5.199992301880427,4.899997787502188,4.5946535300214935,channel
4.5,5.0,4.594546178657574,5.1999921070022435,4.899997742806801,4.594546178657574,channel
4.6000000000000005,5.0,4.594436685197549,5.199991907190728,4.899997697208509,4.594436685197549,channel
4.7,5.0,4.594325007441397,5.199991702320993,4.8999976506890714,4.594325007441397,channel
4.800000000000001,5.0,4.594211102379773,5.199991492264994,4.89999760322988,4.594211102379773,channel
4.9,5.0,4.594094926179385,5.199991276891439,4.899997554811952,4.594094926179385,channel
5.0,5.0,4.593976434168144,5.199991056065718,4.899997505415917,4.593976434168144,channel
5.1000000000000005,5.0,4.593855580820075,5.199990829649809,4.899997455022019,4.593855580820075,channel
5.2,5.0,4.593732319740014,5.1999905975021985,4.899997403610098,4.593732319740014,channel
5.300000000000001,5.0,4.59360660364805,5.199990359477789,4.8999973511595885,4.59360660364805,channel
5.4,5.0,4.593478384363752,5.199990115427813,4.899997297649511,4.593478384363752,channel
5.5,5.0,4.593347612790146,5.199989865199733,4.89999724305846,4.593347612790146,channel
5.6000000000000005,5.0,4.593214238897463,5.1999896086371535,4.899997187364599,4.593214238897463,channel
5.7,5.0,4.593078211706642,5.199989345579718,4.899997130545649,4.593078211706642,channel
5.800000000000001,5.0,4.59293947927259,5.199989075863012,4.899997072578882,4.59293947927259,channel
5.9,5.0,4.592797988667205,5.199988799318459,4.899997013441112,4.592797988667205,channel
6.0,5.0,4.592653685962156,5.199988515773213,4.8999969531086816,4.592653685962156,channel
6.1000000000000005,5.0,4.592506516211409,5.1999882250500535,4.899996891557458,4.592506516211409,channel
6.2,5.0,4.59235642343352,5.199987926967276,4.89999682876282,4.59235642343352,channel
6.300000000000001,5.0,4.5922033505936675,5.199987621338574,4.899996764699648,4.5922033505936675,channel
6.4,5.0,4.592047239585453,5.1999873079729255,4.899996699342317,4.592047239585453,channel
6.5,5.0,4.591888031212437,5.199986986674472,4.899996632664684,4.591888031212437,channel
6.6000000000000005,5.0,4.591725665169441,5.199986657242399,4.899996564640077,4.591725665169441,channel
6.7,5.0,4.591560080023591,5.199986319470808,4.899996495241283,4.591560080023591,channel
6.800000000000001,5.0,4.591391213195117,5.1999859731485865,4.899996424440546,4.591391213195117,channel
6.9,5.0,4.591219000937904,5.199985618059281,4.899996352209541,4.591219000937904,channel
7.0,5.0,4.591043378319786,5.199985253980955,4.899996278519377,4.591043378319786,channel
7.1000000000000005,5.0,4.590864279202606,5.199984880686057,4.899996203340577,4.590864279202606,channel
7.2,5.0,4.590681636222017,5.199984497941275,4.899996126643067,4.590681636222017,channel
7.300000000000001,5.0,4.590495380767039,5.199984105507388,4.89999604839617,4.590495380767039,channel
7.4,5.0,4.590305442959372,5.199983703139125,4.899995968568585,4.590305442959372,channel
7.5,5.0,4.590111751632466,5.199983290585,4.89999588712838,4.590111751632466,channel
7.6000000000000005,5.0,4.589914234310341,5.199982867587165,4.899995804042978,4.589914234310341,channel
7.7,5.0,4.589712817186176,5.199982433881243,4.899995719279144,4.589712817186176,channel
7.800000000000001,5.0,4.58950742510065,5.199981989196167,4.899995632802972,4.58950742510065,channel
7.9,5.0,4.589297981520051,5.199981533254006,4.8999955445798715,4.589297981520051,channel
8.0,5.0,4.589084408514153,5.199981065769793,4.899995454574551,4.589084408514153,channel
8.1,5.0,4.588866626733854,5.199980586451351,4.8999953627510076,4.588866626733854,channel
8.200000000000001,5.0,4.588644555388595,5.199980094999103,4.8999952690725115,4.588644555388595,channel
8.3,5.0,4.588418112223552,5.199979591105891,4.8999951735015905,4.588418112223552,channel
8.4,5.0,4.5881872134966075,5.199979074456782,4.899995076000015,4.5881872134966075,channel
8.5,5.0,4.587951773955101,5.199978544728869,4.899994976528784,4.587951773955101,channel
8.6,5.0,4.587711706812384,5.199978001591073,4.899994875048107,4.587711706812384,channel
8.700000000000001,5.0,4.58746692372415,5.199977444703933,4.899994771517392,4.58746692372415,channel
8.8,5.0,4.587217334764578,5.199976873719397,4.899994665895225,4.587217334764578,channel
8.9,5.0,4.58696284840228,5.1999762882806,4.899994558139356,4.58696284840228,channel
9.0,5.0,4.586703371476054,5.199975688021646,4.899994448206682,4.586703371476054,channel
9.1,5.0,4.586438809170466,5.199975072567376,4.899994336053229,4.586438809170466,channel
9.200000000000001,5.0,4.586169064991251,5.1999744415331355,4.899994221634135,4.586169064991251,channel
9.3,5.0,4.5858940407405555,5.199973794524531,4.89999410490363,4.5858940407405555,channel
9.4,5.0,4.585613636492018,5.199973131137188,4.899993985815023,4.585613636492018,channel
9.5,5.0,4.585327750565702,5.199972450956495,4.899993864320676,4.585327750565702,channel
9.600000000000001,5.0,4.585036279502906,5.199971753557347,4.89999374037199,4.585036279502906,channel
9.700000000000001,5.0,4.584739118040819,5.199971038503875,4.899993613919385,4.584739118040819,channel
9.8,5.0,4.584436159087085,5.199970305349182,4.8999934849122795,4.584436159087085,channel
9.9,5.0,4.584127293694249,5.199969553635054,4.8999933532990685,4.584127293694249,channel
10.0,5.0,4.583812411034117,5.1999687828916805,4.899993219027107,4.583812411034117,channel
10.100000000000001,5.0,4.583491398372031,5.199967992637361,4.899993082042683,4.583491398372031,channel
10.200000000000001,5.0,4.58316414104108,5.199967182378197,4.8999929422910045,4.58316414104108,channel
10.3,5.0,4.582830522416267,5.199966351607793,4.899992799716167,4.582830522416267,channel
10.4,5.0,4.582490423888626,5.199965499806934,4.899992654261141,4.582490423888626,channel
10.5,5.0,4.58214372483933,5.199964626443261,4.899992505867743,4.58214372483933,channel
10.600000000000001,5.0,4.5817903026137925,5.199963730970942,4.899992354476615,4.5817903026137925,channel
10.700000000000001,5.0,4.581430032495784,5.199962812830327,4.899992200027199,4.581430032495784,channel
10.8,5.0,4.581062787681578,5.1999618714476,4.899992042457715,4.581062787681578,channel
10.9,5.0,4.580688439254157,5.199960906234423,4.899991881705132,4.580688439254157,channel
11.0,5.0,4.580306856157482,5.199959916587565,4.8999917177051495,4.580306856157482,channel
11.100000000000001,5.0,4.579917905170871,5.199958901888524,4.8999915503921665,4.579917905170871,channel
11.200000000000001,5.0,4.579521450883476,5.199957861503146,4.899991379699256,4.579521450883476,channel
11.3,5.0,4.57911735566892,5.199956794781223,4.89999120555814,4.57911735566892,channel
11.4,5.0,4.578705479660084,5.199955701056091,4.899991027899161,4.578705479660084,channel
11.5,5.0,4.578285680724098,5.19995457964421,4.899990846651254,4.578285680724098,channel
11.600000000000001,5.0,4.577857814437534,5.19995342984474,4.89999066174192,4.577857814437534,channel
11.700000000000001,5.0,4.5774217340618675,5.199952250939102,4.8999904730971915,4.5774217340618675,channel
11.8,5.0,4.576977290519193,5.199951042190528,4.899990280641612,4.576977290519193,channel
11.9,5.0,4.576524332368255,5.199949802843603,4.899990084298198,4.576524332368255,channel
12.0,5.0,4.576062705780821,5.19994853212379,4.899989883988409,4.576062705780821,channel
12.100000000000001,5.0,4.575592254518413,5.199947229236949,4.899989679632123,4.575592254518413,channel
12.200000000000001,5.0,4.575112819909458,5.199945893368839,4.8999894711475935,4.575112819909458,channel
12.3,5.0,4.574624240826871,5.199944523684612,4.899989258451427,4.574624240826871,channel
12.4,5.0,4.574126353666114,5.199943119328285,4.899989041458545,4.574126353666114,channel
12.5,5.0,4.573618992323779,5.199941679422216,4.8999888200821475,4.573618992323779,channel
12.600000000000001,5.0,4.573101988176727,5.199940203066546,4.899988594233684,4.573101988176727,channel
12.700000000000001,5.0,4.57257517006182,5.199938689338639,4.899988363822814,4.57257517006182,channel
12.8,5.0,4.572038364256299,5.199937137292511,4.899988128757372,4.572038364256299,channel
12.9,5.0,4.571491394458849,5.1999355459582315,4.899987888943332,4.571491394458849,channel
13.0,5.0,4.570934081771394,5.199933914341325,4.899987644284766,4.570934081771394,channel
13.100000000000001,5.0,4.570366244681677,5.199932241422143,4.8999873946838095,4.570366244681677,channel
13.200000000000001,5.0,4.569787699046666,5.199930526155232,4.899987140040623,4.569787699046666,channel
13.3,5.0,4.5691982580768435,5.199928767468679,4.899986880253347,4.5691982580768435,channel
13.4,5.0,4.568597732321437,5.1999269642634385,4.899986615218066,4.568597732321437,channel
13.5,5.0,4.567985929654627,5.199925115412655,4.899986344828766,4.567985929654627,channel
13.600000000000001,5.0,4.567362655262816,5.199923219760948,4.89998606897729,4.567362655262816,channel
13.700000000000001,5.0,4.56672771163299,5.199921276123699,4.899985787553296,4.56672771163299,channel
13.8,5.0,4.566080898542254,5.199919283286308,4.899985500444215,4.566080898542254,channel
13.9,5.0,4.5654220130485905,5.199917240003433,4.899985207535203,4.5654220130485905,channel
14.0,5.0,4.564750849482912,5.19991514499822,4.899984908709095,4.564750849482912,channel
14.100000000000001,5.0,4.5640671994424675,5.199912996961495,4.89998460384636,4.5640671994424675,channel
14.200000000000001,5.0,4.56337085178568,5.199910794550953,4.899984292825054,4.56337085178568,channel
14.3,5.0,4.562661592628474,5.19990853639032,4.899983975520767,4.562661592628474,channel
14.4,5.0,4.56193920534217,5.199906221068492,4.899983651806577,4.56193920534217,channel
14.5,5.0,4.561203470553022,5.19990384713865,4.899983321552999,4.561203470553022,channel
14.600000000000001,5.0,4.560454166143472,5.199901413117365,4.899982984627932,4.560454166143472,channel
14.700000000000001,5.0,4.559691067255192,5.199898917483663,4.899982640896604,4.559691067255192,channel
14.8,5.0,4.558913946294,5.1998963586780835,4.899982290221524,4.558913946294,channel
14.9,5.0,4.558122572936742,5.199893735101697,4.899981932462421,4.558122572936742,channel
15.0,5.0,4.55731671414019,5.199891045115114,4.8999815674761935,4.55731671414019,channel
15.100000000000001,5.0,4.556496134152085,5.199888287037458,4.899981195116847,4.556496134152085,channel
15.200000000000001,5.0,4.555660594524376,5.199885459145316,4.899980815235438,4.555660594524376,channel
15.3,5.0,4.554809854128759,5.1998825596716625,4.899980427680013,4.554809854128759,channel
15.4,5.0,4.553943669174617,5.199879586804759,4.899980032295554,4.553943669174617,channel
15.5,5.0,4.553061793229424,5.199876538687019,4.899979628923906,4.553061793229424,channel
15.600000000000001,5.0,4.552163977241742,5.19987341341385,4.899979217403722,4.552163977241742,channel
15.700000000000001,5.0,4.5512499695668875,5.199870209032466,4.8999787975703955,4.5512499695668875,channel
15.8,5.0,4.550319515995358,5.199866923540665,4.899978369255994,4.550319515995358,channel
15.9,5.0,4.549372359784149,5.199863554885584,4.899977932289193,4.549372359784149,channel
16.0,5.0,4.548408241691018,5.199860100962414,4.899977486495209,4.548408241691018,channel
16.1,5.0,4.5474269000118435,5.1998565596130835,4.899977031695726,4.5474269000118435,channel
16.2,5.0,4.546428070621149,5.19985292862492,4.899976567708825,4.546428070621149,channel
16.3,5.0,4.545411487015913,5.1998492057292625,4.899976094348916,4.545411487015913,channel
16.400000000000002,5.0,4.54437688036277,5.199845388600044,4.8999756114266555,4.54437688036277,channel
16.5,5.0,4.543323979548703,5.199841474852349,4.899975118748879,4.543323979548703,channel
16.6,5.0,4.542252511235343,5.199837462040913,4.899974616118517,4.542252511235343,channel
16.7,5.0,4.541162199916984,5.199833347658605,4.8999741033345225,4.541162199916984,channel
16.8,5.0,4.540052767982418,5.199829129134861,4.899973580191785,4.540052767982418,channel
16.900000000000002,5.0,4.538923935780705,5.199824803834079,4.899973046481051,4.538923935780705,channel
17.0,5.0,4.537775421690988,5.199820369053975,4.899972501988841,4.537775421690988,channel
17.1,5.0,4.536606942196464,5.199815822023896,4.899971946497362,4.536606942196464,channel
17.2,5.0,4.535418211962623,5.199811159903093,4.899971379784422,4.535418211962623,channel
17.3,5.0,4.534208943919859,5.199806379778948,4.899970801623343,4.534208943919859,channel
17.400000000000002,5.0,4.532978849350575,5.199801478665156,4.899970211782865,4.532978849350575,channel
17.5,5.0,4.531727637980881,5.1997964534998635,4.899969610027058,4.531727637980881,channel
17.6,5.0,4.530455018077006,5.199791301143757,4.899968996115225,4.530455018077006,channel
17.7,5.0,4.529160696546518,5.199786018378106,4.899968369801811,4.529160696546518,channel
17.8,5.0,4.527844379044469,5.199780601902755,4.899967730836295,4.527844379044469,channel
17.900000000000002,5.0,4.526505770084564,5.199775048334065,4.8999670789631,4.526505770084564,channel
18.0,5.0,4.52514457315547,5.199769354202801,4.899966413921485,4.52514457315547,channel
18.1,5.0,4.523760490842338,5.199763515951976,4.899965735445442,4.523760490842338,channel
18.2,5.0,4.522353224953675,5.1997575299346215,4.89996504326359,4.522353224953675,channel
18.3,5.0,4.520922476653628,5.199751392411523,4.899964337099067,4.520922476653628,channel
18.400000000000002,5.0,4.519467946599795,5.199745099548885,4.899963616669416,4.519467946599795,channel
18.5,5.0,4.517989335086629,5.199738647415937,4.899962881686477,4.517989335086629,channel
18.6,5.0,4.5164863421945585,5.19973203198249,4.899962131856269,4.5164863421945585,channel
18.7,5.0,4.514958667944857,5.199725249116417,4.899961366878873,4.514958667944857,channel
18.8,5.0,4.5134060124603765,5.199718294581086,4.8999605864483105,4.5134060124603765,channel
18.900000000000002,5.0,4.511828076132201,5.199711164032706,4.899959790252423,4.511828076132201,channel
19.0,5.0,4.510224559792283,5.199703853017633,4.899958977972746,4.510224559792283,channel
19.1,5.0,4.508595164892126,5.199696356969586,4.8999581492843856,4.508595164892126,channel
19.200000000000003,5.0,4.506939593687575,5.199688671206804,4.8999573038558815,4.506939593687575,channel
19.3,5.0,4.505257549429741,5.199680790929127,4.89995644134908,4.505257549429741,channel
19.400000000000002,5.0,4.5035487365621245,5.199672711215009,4.899955561418996,4.5035487365621245,channel
19.5,5.0,4.501812860923948,5.199664427018447,4.899954663713677,4.501812860923948,channel
19.6,5.0,4.500049629959733,5.199655933165837,4.899953747874062,4.500049629959733,channel
19.700000000000003,5.0,4.498258752935128,5.199647224352757,4.899952813533835,4.498258752935128,channel
19.8,5.0,4.496439941159005,5.199638295140657,4.899951860319284,4.496439941159005,channel
19.900000000000002,5.0,4.494592908211797,5.199629139953473,4.899950887849145,4.494592908211797,channel
20.0,5.0,4.4927173701800935,5.199619753074154,4.899949895734456,4.4927173701800935,channel
20.1,5.0,4.490813045897436,5.199610128641106,4.899948883578397,4.490813045897436,channel
20.200000000000003,5.0,4.488879657191298,5.199600260644535,4.899947850976133,4.488879657191298,channel
20.3,5.0,4.486916929136188,5.199590142922709,4.899946797514653,4.486916929136188,channel
20.400000000000002,5.0,4.4849245903128265,5.199579769158125,4.8999457227726015,4.4849245903128265,channel
20.5,5.0,4.482902373073301,5.199569132873568,4.899944626320114,4.482902373073301,channel
20.6,5.0,4.480850013812141,5.199558227428088,4.899943507718642,4.480850013812141,channel
20.700000000000003,5.0,4.478767253243174,5.199547046012862,4.899942366520781,4.478767253243174,channel
20.8,5.0,4.476653836682086,5.199535581646957,4.89994120227009,4.476653836682086,channel
20.900000000000002,5.0,4.474509514334515,5.19952382717299,4.899940014500905,4.474509514334515,channel
21.0,5.0,4.472334041589561,5.199511775252668,4.899938802738161,4.472334041589561,channel
21.1,5.0,4.470127179318533,5.1994994183622305,4.899937566497194,4.470127179318533,channel
21.200000000000003,5.0,4.467888694178756,5.199486748787765,4.8999363052835525,4.467888694178756,channel
21.3,5.0,4.4656183589222405,5.199473758620411,4.899935018592799,4.4656183589222405,channel
21.400000000000002,5.0,4.4633159527090065,5.19946043975144,4.899933705910304,4.4633159527090065,channel
21.5,5.0,4.460981261424818,5.1994467838672165,4.899932366711049,4.460981261424818,channel
21.6,5.0,4.458614078003092,5.199432782444027,4.899931000459406,4.458614078003092,channel
21.700000000000003,5.0,4.456214202750697,5.199418426742782,4.899929606608931,4.456214202750697,channel
21.8,5.0,4.453781443677373,5.199403707803586,4.899928184602144,4.453781443677373,channel
21.900000000000002,5.0,4.451315616828446,5.199388616440167,4.899926733870304,4.451315616828446,channel
22.0,5.0,4.448816546620532,5.199373143234171,4.899925253833182,4.448816546620532,channel
22.1,5.0,4.446284066179863,5.199357278529308,4.899923743898832,4.446284066179863,channel
22.200000000000003,5.0,4.443718017682895,5.199341012425357,4.899922203463351,4.443718017682895,channel
22.3,5.0,4.441118252698795,5.199324334772015,4.899920631910639,4.441118252698795,channel
22.400000000000002,5.0,4.438484632533406,5.199307235162597,4.899919028612154,4.438484632533406,channel
22.5,5.0,4.435817028574279,5.199289702927569,4.899917392926657,4.435817028574279,channel
22.6,5.0,4.433115322636316,5.199271727127931,4.899915724199959,4.433115322636316,channel
22.700000000000003,5.0,4.430379407307562,5.199253296548425,4.899914021764658,4.430379407307562,channel
22.8,5.0,4.427609186294679,5.199234399690575,4.899912284939874,4.427609186294679,channel
22.900000000000002,5.0,4.424804574767579,5.199215024765557,4.899910513030975,4.424804574767579,channel
23.0,5.0,4.421965499702723,5.199195159686881,4.899908705329299,4.421965499702723,channel
23.1,5.0,4.419091900224523,5.1991747920628955,4.899906861111871,4.419091900224523,channel
23.200000000000003,5.0,4.4161837279443175,5.199153909189109,4.899904979641117,4.4161837279443175,channel
23.3,5.0,4.413240947296328,5.199132498040311,4.899903060164564,4.413240947296328,channel
23.400000000000002,5.0,4.410263535870027,5.199110545262497,4.899901101914544,4.410263535870027,channel
23.5,5.0,4.407251484738302,5.1990880371645956,4.8998991041078845,4.407251484738302,channel
23.6,5.0,4.404204798780801,5.199064959709987,4.899897065945595,4.404204798780801,channel
23.700000000000003,5.0,4.401123497001831,5.199041298507806,4.89989498661255,4.401123497001831,channel
23.8,5.0,4.398007612842166,5.199017038804033,4.899892865277161,4.398007612842166,channel
23.900000000000002,5.0,4.394857194484105,5.198992165472359,4.8998907010910475,4.394857194484105,channel
24.0,5.0,4.3916723051491156,5.198966663004821,4.8998884931886915,4.3916723051491156,channel
24.1,5.0,4.388453023387388,5.1989405155022075,4.899886240687099,4.388453023387388,channel
24.200000000000003,5.0,4.385199443358619,5.198913706664223,4.899883942685441,4.385199443358619,channel
24.3,5.0,4.381911675103334,5.1988862197794035,4.899881598264699,4.381911675103334,channel
24.400000000000002,5.0,4.378589844804053,5.198858037714788,4.899879206487292,4.378589844804053,channel
24.5,5.0,4.375234095035606,5.198829142905323,4.899876766396706,4.375234095035606,channel
24.6,5.0,4.371844585003895,5.1987995173430095,4.899874277017112,4.371844585003895,channel
24.700000000000003,5.0,4.368421490772417,5.198769142565778,4.899871737352971,4.368421490772417,channel
24.8,5.0,4.364965005475824,5.198737999646088,4.899869146388643,4.364965005475824,channel
24.900000000000002,5.0,4.361475339519867,5.198706069179236,4.899866503087976,4.361475339519867,channel
25.0,5.0,4.357952720767004,5.198673331271384,4.899863806393893,4.357952720767004,channel
25.1,5.0,4.354397394707016,5.198639765527278,4.899861055227973,4.354397394707016,channel
25.200000000000003,5.0,4.3508096246119505,5.198605351037676,4.8998582484900135,4.3508096246119505,channel
25.3,5.0,4.347189691674745,5.198570066366447,4.8998553850576,4.347189691674745,channel
25.400000000000002,5.0,4.343537895130891,5.198533889537358,4.899852463785647,4.343537895130891,channel
25.5,5.0,4.339854552362503,5.198496798020537,4.899849483505949,4.339854552362503,channel
25.6,5.0,4.33613999898421,5.198458768718594,4.89984644302671,4.33613999898421,channel
25.700000000000003,5.0,4.332394588910258,5.198419777952392,4.899843341132067,4.332394588910258,channel
25.8,5.0,4.328618694402285,5.198379801446482,4.899840176581606,4.328618694402285,channel
25.900000000000002,5.0,4.3248127060972275,5.198338814314158,4.899836948109867,4.3248127060972275,channel
26.0,5.0,4.320977033014851,5.198296791042159,4.899833654425832,4.320977033014851,channel
26.1,5.0,4.317112102544428,5.198253705474978,4.8998302942124194,4.317112102544428,channel
26.200000000000003,5.0,4.313218360410123,5.198209530798792,4.8998268661259505,4.313218360410123,channel
26.3,5.0,4.309296270614671,5.198164239524991,4.899823368795616,4.309296270614671,channel
26.400000000000002,5.0,4.305346315360984,5.198117803473302,4.899819800822924,4.305346315360984,channel
26.5,5.0,4.301368994951349,5.19807019375449,4.899816160781151,4.301368994951349,channel
26.6,5.0,4.297364827663917,5.198021380752644,4.899812447214758,4.297364827663917,channel
26.700000000000003,5.0,4.293334349606247,5.197971334107015,4.899808658638823,4.293334349606247,channel
26.8,5.0,4.289278114545687,5.19792002269341,4.899804793538438,4.289278114545687,channel
26.900000000000002,5.0,4.285196693716444,5.19786741460513,4.899800850368111,4.285196693716444,channel
27.0,5.0,4.281090675603216,5.1978134771334386,4.899796827551141,4.281090675603216,channel
27.1,5.0,4.276960665701335,5.197758176747543,4.899792723478996,4.276960665701335,channel
27.200000000000003,5.0,4.27280728625341,5.197701479074095,4.899788536510667,4.27280728625341,channel
27.3,5.0,4.268631175962491,5.1976433488761815,4.899784264972012,4.268631175962491,channel
27.400000000000002,5.0,4.264432989681875,5.197583750031795,4.899779907155087,4.264432989681875,channel
27.5,5.0,4.260213398081669,5.197522645511788,4.899775461317469,4.260213398081669,channel
27.6,5.0,4.255973087292324,5.1974599973572815,4.899770925681553,4.255973087292324,channel
27.700000000000003,5.0,4.251712758525402,5.197395766656514,4.899766298433847,4.251712758525402,channel
27.8,5.0,4.247433127671862,5.197329913521135,4.899761577724249,4.247433127671862,channel
27.900000000000002,5.0,4.2431349248782535,5.197262397061917,4.8997567616653015,4.2431349248782535,channel
28.0,5.0,4.238818894101207,5.197193175363867,4.899751848331445,4.238818894101207,channel
28.1,5.0,4.234485792640728,5.197122205460741,4.899746835758248,4.234485792640728,channel
28.200000000000003,5.0,4.230136390652798,5.197049443308934,4.899741721941617,4.230136390652798,channel
28.3,5.0,4.225771470641867,5.196974843760731,4.899736504837007,4.225771470641867,channel
28.400000000000002,5.0,4.221391826933874,5.196898360536911,4.899731182358591,4.221391826933874,channel
28.5,5.0,4.216998265130493,5.196819946198689,4.899725752378444,4.216998265130493,channel
28.6,5.0,4.212591601545306,5.196739552118971,4.899720212725679,4.212591601545306,channel
28.700000000000003,5.0,4.208172662622726,5.196657128452916,4.899714561185589,4.208172662622726,channel
28.8,5.0,4.203742284340473,5.196572624107786,4.8997087954987615,4.203742284340473,channel
28.900000000000002,5.0,4.199301311596493,5.196485986712064,4.899702913360174,4.199301311596493,channel
29.0,5.0,4.19485059758123,5.196397162583831,4.899696912418277,4.19485059758123,channel
29.1,5.0,4.190391003136222,5.196306096698377,4.899690790274055,4.190391003136222,channel
29.200000000000003,5.0,4.185923396100009,5.196212732655031,4.899684544480067,4.185923396100009,channel
29.3,5.0,4.181448650642393,5.1961170126431995,4.899678172539474,4.181448650642393,channel
29.400000000000002,5.0,4.176967646588114,5.196018877407582,4.899671671905039,4.176967646588114,channel
29.5,5.0,4.172481268731046,5.195918266212556,4.899665039978112,4.172481268731046,channel
29.6,5.0,4.1679904061400235,5.195815116805709,4.899658274107593,4.1679904061400235,channel
29.700000000000003,5.0,4.1634959514574685,5.195709365380498,4.899651371588876,4.1634959514574685,channel
29.8,5.0,4.158998800191969,5.1956009465380175,4.899644329662767,4.158998800191969,channel
29.900000000000002,5.0,4.154499850005999,5.195489793247854,4.899637145514386,4.154499850005999,channel
30.0,5.0,4.15,5.195375836808014,4.899629816272042,4.15,channel
30.1,5.0,4.145500149994,5.195259006803894,4.89962233900609,4.145500149994,channel
30.200000000000003,5.0,4.141001199808031,5.19513923106628,4.899614710727761,4.141001199808031,channel
30.3,5.0,4.13650404854253,5.1950164356283555,4.8996069283879695,4.13650404854253,channel
30.400000000000002,5.0,4.132009593859976,5.194890544681686,4.899598988876099,4.132009593859976,channel
30.5,5.0,4.127518731268954,5.194761480531172,4.899590889018762,4.127518731268954,channel
30.6,5.0,4.123032353411885,5.194629163548937,4.899582625578531,4.123032353411885,channel
30.700000000000003,5.0,4.118551349357607,5.194493512127136,4.899574195252652,4.118551349357607,channel
30.8,5.0,4.114076603899991,5.194354442629653,4.899565594671725,4.114076603899991,channel
30.900000000000002,5.0,4.109608996863778,5.194211869342668,4.899556820398364,4.109608996863778,channel
31.0,5.0,4.105149402418769,5.194065704424077,4.899547868925821,4.105149402418769,channel
31.1,5.0,4.100698688403506,5.193915857851721,4.899538736676595,4.100698688403506,channel
31.200000000000003,5.0,4.096257715659526,5.193762237370424,4.899529420001,4.096257715659526,channel
31.3,5.0,4.091827337377274,5.193604748437794,4.8995199151757145,4.091827337377274,channel
31.400000000000002,5.0,4.087408398454694,5.193443294168774,4.8995102184022965,4.087408398454694,channel
31.5,5.0,4.083001734869507,5.19327777527891,4.899500325805668,4.083001734869507,channel
31.6,5.0,4.078608173066126,5.193108090026319,4.899490233432576,4.078608173066126,channel
31.700000000000003,5.0,4.074228529358133,5.192934134152319,4.8994799372500095,4.074228529358133,channel
31.8,5.0,4.069863609347202,5.1927558008206995,4.8994694331436,4.069863609347202,channel
31.900000000000002,5.0,4.065514207359271,5.192572980555612,4.89945871691598,4.065514207359271,channel
32.0,5.0,4.061181105898793,5.192385561178035,4.89944778428511,4.061181105898793,channel
32.1,5.0,4.056865075121746,5.192193427740814,4.899436630882573,4.056865075121746,channel
32.2,5.0,4.0525668723281365,5.191996462462209,4.899425252251836,4.0525668723281365,channel
32.300000000000004,5.0,4.048287241474598,5.191794544657964,4.899413643846477,4.048287241474598,channel
32.4,5.0,4.044026912707676,5.191587550671841,4.899401801028367,4.044026912707676,channel
32.5,5.0,4.039786601918331,5.191375353804592,4.899389719065835,4.039786601918331,channel
32.6,5.0,4.035567010318124,5.191157824241354,4.899377393131773,4.035567010318124,channel
32.7,5.0,4.031368824037508,5.190934828977424,4.899364818301723,4.031368824037508,channel
32.800000000000004,5.0,4.02719271374659,5.190706231742389,4.899351989551911,4.02719271374659,channel
32.9,5.0,4.023039334298665,5.190471892922587,4.8993389017572495,4.023039334298665,channel
33.0,5.0,4.018909324396784,5.190231669481849,4.8993255496893005,4.018909324396784,channel
33.1,5.0,4.0148033062835555,5.189985414880521,4.899311928014191,4.0148033062835555,channel
33.2,5.0,4.010721885454313,5.1897329789927085,4.899298031290492,4.010721885454313,channel
33.300000000000004,5.0,4.006665650393753,5.189474208021729,4.899283853967056,4.006665650393753,channel
33.4,5.0,4.002635172336083,5.189208944413742,4.899269390380805,4.002635172336083,channel
33.5,5.0,3.9986310050486504,5.188937026769502,4.899254634754483,3.9986310050486504,channel
