t,R_target_bits,Cacc_bits,Delta_FDS_bits,Qdot_over_kBT
12.9,3.9828921423310435,4.571491394458849,0.0,0.0
13.0,3.9828921423310435,4.570934081771394,0.0,0.0
13.100000000000001,3.9828921423310435,4.570366244681677,0.0,0.0
13.200000000000001,3.9828921423310435,4.569787699046666,0.0,0.0
13.3,3.9828921423310435,4.5691982580768435,0.0,0.0
13.4,3.9828921423310435,4.568597732321437,0.0,0.0
13.5,3.9828921423310435,4.567985929654627,0.0,0.0
13.600000000000001,3.9828921423310435,4.567362655262816,0.0,0.0
13.700000000000001,3.9828921423310435,4.56672771163299,0.0,0.0
13.8,3.9828921423310435,4.566080898542254,0.0,0.0
13.9,3.9828921423310435,4.5654220130485905,0.0,0.0
14.0,3.9828921423310435,4.564750849482912,0.0,0.0
14.100000000000001,3.9828921423310435,4.5640671994424675,0.0,0.0
14.200000000000001,3.9828921423310435,4.56337085178568,0.0,0.0
14.3,3.9828921423310435,4.562661592628474,0.0,0.0
14.4,3.9828921423310435,4.56193920534217,0.0,0.0
14.5,3.9828921423310435,4.561203470553022,0.0,0.0
14.600000000000001,3.9828921423310435,4.560454166143472,0.0,0.0
14.700000000000001,3.9828921423310435,4.559691067255192,0.0,0.0
14.8,3.9828921423310435,4.558913946294,0.0,0.0
14.9,3.9828921423310435,4.558122572936742,0.0,0.0
15.0,3.9828921423310435,4.55731671414019,0.0,0.0
