chi2_min,n_params,name,param_A_IA,param_Omega_b,param_Omega_m,param_Sigma0,param_Sigma_bin0,param_Sigma_bin1,param_dz_src0,param_dz_src1,param_dz_src2,param_dz_src3,param_dz_src4,param_h,param_kappa,param_m_src0,param_m_src1,param_m_src2,param_m_src3,param_m_src4,param_n_s,param_s,param_sigma8
696.9709891731259,,warmstart_binsigma2_from_constsigma_good_ia,-0.47197542937974857,0.049,0.45,,-0.4406828166579075,-0.15630696554234377,-0.014306499558119206,0.01635117018300626,0.005798315637088006,0.03460537917306663,0.013370876862156824,0.68,,-0.01909060816194531,-0.04264503006825247,-0.03403314888152958,0.04036355637015463,0.04671530046153845,0.965,,0.6945718071895526
726.1579857423606,,warmstart_ia_constsigma_goodbasin,-0.08512324484744303,0.049,0.45,-0.3674503813348132,,,0.018049361354570557,0.005835755234399905,-0.01939057939243872,0.004537262100549034,0.00498311465457133,0.68,,-0.006856964154508355,-0.039565875167953894,-0.03551039300323124,0.038896510200775766,0.045250500451299136,0.965,,0.7083473496746852
788.0724811417621,,warmstart_ia_lcdm,-0.13130367486635175,0.049,0.39392782672888516,,,,0.003669125902798228,-0.0036391613598120826,-0.0038019863530579985,0.0037264787094862736,0.0010328608449886737,0.68,,-0.007369150432792557,0.0011816620453810928,-0.0380318329006653,-0.02225920941907023,0.024034063439503206,0.965,,0.508639705072641
748.9639955911499,,warmstart_ia_m34,0.0,0.049,0.4487752843642431,,,,0.0004304567511174142,0.0004298027463947669,-0.0004321891801132877,0.0004303111495412997,0.0004303365205601842,0.68,,0.01816589161459121,-0.027598035445045875,-0.0322113817800161,0.004221930043332004,0.015103584550463048,0.965,2.3850577459925995,0.8458784149328501
749.278149543025,,warmstart_ia_mkappa,0.0,0.049,0.44840970746365594,,,,0.00031958841170163496,0.00025836653989179723,-0.0004811020279738126,0.000315429595723487,0.0003135039411842207,0.68,0.746467305122033,0.018053445863334842,-0.027512495786916346,-0.03226035409815435,0.004043765342409388,0.015061398046895434,0.965,2.3826463459884506,0.8452678780953116
